,buying,maint,doors,persons,lug_boot,safety,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
941,1,3,2,2,1,2,acc,51,16,acc,True,8
368,3,0,1,1,2,2,acc,28,10,acc,True,8
754,2,1,3,2,2,1,acc,142,66,acc,True,8
689,2,1,1,1,1,2,acc,31,11,acc,True,8
1120,1,1,1,1,1,1,acc,78,23,acc,True,8
638,2,2,3,1,2,2,acc,30,11,acc,True,8
644,2,2,3,2,1,2,acc,103,46,acc,True,8
1346,0,3,1,2,1,2,acc,55,17,acc,True,8
1415,0,2,0,1,0,2,acc,90,38,acc,True,8
1225,1,0,1,1,0,1,acc,167,79,acc,True,8
962,1,3,3,1,2,2,acc,33,12,acc,True,8
1376,0,3,2,2,2,2,acc,55,17,acc,True,8
719,2,1,2,1,2,2,acc,31,11,acc,True,8
1090,1,1,0,1,0,1,acc,78,23,acc,True,8
260,3,1,1,1,2,2,acc,27,10,acc,True,8
1201,1,0,0,1,1,1,acc,169,79,good,False,8
1450,0,2,1,2,0,1,acc,134,64,unacc,False,8
1183,1,1,3,2,1,1,acc,124,59,acc,True,8
311,3,1,3,1,1,2,acc,27,10,acc,True,8
551,2,2,0,1,0,2,acc,30,11,acc,True,8
373,3,0,1,2,1,1,acc,121,58,good,False,8
581,2,2,1,1,1,2,acc,30,11,acc,True,8
800,2,0,1,1,2,2,acc,32,11,acc,True,8
374,3,0,1,2,1,2,acc,44,14,acc,True,8
1693,0,0,2,2,0,1,acc,136,64,acc,True,8
365,3,0,1,1,1,2,acc,28,10,acc,True,8
857,2,0,3,2,0,2,acc,48,15,acc,True,8
1010,1,2,1,1,0,2,acc,34,12,acc,True,8
1076,1,2,3,2,1,2,acc,52,16,acc,True,8
916,1,3,1,2,2,1,acc,146,67,acc,True,8
427,3,0,3,2,1,1,acc,122,59,unacc,False,8
826,2,0,2,1,2,1,acc,161,74,acc,True,8
607,2,2,2,1,1,1,acc,156,73,unacc,False,8
403,3,0,2,2,2,1,acc,139,65,acc,True,8
1103,1,1,0,2,1,2,acc,105,49,vgood,False,8
1322,0,3,0,2,2,2,acc,55,17,acc,True,8
620,2,2,2,2,2,2,acc,102,46,acc,True,8
995,1,2,0,2,1,2,acc,52,16,acc,True,8
398,3,0,2,2,0,2,acc,44,14,acc,True,8
323,3,1,3,2,2,2,acc,99,43,acc,True,8
1039,1,2,2,1,1,1,acc,164,77,unacc,False,8
782,2,0,0,2,2,2,acc,48,15,acc,True,8
1073,1,2,3,2,0,2,acc,52,16,acc,True,8
1079,1,2,3,2,2,2,acc,52,16,acc,True,8
1642,0,0,0,2,1,1,acc,57,18,unacc,False,8
428,3,0,3,2,1,2,acc,44,14,acc,True,8
830,2,0,2,2,0,2,acc,48,15,acc,True,8
1093,1,1,0,1,1,1,acc,78,23,acc,True,8
1630,0,0,0,1,0,1,acc,82,24,acc,True,8
1363,0,3,2,1,1,1,acc,170,81,acc,True,8
1154,1,1,2,2,0,2,acc,104,49,unacc,False,8
1094,1,1,0,1,1,2,acc,83,35,acc,True,8
1456,0,2,1,2,2,1,acc,148,68,acc,True,8
290,3,1,2,2,0,2,acc,98,43,unacc,False,8
1666,0,0,1,2,0,1,acc,136,64,acc,True,8
1147,1,1,2,1,1,1,acc,78,23,acc,True,8
664,2,1,0,1,2,1,acc,160,74,acc,True,8
367,3,0,1,1,2,1,acc,69,21,unacc,False,8
1373,0,3,2,2,1,2,acc,55,17,acc,True,8
1603,0,1,3,1,0,1,acc,82,24,acc,True,8
1469,0,2,2,1,0,2,acc,90,38,acc,True,8
1474,0,2,2,1,2,1,acc,80,24,acc,True,8
593,2,2,1,2,2,2,acc,102,46,acc,True,8
988,1,2,0,1,2,1,acc,166,77,acc,True,8
742,2,1,3,1,1,1,acc,157,73,acc,True,8
745,2,1,3,1,2,1,acc,160,74,acc,True,8
958,1,3,3,1,1,1,acc,163,76,acc,True,8
1417,0,2,0,1,1,1,acc,171,81,acc,True,8
911,1,3,1,2,0,2,acc,51,16,acc,True,8
335,3,0,0,1,0,2,acc,28,10,acc,True,8
1019,1,2,1,2,0,2,acc,52,16,acc,True,8
1126,1,1,1,2,0,1,acc,132,63,acc,True,8
1364,0,3,2,1,1,2,acc,37,13,acc,True,8
727,2,1,2,2,2,1,acc,142,66,acc,True,8
590,2,2,1,2,1,2,acc,102,46,acc,True,8
295,3,1,2,2,2,1,acc,138,65,acc,True,8
1042,1,2,2,1,2,1,acc,166,77,acc,True,8
1234,1,0,1,2,0,1,acc,133,63,acc,True,8
968,1,3,3,2,1,2,acc,51,16,acc,True,8
1102,1,1,0,2,1,1,acc,57,18,unacc,False,8
1106,1,1,0,2,2,2,vgood,106,49,vgood,True,8
1670,0,0,1,2,1,2,vgood,113,54,unacc,False,8
1589,0,1,2,2,1,2,vgood,116,56,vgood,True,8
1502,0,2,3,1,2,2,vgood,91,38,vgood,True,8
1499,0,2,3,1,1,2,vgood,89,38,acc,False,8
1205,1,0,0,1,2,2,vgood,88,36,good,False,8
1691,0,0,2,1,2,2,vgood,95,40,vgood,True,8
1484,0,2,2,2,2,2,vgood,112,53,vgood,True,8
1580,0,1,2,1,1,2,vgood,93,39,vgood,True,8
1508,0,2,3,2,1,2,vgood,111,53,acc,False,8
1178,1,1,3,1,2,2,vgood,85,35,vgood,True,8
1610,0,1,3,1,2,2,vgood,93,39,vgood,True,8
1646,0,0,0,2,2,2,vgood,113,54,unacc,False,8
1097,1,1,0,1,2,2,vgood,83,35,acc,False,8
1457,0,2,1,2,2,2,vgood,112,53,vgood,True,8
1475,0,2,2,1,2,2,vgood,91,38,vgood,True,8
1295,1,0,3,2,2,2,vgood,108,50,vgood,True,8
1148,1,1,2,1,1,2,vgood,84,35,acc,False,8
1562,0,1,1,2,1,2,vgood,116,56,vgood,True,8
1184,1,1,3,2,1,2,vgood,105,49,vgood,True,8
1241,1,0,1,2,2,2,vgood,108,50,vgood,True,8
1292,1,0,3,2,1,2,vgood,109,50,vgood,True,8
1133,1,1,1,2,2,2,vgood,106,49,vgood,True,8
1511,0,2,3,2,2,2,vgood,112,53,vgood,True,8
1727,0,0,3,2,2,2,vgood,114,54,vgood,True,8
1454,0,2,1,2,1,2,vgood,111,53,acc,False,8
1291,1,0,3,2,1,1,good,124,59,acc,False,8
1721,0,0,3,2,0,2,good,114,54,vgood,False,8
1663,0,0,1,1,2,1,good,80,24,acc,False,8
1535,0,1,0,2,1,2,good,116,56,vgood,False,8
1634,0,0,0,1,1,2,good,96,40,vgood,False,8
1669,0,0,1,2,1,1,good,121,58,good,True,8
1613,0,1,3,2,0,2,good,117,56,good,True,8
1658,0,0,1,1,0,2,good,97,40,good,True,8
1199,1,0,0,1,0,2,good,88,36,good,True,8
1696,0,0,2,2,1,1,good,129,60,acc,False,8
1636,0,0,0,1,2,1,good,80,24,acc,False,8
1264,1,0,2,2,1,1,good,128,60,acc,False,8
1609,0,1,3,1,2,1,good,80,24,acc,False,8
1285,1,0,3,1,2,1,good,168,79,good,True,8
1723,0,0,3,2,1,1,good,125,59,acc,False,8
1582,0,1,2,1,2,1,good,80,24,acc,False,8
1577,0,1,2,1,0,2,good,93,39,vgood,False,8
1672,0,0,1,2,2,1,good,149,68,good,True,8
1267,1,0,2,2,2,1,good,145,67,acc,False,8
1526,0,1,0,1,1,2,good,92,39,vgood,False,8
1604,0,1,3,1,0,2,good,93,39,vgood,False,8
1253,1,0,2,1,0,2,good,86,36,vgood,False,8
1667,0,0,1,2,0,2,good,113,54,unacc,False,8
1685,0,0,2,1,0,2,good,97,40,good,True,8
1717,0,0,3,1,2,1,good,80,24,acc,False,8
1202,1,0,0,1,1,2,good,88,36,good,True,8
1523,0,1,0,1,0,2,good,92,39,vgood,False,8
1555,0,1,1,1,2,1,good,80,24,acc,False,8
0,3,3,0,0,0,0,unacc,1,0,unacc,True,9
1,3,3,0,0,0,1,unacc,4,2,unacc,True,9
6,3,3,0,0,2,0,unacc,1,0,unacc,True,9
7,3,3,0,0,2,1,unacc,4,2,unacc,True,9
10,3,3,0,1,0,1,unacc,41,14,unacc,True,9
13,3,3,0,1,1,1,unacc,41,14,unacc,True,9
14,3,3,0,1,1,2,unacc,52,17,unacc,True,9
17,3,3,0,1,2,2,unacc,52,17,unacc,True,9
18,3,3,0,2,0,0,unacc,1,0,unacc,True,9
19,3,3,0,2,0,1,unacc,25,10,unacc,True,9
21,3,3,0,2,1,0,unacc,1,0,unacc,True,9
23,3,3,0,2,1,2,unacc,73,22,unacc,True,9
29,3,3,1,0,0,2,unacc,8,3,unacc,True,9
33,3,3,1,0,2,0,unacc,1,0,unacc,True,9
34,3,3,1,0,2,1,unacc,4,2,unacc,True,9
40,3,3,1,1,1,1,unacc,41,14,unacc,True,9
42,3,3,1,1,2,0,unacc,1,0,unacc,True,9
44,3,3,1,1,2,2,unacc,52,17,unacc,True,9
45,3,3,1,2,0,0,unacc,1,0,unacc,True,9
47,3,3,1,2,0,2,unacc,73,22,unacc,True,9
48,3,3,1,2,1,0,unacc,1,0,unacc,True,9
49,3,3,1,2,1,1,unacc,91,29,unacc,True,9
50,3,3,1,2,1,2,unacc,73,22,unacc,True,9
59,3,3,2,0,1,2,unacc,8,3,unacc,True,9
61,3,3,2,0,2,1,unacc,4,2,unacc,True,9
62,3,3,2,0,2,2,unacc,8,3,unacc,True,9
63,3,3,2,1,0,0,unacc,1,0,unacc,True,9
64,3,3,2,1,0,1,unacc,41,14,unacc,True,9
67,3,3,2,1,1,1,unacc,41,14,unacc,True,9
68,3,3,2,1,1,2,unacc,52,17,unacc,True,9
69,3,3,2,1,2,0,unacc,1,0,unacc,True,9
72,3,3,2,2,0,0,unacc,1,0,unacc,True,9
73,3,3,2,2,0,1,unacc,25,10,unacc,True,9
74,3,3,2,2,0,2,unacc,73,22,unacc,True,9
81,3,3,3,0,0,0,unacc,1,0,unacc,True,9
85,3,3,3,0,1,1,unacc,4,2,unacc,True,9
86,3,3,3,0,1,2,unacc,8,3,unacc,True,9
89,3,3,3,0,2,2,unacc,8,3,unacc,True,9
90,3,3,3,1,0,0,unacc,1,0,unacc,True,9
94,3,3,3,1,1,1,unacc,41,14,unacc,True,9
108,3,2,0,0,0,0,unacc,1,0,unacc,True,9
110,3,2,0,0,0,2,unacc,8,3,unacc,True,9
111,3,2,0,0,1,0,unacc,1,0,unacc,True,9
117,3,2,0,1,0,0,unacc,1,0,unacc,True,9
120,3,2,0,1,1,0,unacc,1,0,unacc,True,9
126,3,2,0,2,0,0,unacc,1,0,unacc,True,9
127,3,2,0,2,0,1,unacc,25,10,unacc,True,9
131,3,2,0,2,1,2,unacc,72,22,unacc,True,9
133,3,2,0,2,2,1,unacc,34,12,acc,False,9
137,3,2,1,0,0,2,unacc,8,3,unacc,True,9
138,3,2,1,0,1,0,unacc,1,0,unacc,True,9
139,3,2,1,0,1,1,unacc,4,2,unacc,True,9
140,3,2,1,0,1,2,unacc,8,3,unacc,True,9
144,3,2,1,1,0,0,unacc,1,0,unacc,True,9
145,3,2,1,1,0,1,unacc,44,14,unacc,True,9
153,3,2,1,2,0,0,unacc,1,0,unacc,True,9
155,3,2,1,2,0,2,unacc,72,22,unacc,True,9
163,3,2,2,0,0,1,unacc,4,2,unacc,True,9
165,3,2,2,0,1,0,unacc,1,0,unacc,True,9
167,3,2,2,0,1,2,unacc,8,3,unacc,True,9
172,3,2,2,1,0,1,unacc,44,14,unacc,True,9
176,3,2,2,1,1,2,unacc,53,17,unacc,True,9
179,3,2,2,1,2,2,unacc,53,17,unacc,True,9
181,3,2,2,2,0,1,unacc,25,10,unacc,True,9
184,3,2,2,2,1,1,unacc,95,30,unacc,True,9
185,3,2,2,2,1,2,unacc,72,22,unacc,True,9
187,3,2,2,2,2,1,unacc,34,12,acc,False,9
190,3,2,3,0,0,1,unacc,4,2,unacc,True,9
191,3,2,3,0,0,2,unacc,8,3,unacc,True,9
193,3,2,3,0,1,1,unacc,4,2,unacc,True,9
194,3,2,3,0,1,2,unacc,8,3,unacc,True,9
196,3,2,3,0,2,1,unacc,4,2,unacc,True,9
198,3,2,3,1,0,0,unacc,1,0,unacc,True,9
199,3,2,3,1,0,1,unacc,44,14,unacc,True,9
200,3,2,3,1,0,2,unacc,53,17,unacc,True,9
204,3,2,3,1,2,0,unacc,1,0,unacc,True,9
207,3,2,3,2,0,0,unacc,1,0,unacc,True,9
211,3,2,3,2,1,1,unacc,95,30,unacc,True,9
214,3,2,3,2,2,1,unacc,34,12,acc,False,9
216,3,1,0,0,0,0,unacc,1,0,unacc,True,9
217,3,1,0,0,0,1,unacc,4,2,unacc,True,9
219,3,1,0,0,1,0,unacc,1,0,unacc,True,9
220,3,1,0,0,1,1,unacc,4,2,unacc,True,9
234,3,1,0,2,0,0,unacc,1,0,unacc,True,9
235,3,1,0,2,0,1,unacc,25,10,unacc,True,9
237,3,1,0,2,1,0,unacc,1,0,unacc,True,9
243,3,1,1,0,0,0,unacc,1,0,unacc,True,9
247,3,1,1,0,1,1,unacc,4,2,unacc,True,9
250,3,1,1,0,2,1,unacc,4,2,unacc,True,9
251,3,1,1,0,2,2,unacc,8,3,unacc,True,9
253,3,1,1,1,0,1,unacc,128,43,unacc,True,9
258,3,1,1,1,2,0,unacc,1,0,unacc,True,9
262,3,1,1,2,0,1,unacc,25,10,unacc,True,9
274,3,1,2,0,1,1,unacc,4,2,unacc,True,9
277,3,1,2,0,2,1,unacc,4,2,unacc,True,9
282,3,1,2,1,1,0,unacc,1,0,unacc,True,9
288,3,1,2,2,0,0,unacc,1,0,unacc,True,9
294,3,1,2,2,2,0,unacc,1,0,unacc,True,9
305,3,1,3,0,2,2,unacc,8,3,unacc,True,9
306,3,1,3,1,0,0,unacc,1,0,unacc,True,9
318,3,1,3,2,1,0,unacc,1,0,unacc,True,9
324,3,0,0,0,0,0,unacc,1,0,unacc,True,9
325,3,0,0,0,0,1,unacc,4,2,unacc,True,9
326,3,0,0,0,0,2,unacc,8,3,unacc,True,9
327,3,0,0,0,1,0,unacc,1,0,unacc,True,9
329,3,0,0,0,1,2,unacc,8,3,unacc,True,9
331,3,0,0,0,2,1,unacc,4,2,unacc,True,9
336,3,0,0,1,1,0,unacc,1,0,unacc,True,9
345,3,0,0,2,1,0,unacc,1,0,unacc,True,9
352,3,0,1,0,0,1,unacc,4,2,unacc,True,9
355,3,0,1,0,1,1,unacc,4,2,unacc,True,9
356,3,0,1,0,1,2,unacc,8,3,unacc,True,9
358,3,0,1,0,2,1,unacc,4,2,unacc,True,9
361,3,0,1,1,0,1,unacc,126,42,unacc,True,9
363,3,0,1,1,1,0,unacc,1,0,unacc,True,9
370,3,0,1,2,0,1,unacc,25,10,unacc,True,9
372,3,0,1,2,1,0,unacc,1,0,unacc,True,9
375,3,0,1,2,2,0,unacc,1,0,unacc,True,9
382,3,0,2,0,1,1,unacc,4,2,unacc,True,9
383,3,0,2,0,1,2,unacc,8,3,unacc,True,9
386,3,0,2,0,2,2,unacc,8,3,unacc,True,9
397,3,0,2,2,0,1,unacc,25,10,unacc,True,9
399,3,0,2,2,1,0,unacc,1,0,unacc,True,9
402,3,0,2,2,2,0,unacc,1,0,unacc,True,9
406,3,0,3,0,0,1,unacc,4,2,unacc,True,9
411,3,0,3,0,2,0,unacc,1,0,unacc,True,9
413,3,0,3,0,2,2,unacc,8,3,unacc,True,9
414,3,0,3,1,0,0,unacc,1,0,unacc,True,9
415,3,0,3,1,0,1,unacc,126,42,unacc,True,9
420,3,0,3,1,2,0,unacc,1,0,unacc,True,9
424,3,0,3,2,0,1,unacc,25,10,unacc,True,9
435,2,3,0,0,1,0,unacc,1,0,unacc,True,9
439,2,3,0,0,2,1,unacc,4,2,unacc,True,9
440,2,3,0,0,2,2,unacc,8,3,unacc,True,9
445,2,3,0,1,1,1,unacc,132,46,unacc,True,9
447,2,3,0,1,2,0,unacc,1,0,unacc,True,9
449,2,3,0,1,2,2,unacc,56,18,unacc,True,9
452,2,3,0,2,0,2,unacc,68,21,unacc,True,9
454,2,3,0,2,1,1,unacc,90,29,unacc,True,9
455,2,3,0,2,1,2,unacc,68,21,unacc,True,9
460,2,3,1,0,0,1,unacc,4,2,unacc,True,9
461,2,3,1,0,0,2,unacc,8,3,unacc,True,9
464,2,3,1,0,1,2,unacc,8,3,unacc,True,9
465,2,3,1,0,2,0,unacc,1,0,unacc,True,9
466,2,3,1,0,2,1,unacc,4,2,unacc,True,9
468,2,3,1,1,0,0,unacc,1,0,unacc,True,9
469,2,3,1,1,0,1,unacc,45,15,unacc,True,9
471,2,3,1,1,1,0,unacc,1,0,unacc,True,9
473,2,3,1,1,1,2,unacc,56,18,unacc,True,9
475,2,3,1,1,2,1,unacc,136,47,acc,False,9
477,2,3,1,2,0,0,unacc,1,0,unacc,True,9
479,2,3,1,2,0,2,unacc,68,21,unacc,True,9
481,2,3,1,2,1,1,unacc,90,29,unacc,True,9
482,2,3,1,2,1,2,unacc,68,21,unacc,True,9
484,2,3,1,2,2,1,unacc,107,33,unacc,True,9
485,2,3,1,2,2,2,unacc,68,21,unacc,True,9
487,2,3,2,0,0,1,unacc,4,2,unacc,True,9
494,2,3,2,0,2,2,unacc,8,3,unacc,True,9
495,2,3,2,1,0,0,unacc,1,0,unacc,True,9
498,2,3,2,1,1,0,unacc,1,0,unacc,True,9
499,2,3,2,1,1,1,unacc,131,46,unacc,True,9
500,2,3,2,1,1,2,unacc,56,18,unacc,True,9
501,2,3,2,1,2,0,unacc,1,0,unacc,True,9
503,2,3,2,1,2,2,unacc,56,18,unacc,True,9
504,2,3,2,2,0,0,unacc,1,0,unacc,True,9
511,2,3,2,2,2,1,unacc,107,33,unacc,True,9
512,2,3,2,2,2,2,unacc,68,21,unacc,True,9
517,2,3,3,0,1,1,unacc,4,2,unacc,True,9
518,2,3,3,0,1,2,unacc,8,3,unacc,True,9
524,2,3,3,1,0,2,unacc,56,18,unacc,True,9
525,2,3,3,1,1,0,unacc,1,0,unacc,True,9
526,2,3,3,1,1,1,unacc,133,46,acc,False,9
530,2,3,3,1,2,2,unacc,56,18,unacc,True,9
538,2,3,3,2,2,1,unacc,107,33,unacc,True,9
539,2,3,3,2,2,2,unacc,68,21,unacc,True,9
540,2,2,0,0,0,0,unacc,1,0,unacc,True,9
545,2,2,0,0,1,2,unacc,8,3,unacc,True,9
548,2,2,0,0,2,2,unacc,8,3,unacc,True,9
549,2,2,0,1,0,0,unacc,1,0,unacc,True,9
553,2,2,0,1,1,1,unacc,132,46,unacc,True,9
561,2,2,0,2,1,0,unacc,1,0,unacc,True,9
564,2,2,0,2,2,0,unacc,1,0,unacc,True,9
567,2,2,1,0,0,0,unacc,1,0,unacc,True,9
569,2,2,1,0,0,2,unacc,8,3,unacc,True,9
574,2,2,1,0,2,1,unacc,4,2,unacc,True,9
575,2,2,1,0,2,2,unacc,8,3,unacc,True,9
576,2,2,1,1,0,0,unacc,1,0,unacc,True,9
579,2,2,1,1,1,0,unacc,1,0,unacc,True,9
580,2,2,1,1,1,1,unacc,131,46,unacc,True,9
582,2,2,1,1,2,0,unacc,1,0,unacc,True,9
585,2,2,1,2,0,0,unacc,1,0,unacc,True,9
588,2,2,1,2,1,0,unacc,1,0,unacc,True,9
596,2,2,2,0,0,2,unacc,8,3,unacc,True,9
598,2,2,2,0,1,1,unacc,4,2,unacc,True,9
599,2,2,2,0,1,2,unacc,8,3,unacc,True,9
600,2,2,2,0,2,0,unacc,1,0,unacc,True,9
603,2,2,2,1,0,0,unacc,1,0,unacc,True,9
606,2,2,2,1,1,0,unacc,1,0,unacc,True,9
613,2,2,2,2,0,1,unacc,28,10,unacc,True,9
618,2,2,2,2,2,0,unacc,1,0,unacc,True,9
621,2,2,3,0,0,0,unacc,1,0,unacc,True,9
623,2,2,3,0,0,2,unacc,8,3,unacc,True,9
624,2,2,3,0,1,0,unacc,1,0,unacc,True,9
626,2,2,3,0,1,2,unacc,8,3,unacc,True,9
627,2,2,3,0,2,0,unacc,1,0,unacc,True,9
630,2,2,3,1,0,0,unacc,1,0,unacc,True,9
633,2,2,3,1,1,0,unacc,1,0,unacc,True,9
642,2,2,3,2,1,0,unacc,1,0,unacc,True,9
650,2,1,0,0,0,2,unacc,8,3,unacc,True,9
656,2,1,0,0,2,2,unacc,8,3,unacc,True,9
657,2,1,0,1,0,0,unacc,1,0,unacc,True,9
658,2,1,0,1,0,1,unacc,45,15,unacc,True,9
660,2,1,0,1,1,0,unacc,1,0,unacc,True,9
668,2,1,0,2,0,2,unacc,70,21,acc,False,9
670,2,1,0,2,1,1,unacc,99,31,acc,False,9
672,2,1,0,2,2,0,unacc,1,0,unacc,True,9
677,2,1,1,0,0,2,unacc,8,3,unacc,True,9
678,2,1,1,0,1,0,unacc,1,0,unacc,True,9
680,2,1,1,0,1,2,unacc,8,3,unacc,True,9
681,2,1,1,0,2,0,unacc,1,0,unacc,True,9
684,2,1,1,1,0,0,unacc,1,0,unacc,True,9
690,2,1,1,1,2,0,unacc,1,0,unacc,True,9
694,2,1,1,2,0,1,unacc,28,10,unacc,True,9
702,2,1,2,0,0,0,unacc,1,0,unacc,True,9
703,2,1,2,0,0,1,unacc,4,2,unacc,True,9
704,2,1,2,0,0,2,unacc,8,3,unacc,True,9
706,2,1,2,0,1,1,unacc,4,2,unacc,True,9
707,2,1,2,0,1,2,unacc,8,3,unacc,True,9
709,2,1,2,0,2,1,unacc,4,2,unacc,True,9
710,2,1,2,0,2,2,unacc,8,3,unacc,True,9
717,2,1,2,1,2,0,unacc,1,0,unacc,True,9
723,2,1,2,2,1,0,unacc,1,0,unacc,True,9
733,2,1,3,0,1,1,unacc,4,2,unacc,True,9
734,2,1,3,0,1,2,unacc,8,3,unacc,True,9
736,2,1,3,0,2,1,unacc,4,2,unacc,True,9
737,2,1,3,0,2,2,unacc,8,3,unacc,True,9
744,2,1,3,1,2,0,unacc,1,0,unacc,True,9
747,2,1,3,2,0,0,unacc,1,0,unacc,True,9
748,2,1,3,2,0,1,unacc,28,10,unacc,True,9
753,2,1,3,2,2,0,unacc,1,0,unacc,True,9
757,2,0,0,0,0,1,unacc,4,2,unacc,True,9
758,2,0,0,0,0,2,unacc,8,3,unacc,True,9
759,2,0,0,0,1,0,unacc,1,0,unacc,True,9
763,2,0,0,0,2,1,unacc,4,2,unacc,True,9
764,2,0,0,0,2,2,unacc,8,3,unacc,True,9
765,2,0,0,1,0,0,unacc,1,0,unacc,True,9
766,2,0,0,1,0,1,unacc,45,15,unacc,True,9
775,2,0,0,2,0,1,unacc,28,10,unacc,True,9
777,2,0,0,2,1,0,unacc,1,0,unacc,True,9
778,2,0,0,2,1,1,unacc,102,32,acc,False,9
780,2,0,0,2,2,0,unacc,1,0,unacc,True,9
783,2,0,1,0,0,0,unacc,1,0,unacc,True,9
785,2,0,1,0,0,2,unacc,8,3,unacc,True,9
787,2,0,1,0,1,1,unacc,4,2,unacc,True,9
789,2,0,1,0,2,0,unacc,1,0,unacc,True,9
790,2,0,1,0,2,1,unacc,4,2,unacc,True,9
792,2,0,1,1,0,0,unacc,1,0,unacc,True,9
796,2,0,1,1,1,1,unacc,131,46,unacc,True,9
801,2,0,1,2,0,0,unacc,1,0,unacc,True,9
802,2,0,1,2,0,1,unacc,28,10,unacc,True,9
807,2,0,1,2,2,0,unacc,1,0,unacc,True,9
810,2,0,2,0,0,0,unacc,1,0,unacc,True,9
811,2,0,2,0,0,1,unacc,4,2,unacc,True,9
814,2,0,2,0,1,1,unacc,4,2,unacc,True,9
816,2,0,2,0,2,0,unacc,1,0,unacc,True,9
819,2,0,2,1,0,0,unacc,1,0,unacc,True,9
825,2,0,2,1,2,0,unacc,1,0,unacc,True,9
831,2,0,2,2,1,0,unacc,1,0,unacc,True,9
838,2,0,3,0,0,1,unacc,4,2,unacc,True,9
839,2,0,3,0,0,2,unacc,8,3,unacc,True,9
841,2,0,3,0,1,1,unacc,4,2,unacc,True,9
842,2,0,3,0,1,2,unacc,8,3,unacc,True,9
843,2,0,3,0,2,0,unacc,1,0,unacc,True,9
844,2,0,3,0,2,1,unacc,4,2,unacc,True,9
845,2,0,3,0,2,2,unacc,8,3,unacc,True,9
849,2,0,3,1,1,0,unacc,1,0,unacc,True,9
855,2,0,3,2,0,0,unacc,1,0,unacc,True,9
856,2,0,3,2,0,1,unacc,28,10,unacc,True,9
858,2,0,3,2,1,0,unacc,1,0,unacc,True,9
861,2,0,3,2,2,0,unacc,1,0,unacc,True,9
869,1,3,0,0,1,2,unacc,8,3,unacc,True,9
870,1,3,0,0,2,0,unacc,1,0,unacc,True,9
872,1,3,0,0,2,2,unacc,8,3,unacc,True,9
873,1,3,0,1,0,0,unacc,1,0,unacc,True,9
874,1,3,0,1,0,1,unacc,121,38,unacc,True,9
876,1,3,0,1,1,0,unacc,1,0,unacc,True,9
877,1,3,0,1,1,1,unacc,120,38,unacc,True,9
885,1,3,0,2,1,0,unacc,1,0,unacc,True,9
894,1,3,1,0,1,0,unacc,1,0,unacc,True,9
895,1,3,1,0,1,1,unacc,4,2,unacc,True,9
898,1,3,1,0,2,1,unacc,4,2,unacc,True,9
899,1,3,1,0,2,2,unacc,8,3,unacc,True,9
901,1,3,1,1,0,1,unacc,121,38,unacc,True,9
909,1,3,1,2,0,0,unacc,1,0,unacc,True,9
915,1,3,1,2,2,0,unacc,1,0,unacc,True,9
918,1,3,2,0,0,0,unacc,1,0,unacc,True,9
920,1,3,2,0,0,2,unacc,8,3,unacc,True,9
921,1,3,2,0,1,0,unacc,1,0,unacc,True,9
923,1,3,2,0,1,2,unacc,8,3,unacc,True,9
925,1,3,2,0,2,1,unacc,4,2,unacc,True,9
927,1,3,2,1,0,0,unacc,1,0,unacc,True,9
930,1,3,2,1,1,0,unacc,1,0,unacc,True,9
933,1,3,2,1,2,0,unacc,1,0,unacc,True,9
936,1,3,2,2,0,0,unacc,1,0,unacc,True,9
939,1,3,2,2,1,0,unacc,1,0,unacc,True,9
942,1,3,2,2,2,0,unacc,1,0,unacc,True,9
946,1,3,3,0,0,1,unacc,4,2,unacc,True,9
951,1,3,3,0,2,0,unacc,1,0,unacc,True,9
954,1,3,3,1,0,0,unacc,1,0,unacc,True,9
964,1,3,3,2,0,1,unacc,83,26,unacc,True,9
972,1,2,0,0,0,0,unacc,1,0,unacc,True,9
973,1,2,0,0,0,1,unacc,4,2,unacc,True,9
975,1,2,0,0,1,0,unacc,1,0,unacc,True,9
979,1,2,0,0,2,1,unacc,4,2,unacc,True,9
982,1,2,0,1,0,1,unacc,117,37,unacc,True,9
990,1,2,0,2,0,0,unacc,1,0,unacc,True,9
992,1,2,0,2,0,2,unacc,77,23,acc,False,9
993,1,2,0,2,1,0,unacc,1,0,unacc,True,9
994,1,2,0,2,1,1,unacc,97,30,acc,False,9
996,1,2,0,2,2,0,unacc,1,0,unacc,True,9
1005,1,2,1,0,2,0,unacc,1,0,unacc,True,9
1012,1,2,1,1,1,1,unacc,118,37,unacc,True,9
1014,1,2,1,1,2,0,unacc,1,0,unacc,True,9
1017,1,2,1,2,0,0,unacc,1,0,unacc,True,9
1035,1,2,2,1,0,0,unacc,1,0,unacc,True,9
1038,1,2,2,1,1,0,unacc,1,0,unacc,True,9
1044,1,2,2,2,0,0,unacc,1,0,unacc,True,9
1050,1,2,2,2,2,0,unacc,1,0,unacc,True,9
1054,1,2,3,0,0,1,unacc,4,2,unacc,True,9
1055,1,2,3,0,0,2,unacc,8,3,unacc,True,9
1057,1,2,3,0,1,1,unacc,4,2,unacc,True,9
1058,1,2,3,0,1,2,unacc,8,3,unacc,True,9
1059,1,2,3,0,2,0,unacc,1,0,unacc,True,9
1060,1,2,3,0,2,1,unacc,4,2,unacc,True,9
1065,1,2,3,1,1,0,unacc,1,0,unacc,True,9
