,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
469,6,3,4,7,91.0,14.6,25.6,12.3,13.7,33.0,9.4,0.0,4.129228964075603,53,8,0.0,17.050531837760875,8
279,4,4,12,1,85.4,25.4,349.7,2.6,4.6,21.0,8.5,0.0,2.376764491168297,56,9,2.93651291389402,0.31331829674393497,8
254,6,3,8,4,91.6,138.1,621.7,6.3,18.9,41.0,3.1,0.0,2.428336298299606,3,0,1.0251224620007389,1.9690090703805845,8
509,5,4,8,5,91.0,166.9,752.6,7.1,21.1,71.0,7.6,1.4,1.1537315878891892,3,0,1.0251224620007389,0.01654030726179126,8
284,5,4,2,5,85.2,4.9,15.8,6.3,7.5,46.0,8.0,0.0,3.228430037673012,45,6,0.0,10.422760508149366,8
79,1,2,8,2,91.0,121.2,561.6,7.0,21.6,19.0,6.7,0.0,0.0,3,0,1.0251224620007389,1.0508760620984563,8
76,9,9,2,5,86.6,13.2,43.0,5.3,15.7,43.0,3.1,0.0,0.0,45,6,0.0,0.0,8
364,6,5,9,2,91.9,111.7,770.3,6.5,21.1,35.0,2.7,0.0,1.8946168546677629,4,0,1.1113608721827328,0.6134899340985897,8
52,4,3,8,3,92.1,111.2,654.1,9.6,20.4,42.0,4.9,0.0,0.0,3,0,1.0251224620007389,1.0508760620984563,8
101,3,4,8,2,88.8,147.3,614.5,9.0,14.4,66.0,5.4,0.0,0.0,3,0,1.0251224620007389,1.0508760620984563,8
58,2,2,2,1,84.0,9.3,34.0,2.1,13.9,40.0,5.4,0.0,0.0,50,6,2.394252281519869,5.732443987563098,8
335,4,3,9,1,91.6,108.4,764.0,6.2,9.8,86.0,1.8,0.0,0.0,4,0,1.1113608721827328,1.2351229882187647,8
235,8,6,8,7,91.4,142.4,601.4,10.6,19.6,41.0,5.8,0.0,5.285637313390662,3,0,1.0251224620007389,18.151986798914102,8
127,3,5,9,5,93.5,149.3,728.6,8.1,17.2,43.0,3.1,0.0,0.0,4,0,1.1113608721827328,1.2351229882187647,8
405,2,2,8,2,94.6,212.1,680.9,9.5,27.9,27.0,2.2,0.0,0.0,3,0,1.0251224620007389,1.0508760620984563,8
411,7,4,2,5,84.6,3.2,43.6,3.3,8.2,53.0,9.4,0.0,1.7263316639055997,45,6,0.0,2.9802210138030762,8
321,1,4,9,4,92.8,119.0,783.5,7.5,16.8,28.0,4.0,0.0,2.105352923464337,4,0,1.1113608721827328,0.988020198011011,8
255,2,5,8,4,87.5,77.0,694.8,5.0,22.3,46.0,4.0,0.0,0.0,3,0,1.0251224620007389,1.0508760620984563,8
395,4,5,2,7,85.0,9.0,56.9,3.5,10.1,62.0,1.8,0.0,3.966132331075178,356,342,2.320698017196068,2.707454081290818,8
186,8,6,3,7,89.3,51.3,102.2,9.6,11.5,39.0,5.8,0.0,2.1029138978649784,1,0,0.6025226690117427,2.2511738396197227,8
495,6,6,8,1,96.2,175.5,661.8,16.8,23.9,42.0,2.2,0.0,0.0,3,0,1.0251224620007389,1.0508760620984563,8
16,5,5,3,6,91.7,35.8,80.8,7.8,15.1,27.0,5.4,0.0,0.0,1,0,0.6025226690117427,0.363033566673034,8
163,8,6,9,6,92.5,121.1,674.4,8.6,17.8,56.0,1.8,0.0,1.0818051703517284,4,0,1.1113608721827328,0.0008735395107232381,8
398,1,2,8,6,93.7,231.1,715.1,8.4,25.9,32.0,3.1,0.0,0.0,3,0,1.0251224620007389,1.0508760620984563,8
305,1,4,9,7,89.6,84.1,714.3,5.7,19.0,52.0,2.2,0.0,0.0,4,0,1.1113608721827328,1.2351229882187647,8
309,2,4,9,7,92.4,105.8,758.1,9.9,24.9,27.0,2.2,0.0,0.0,4,0,1.1113608721827328,1.2351229882187647,8
2,7,4,10,6,90.6,43.7,686.9,6.7,14.6,33.0,1.3,0.0,0.0,4,0,0.9438918933631786,0.890931906356726,9
4,8,6,3,7,89.3,51.3,102.2,9.6,11.4,99.0,1.8,0.0,0.0,82,33,0.0,0.0,9
10,7,5,9,6,92.5,88.0,698.6,7.1,17.8,51.0,7.2,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
12,6,5,8,5,63.5,70.8,665.3,0.8,17.0,72.0,6.7,0.0,0.0,18,2,1.7523324611369078,3.0706690543541324,9
16,5,5,3,6,91.7,35.8,80.8,7.8,15.1,27.0,5.4,0.0,0.0,354,339,2.2598662244731904,5.106995352514712,9
18,6,4,3,3,89.2,27.9,70.8,6.3,15.9,35.0,4.0,0.0,0.0,38,8,1.8794650496471603,3.532388872845203,9
19,6,4,4,6,86.3,27.4,97.1,5.1,9.3,44.0,4.5,0.0,0.0,11,0,0.0,0.0,9
22,7,4,6,7,94.3,96.3,200.0,56.1,21.0,44.0,4.5,0.0,0.0,9,0,0.9370843329524984,0.8781270470650289,9
24,7,4,8,6,93.5,139.4,594.2,20.3,23.7,32.0,5.8,0.0,0.0,18,2,1.7523324611369078,3.0706690543541324,9
25,7,4,8,7,91.4,142.4,601.4,10.6,16.3,60.0,5.4,0.0,0.0,18,2,1.7523324611369078,3.0706690543541324,9
26,7,4,9,5,92.4,117.9,668.0,12.2,19.0,34.0,5.8,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
28,6,3,9,6,93.4,145.4,721.4,8.1,30.2,24.0,2.7,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
29,6,3,9,7,93.5,149.3,728.6,8.1,22.8,39.0,3.6,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
31,6,3,9,1,88.6,91.8,709.9,7.1,11.2,78.0,7.6,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
32,6,3,9,5,88.6,69.7,706.8,5.8,20.6,37.0,1.8,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
33,6,3,9,7,91.7,75.6,718.3,7.8,17.7,39.0,3.6,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
35,6,3,9,2,90.3,80.7,730.2,6.3,18.2,62.0,4.5,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
38,7,3,10,6,90.6,43.7,686.9,6.7,17.8,27.0,4.0,0.0,0.0,4,0,0.9438918933631786,0.890931906356726,9
39,4,4,3,2,88.1,25.7,67.6,3.8,14.1,43.0,2.7,0.0,0.0,34,8,0.0,0.0,9
40,4,4,7,2,79.5,60.6,366.7,1.5,23.3,37.0,3.1,0.0,0.0,5,0,0.959578916240341,0.9207916964929873,9
44,4,4,9,3,90.1,82.9,735.7,6.2,12.9,74.0,4.9,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
45,5,6,9,3,94.3,85.1,692.3,15.9,25.9,24.0,4.0,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
49,4,4,3,1,87.6,52.2,103.8,5.0,11.0,46.0,5.8,0.0,0.0,35,8,1.1613079728904845,1.3486362078990062,9
50,4,4,9,4,92.9,137.0,706.4,9.2,20.8,17.0,1.3,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
51,4,3,8,7,90.2,99.6,631.2,6.3,21.5,34.0,2.2,0.0,0.0,51,17,0.5893756214672944,0.3473636231799595,9
54,4,3,8,4,91.7,114.3,661.3,6.3,17.6,45.0,3.6,0.0,0.0,163,97,0.924258901523332,0.8542545170451163,9
58,2,2,2,1,84.0,9.3,34.0,2.1,13.9,40.0,5.4,0.0,0.0,48,13,3.966132331075178,15.730205667599824,9
61,2,2,3,7,89.3,51.3,102.2,9.6,5.5,59.0,6.3,0.0,0.0,82,33,0.0,0.0,9
63,2,2,8,7,90.2,99.6,631.2,6.3,20.8,33.0,2.7,0.0,0.0,51,17,0.5893756214672944,0.3473636231799595,9
67,2,2,9,5,92.4,117.9,668.0,12.2,19.6,33.0,5.4,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
68,2,2,9,5,92.4,117.9,668.0,12.2,19.6,33.0,6.3,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
69,4,5,3,5,91.7,33.3,77.5,9.0,17.2,26.0,4.5,0.0,0.0,36,8,0.0,0.0,9
70,4,5,3,5,91.2,48.3,97.8,12.5,15.8,27.0,7.6,0.0,0.0,36,8,0.0,0.0,9
72,5,4,3,5,91.7,33.3,77.5,9.0,15.6,25.0,6.3,0.0,0.0,36,8,0.0,0.0,9
74,5,4,9,5,93.3,141.2,713.9,13.9,27.6,30.0,1.3,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
76,9,9,2,5,86.6,13.2,43.0,5.3,15.7,43.0,3.1,0.0,0.0,15,1,0.0,0.0,9
77,1,3,3,1,87.6,52.2,103.8,5.0,8.3,72.0,3.1,0.0,0.0,35,8,1.1613079728904845,1.3486362078990062,9
78,1,2,8,5,90.1,108.0,529.8,12.5,14.7,66.0,2.7,0.0,0.0,102,55,0.0,0.0,9
82,1,2,8,2,94.8,108.3,647.1,17.0,18.6,51.0,4.5,0.0,0.0,18,2,1.7523324611369078,3.0706690543541324,9
85,1,2,9,4,92.9,137.0,706.4,9.2,21.5,15.0,0.9,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
86,1,2,9,4,92.9,137.0,706.4,9.2,25.4,27.0,2.2,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
87,1,2,9,4,92.9,137.0,706.4,9.2,22.4,34.0,2.2,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
89,6,5,3,6,91.7,35.8,80.8,7.8,17.4,25.0,4.9,0.0,0.0,354,339,2.2598662244731904,5.106995352514712,9
92,8,6,8,7,92.3,85.3,488.0,14.7,20.8,32.0,6.3,0.0,0.0,18,2,1.7523324611369078,3.0706690543541324,9
93,8,6,8,7,91.4,142.4,601.4,10.6,18.2,43.0,4.9,0.0,0.0,18,2,1.7523324611369078,3.0706690543541324,9
95,4,4,9,7,89.7,90.0,704.4,4.8,17.8,64.0,1.3,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
96,3,4,2,6,83.9,8.0,30.2,2.6,12.7,48.0,1.8,0.0,0.0,46,12,0.0,0.0,9
98,3,4,8,7,91.4,142.4,601.4,10.6,11.6,87.0,4.5,0.0,0.0,18,2,1.7523324611369078,3.0706690543541324,9
100,3,4,8,7,91.4,142.4,601.4,10.6,19.8,39.0,5.4,0.0,0.0,18,2,1.7523324611369078,3.0706690543541324,9
104,2,4,1,6,82.1,3.7,9.3,2.9,5.3,78.0,3.1,0.0,0.0,10,0,0.0,0.0,9
106,4,5,3,4,91.4,30.7,74.3,7.5,18.2,29.0,3.1,0.0,0.0,39,8,2.0294631718735947,4.118720765991232,9
107,4,5,8,7,90.2,99.6,631.2,6.3,21.4,33.0,3.1,0.0,0.0,51,17,0.5893756214672944,0.3473636231799595,9
108,4,5,9,6,92.5,88.0,698.6,7.1,20.3,45.0,3.1,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
109,4,5,9,1,88.6,91.8,709.9,7.1,17.4,56.0,5.4,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
113,3,4,9,1,91.8,78.5,724.3,9.2,18.9,35.0,2.7,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
116,3,4,3,6,91.7,35.8,80.8,7.8,11.6,30.0,6.3,0.0,0.0,354,339,2.2598662244731904,5.106995352514712,9
118,3,4,3,1,90.1,39.7,86.6,6.2,10.6,30.0,4.0,0.0,0.0,35,8,1.1613079728904845,1.3486362078990062,9
119,3,4,8,4,93.0,75.3,466.6,7.7,19.6,36.0,3.1,0.0,0.0,163,97,0.924258901523332,0.8542545170451163,9
123,3,4,9,2,84.4,73.4,671.9,3.2,17.9,45.0,3.1,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
126,3,5,3,1,87.6,52.2,103.8,5.0,9.0,49.0,2.2,0.0,0.0,35,8,1.1613079728904845,1.3486362078990062,9
136,3,6,9,7,92.4,124.1,680.7,8.5,17.2,58.0,1.3,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
140,2,5,9,1,90.9,126.5,686.5,7.0,21.9,39.0,1.8,0.0,0.3852624007906449,3,0,1.2784963638796525,0.7978669128156946,9
143,1,2,7,6,90.0,51.3,296.3,8.7,16.6,53.0,5.4,0.0,0.5364933705145685,5,0,0.959578916240341,0.17900137900207475,9
146,5,4,3,1,90.1,39.7,86.6,6.2,13.2,40.0,5.4,0.0,0.6678293725756554,35,8,1.1613079728904845,0.24352112896868278,9
149,8,6,9,4,93.7,80.9,685.2,17.9,23.7,25.0,4.5,0.0,0.7514160886839212,3,0,1.2784963638796525,0.27781361650040787,9
151,9,9,7,7,90.1,68.6,355.2,7.2,24.8,29.0,2.2,0.0,0.8586616190375187,5,0,0.959578916240341,0.010184300874722762,9
154,1,5,9,6,93.4,145.4,721.4,8.1,29.6,27.0,2.7,0.0,0.9001613499442714,3,0,1.2784963638796525,0.14313738276948498,9
157,2,2,8,3,92.1,111.2,654.1,9.6,18.4,45.0,3.6,0.0,0.9669838461896731,154,91,0.0,0.9350577587917734,9
159,7,4,9,5,92.4,117.9,668.0,12.2,19.0,34.0,5.8,0.0,0.9895411936137476,3,0,1.2784963638796525,0.08349509042339809,9
165,6,5,3,4,84.9,18.2,55.0,3.0,5.3,70.0,4.5,0.0,1.144222799920162,39,8,2.0294631718735947,0.7836505161362519,9
167,6,5,8,3,96.0,127.1,570.5,16.5,23.4,33.0,4.5,0.0,1.2556160374777745,18,2,1.7523324611369078,0.24672720553271957,9
168,6,5,3,5,91.2,48.3,97.8,12.5,14.6,26.0,9.4,0.0,1.2612978709452054,36,8,0.0,1.590872319250908,9
170,5,4,9,3,92.9,133.3,699.6,9.2,21.9,35.0,1.8,0.0,1.2725655957915476,3,0,1.2784963638796525,3.51740101148833e-05,9
172,7,4,8,7,91.4,142.4,601.4,10.6,20.1,39.0,5.4,0.0,1.3190856114264409,18,2,1.7523324611369078,0.1877028327840439,9
174,1,4,8,6,90.2,96.9,624.2,8.9,14.2,53.0,1.8,0.0,1.5040773967762742,94,50,0.0,2.262248815493294,9
175,1,4,8,6,90.2,96.9,624.2,8.9,20.3,39.0,4.9,0.0,1.7101878155342434,18,2,1.7523324611369078,0.0017761711529741798,9
176,6,5,4,4,81.5,9.1,55.2,2.7,5.8,54.0,5.8,0.0,1.724550719534605,11,0,0.0,2.974075184247324,9
178,2,5,9,3,90.1,82.9,735.7,6.2,18.3,45.0,2.2,0.0,1.7715567619105357,3,0,1.2784963638796525,0.24310855610637297,9
179,8,6,8,2,88.8,147.3,614.5,9.0,14.4,66.0,5.4,0.0,1.8293763327993615,18,2,1.7523324611369078,0.005935758160740643,9
181,8,6,10,1,84.9,32.8,664.2,3.0,19.1,32.0,4.0,0.0,1.8625285401162623,4,0,0.9438918933631786,0.84389328875775,9
182,5,4,2,7,86.8,15.6,48.3,3.9,12.4,53.0,2.2,0.0,1.998773638612381,47,13,0.0,3.9950960584117774,9
186,8,6,3,7,89.3,51.3,102.2,9.6,11.5,39.0,5.8,0.0,2.1029138978649784,82,33,0.0,4.422246861833677,9
190,6,5,3,5,91.2,48.3,97.8,12.5,11.7,33.0,4.0,0.0,2.231089091288976,36,8,0.0,4.977758533268668,9
195,2,5,8,5,93.9,135.7,586.7,15.1,23.5,36.0,5.4,0.0,2.3997118037247684,18,2,1.7523324611369078,0.4191000132094907,9
196,6,5,4,4,81.5,9.1,55.2,2.7,5.8,54.0,5.8,0.0,2.4790562361098245,11,0,0.0,6.1457198217950095,9
202,7,4,2,7,83.9,8.7,32.1,2.1,8.8,68.0,2.2,0.0,2.642622395779755,47,13,0.0,6.983453126676732,9
204,5,6,3,6,90.6,50.1,100.4,7.8,15.1,64.0,4.0,0.0,2.7073833121145063,354,339,2.2598662244731904,0.20027154373096523,9
205,4,5,9,4,92.9,137.0,706.4,9.2,22.1,34.0,1.8,0.0,2.745345985845907,3,0,1.2784963638796525,2.151647813462544,9
206,2,2,8,6,93.5,139.4,594.2,20.3,22.9,31.0,7.2,0.0,2.800325477211381,18,2,1.7523324611369078,1.098289361740871,9
207,7,5,9,2,91.0,129.5,692.6,7.0,20.7,37.0,2.2,0.0,2.9014215940827497,3,0,1.2784963638796525,2.633886302829776,9
208,6,5,9,5,92.4,117.9,668.0,12.2,19.6,33.0,6.3,0.0,3.007166651179654,3,0,1.2784963638796525,2.9883009621938696,9
211,7,4,8,6,93.5,139.4,594.2,20.3,5.1,96.0,5.8,0.0,3.295836866004329,18,2,1.7523324611369078,2.3824058478451327,9
213,7,3,3,1,87.6,52.2,103.8,5.0,11.0,46.0,5.8,0.0,3.3446270301737613,35,8,1.1613079728904845,4.766882105896337,9
216,4,4,9,7,92.4,124.1,680.7,8.5,16.9,60.0,1.3,0.0,3.4170707308184456,3,0,1.2784963638796525,4.573500322927661,9
217,1,3,9,1,88.6,91.8,709.9,7.1,12.4,73.0,6.3,0.0,3.4442568711226023,3,0,1.2784963638796525,4.690518574733238,9
221,3,4,9,5,93.3,141.2,713.9,13.9,18.6,49.0,3.6,0.0,3.607669398688393,3,0,1.2784963638796525,5.4250470260801595,9
224,7,4,9,3,90.1,82.9,735.7,6.2,15.4,57.0,4.5,0.0,3.6560979645895566,3,0,1.2784963638796525,5.6529893716982995,9
234,4,5,9,6,92.5,121.1,674.4,8.6,17.7,25.0,3.1,0.0,5.049086480470509,3,0,1.2784963638796525,14.217349827332647,9
237,1,2,9,2,91.0,129.5,692.6,7.0,18.8,40.0,2.2,0.0,5.365415110080531,3,0,1.2784963638796525,16.702904838048163,9
239,7,5,4,7,81.9,3.0,7.9,3.5,13.4,75.0,1.8,0.0,0.0,11,0,0.0,0.0,9
241,4,4,4,5,83.0,23.3,85.3,2.3,16.7,20.0,3.1,0.0,0.0,11,0,0.0,0.0,9
243,7,4,8,7,91.8,175.1,700.7,13.8,21.9,73.0,7.6,1.0,0.0,18,2,1.7523324611369078,3.0706690543541324,9
247,2,4,8,3,92.2,91.6,503.6,9.6,20.7,70.0,2.2,0.0,0.5596157879354227,154,91,0.0,0.31316983010658395,9
254,6,3,8,4,91.6,138.1,621.7,6.3,18.9,41.0,3.1,0.0,2.428336298299606,163,97,0.924258901523332,2.262248815493294,9
258,3,4,8,6,91.8,170.9,692.3,13.7,20.6,59.0,0.9,0.0,0.0,159,93,0.5187937934151675,0.2691470000860995,9
261,3,4,8,5,91.6,112.4,573.0,8.9,11.2,84.0,7.6,0.0,1.4586150226995167,18,2,1.7523324611369078,0.08626993364222262,9
265,4,4,8,2,93.7,102.2,550.3,14.6,22.1,54.0,7.6,0.0,0.5822156198526637,18,2,1.7523324611369078,1.369173422257017,9
267,2,2,8,2,92.1,152.6,658.2,14.3,23.7,24.0,3.1,0.0,0.0,54,17,1.2143738258376688,1.4747037888796168,9
268,3,4,8,2,92.1,152.6,658.2,14.3,21.0,32.0,3.1,0.0,0.0,54,17,1.2143738258376688,1.4747037888796168,9
272,2,5,8,2,92.1,152.6,658.2,14.3,20.2,47.0,4.0,0.0,1.4085449700547104,18,2,1.7523324611369078,0.11818983902459197,9
276,4,4,12,1,85.4,25.4,349.7,2.6,4.6,21.0,8.5,0.0,2.93651291389402,32,6,2.300583090323373,0.4044067405065945,9
278,4,4,12,1,85.4,25.4,349.7,2.6,4.6,21.0,8.5,0.0,3.136797713832594,32,6,2.300583090323373,0.6992548965706685,9
280,4,6,12,5,84.7,26.7,352.6,4.1,2.2,59.0,4.9,0.0,2.329227023940467,30,6,1.8531680973566984,0.22663210158008987,9
281,6,5,12,2,85.4,25.4,349.7,2.6,5.1,24.0,8.5,0.0,3.2492110246642736,31,6,2.5006159434931803,0.5603945955535558,9
283,3,4,2,3,86.9,6.6,18.7,3.2,8.8,35.0,3.1,0.0,0.7419373447293773,14,1,1.854734268389444,1.2383169933073084,9
284,5,4,2,5,85.2,4.9,15.8,6.3,7.5,46.0,8.0,0.0,3.228430037673012,15,1,0.0,10.422760508149366,9
285,2,5,7,7,93.9,169.7,411.8,12.3,23.4,40.0,6.3,0.0,0.0,5,0,0.959578916240341,0.9207916964929873,9
286,7,6,7,3,91.2,183.1,437.7,12.5,12.6,90.0,7.6,0.2,0.0,5,0,0.959578916240341,0.9207916964929873,9
287,7,4,7,6,91.6,104.2,474.9,9.0,22.1,49.0,2.7,0.0,0.0,5,0,0.959578916240341,0.9207916964929873,9
290,2,5,7,6,91.6,104.2,474.9,9.0,18.7,53.0,1.8,0.0,0.0,5,0,0.959578916240341,0.9207916964929873,9
291,9,4,7,6,91.6,104.2,474.9,9.0,25.3,39.0,0.9,0.0,2.19722457733622,5,0,0.959578916240341,1.5317667824294554,9
295,7,5,6,7,93.1,180.4,430.8,11.0,22.2,48.0,1.3,0.0,0.0,9,0,0.9370843329524984,0.8781270470650289,9
296,6,4,6,7,90.4,89.5,290.8,6.4,14.3,46.0,1.8,0.0,0.6418538861723948,9,0,0.9370843329524984,0.08716101670597957,9
303,3,6,6,5,91.1,94.1,232.1,7.1,19.2,38.0,4.5,0.0,0.0,9,0,0.9370843329524984,0.8781270470650289,9
304,6,5,5,6,85.1,28.0,113.8,3.5,11.3,94.0,4.9,0.0,0.0,7,0,3.675794214565281,13.51146310783159,9
307,3,4,9,7,89.6,84.1,714.3,5.7,23.8,35.0,3.6,0.0,1.8213182714695997,3,0,1.2784963638796525,0.29465562335958917,9
312,2,4,9,7,50.4,46.2,706.6,0.4,12.2,78.0,6.3,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
316,4,5,9,4,92.4,96.2,739.4,8.6,18.6,24.0,5.8,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
320,6,3,9,4,92.8,119.0,783.5,7.5,18.9,34.0,7.2,0.0,3.5655812377694427,3,0,1.2784963638796525,5.230757220375477,9
323,3,5,9,4,90.7,136.9,822.8,6.8,12.9,39.0,2.7,0.0,1.1568811967920856,3,0,1.2784963638796525,0.014790248865736821,9
331,7,4,9,6,91.2,124.4,795.3,8.5,21.5,28.0,4.5,0.0,2.8118094353930627,3,0,1.2784963638796525,2.3510489752738883,9
332,4,4,9,6,91.2,124.4,795.3,8.5,17.1,41.0,2.2,0.0,2.503073953743449,3,0,1.2784963638796525,1.4995902735966251,9
336,7,4,9,1,91.6,108.4,764.0,6.2,19.3,44.0,2.2,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
338,8,6,9,1,91.6,108.4,764.0,6.2,22.7,35.0,2.2,0.0,2.137710449803812,3,0,1.2784963638796525,0.7382488454504893,9
339,2,4,9,1,91.6,108.4,764.0,6.2,20.4,41.0,1.8,0.0,0.904218150639886,3,0,1.2784963638796525,0.14008418090595212,9
341,8,6,9,1,91.9,111.7,770.3,6.5,15.7,51.0,2.2,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
342,6,3,9,1,91.5,130.1,807.1,7.5,20.6,37.0,1.8,0.0,0.0,3,0,1.2784963638796525,1.6345529524534927,9
344,6,3,9,1,91.5,130.1,807.1,7.5,12.2,66.0,4.9,0.0,1.9600947840472696,3,0,1.2784963638796525,0.4645764063749915,9
346,1,4,9,1,91.5,130.1,807.1,7.5,21.3,35.0,2.2,0.0,3.373826184866024,3,0,1.2784963638796525,4.390407058714781,9
350,5,4,9,5,92.1,99.0,745.3,9.6,10.1,75.0,3.6,0.0,1.5496879080283263,3,0,1.2784963638796525,0.07354485361774213,9
354,7,4,9,5,92.1,99.0,745.3,9.6,18.7,50.0,2.2,0.0,1.9416152247724323,3,0,1.2784963638796525,0.43972662367173787,9
355,4,4,9,5,92.1,99.0,745.3,9.6,20.8,35.0,4.9,0.0,2.643333886382519,3,0,1.2784963638796525,1.862781462831763,9
359,1,4,9,5,92.5,122.0,789.7,10.2,21.1,39.0,2.2,0.0,2.21046980408624,3,0,1.2784963638796525,0.8685744932505018,9
361,4,3,9,5,92.5,122.0,789.7,10.2,17.3,45.0,4.0,0.0,1.597365331199831,3,0,1.2784963638796525,0.10167741831983709,9
362,7,4,9,5,88.2,55.2,732.3,11.6,15.2,64.0,3.1,0.0,0.418710334858185,3,0,1.2784963638796525,0.7392320157005038,9
368,6,5,9,6,91.2,94.3,744.4,8.4,16.8,47.0,4.9,0.0,2.613006652415316,3,0,1.2784963638796525,1.7809177102075398,9
371,3,4,7,3,91.9,133.6,520.5,8.0,14.2,58.0,4.0,0.0,0.0,5,0,0.959578916240341,0.9207916964929873,9
374,6,5,9,5,90.3,290.0,855.3,7.4,10.3,78.0,4.0,0.0,2.96010509591084,3,0,1.2784963638796525,2.827807927643539,9
375,6,5,9,6,91.2,94.3,744.4,8.4,15.4,57.0,4.9,0.0,3.6975913947159578,3,0,1.2784963638796525,5.852020768216906,9
376,8,6,8,1,92.1,207.0,672.6,8.2,21.1,54.0,2.2,0.0,0.0,52,17,0.0,0.0,9
377,2,2,8,6,93.7,231.1,715.1,8.4,21.9,42.0,2.2,0.0,5.168379509433644,94,50,0.0,26.71214675353356,9
378,6,5,3,4,90.9,18.9,30.6,8.0,8.7,51.0,5.8,0.0,0.0,39,8,2.0294631718735947,4.118720765991232,9
380,5,4,7,3,93.7,101.3,458.8,11.9,19.3,39.0,7.2,0.0,2.166765369851511,5,0,0.959578916240341,1.4572991337823136,9
383,9,6,8,4,91.6,248.4,753.8,6.3,20.5,58.0,2.7,0.0,3.7812307151781215,234,165,0.0,14.297705721406448,9
385,2,4,8,7,91.6,181.3,613.0,7.6,20.9,50.0,2.2,0.0,2.833213344056216,51,17,0.5893756214672944,5.034807725313039,9
386,3,4,9,7,90.5,96.7,750.5,11.4,20.6,55.0,5.4,0.0,3.242201650171697,3,0,1.2784963638796525,3.856138451411321,9
387,5,5,3,4,90.9,18.9,30.6,8.0,11.6,48.0,5.4,0.0,0.0,39,8,2.0294631718735947,4.118720765991232,9
388,6,4,8,5,94.8,227.0,706.7,12.0,23.3,34.0,3.1,0.0,3.392492941032009,101,55,0.8660784450316679,6.382770205600658,9
390,7,4,2,1,84.7,9.5,58.3,4.1,7.5,71.0,6.3,0.0,2.394252281519869,47,13,0.0,5.732443987563098,9
391,8,6,9,5,91.1,91.3,738.1,7.2,20.7,46.0,2.7,0.0,3.43977686362963,3,0,1.2784963638796525,4.6711333985995145,9
392,1,3,9,7,91.0,276.3,825.1,7.1,21.9,43.0,4.0,0.0,4.27332721775054,3,0,1.2784963638796525,8.969011843297032,9
394,6,5,2,1,84.1,4.6,46.7,2.2,5.3,68.0,1.8,0.0,0.0,47,13,0.0,0.0,9
397,5,6,8,7,91.6,181.3,613.0,7.6,24.3,33.0,3.6,0.0,1.5325568680981427,51,17,0.5893756214672944,0.8895908639961212,9
400,9,5,6,3,93.3,49.5,297.7,14.0,28.0,34.0,4.5,0.0,2.214846178686039,9,0,0.9370843329524984,1.632675334412384,9
407,4,5,2,6,84.7,8.2,55.0,2.9,14.2,46.0,4.0,0.0,0.0,46,12,0.0,0.0,9
410,6,3,2,5,84.1,7.3,52.8,2.7,14.7,42.0,2.7,0.0,0.0,15,1,0.0,0.0,9
411,7,4,2,5,84.6,3.2,43.6,3.3,8.2,53.0,9.4,0.0,1.7263316639055997,15,1,0.0,2.9802210138030762,9
417,6,5,3,3,93.4,17.3,28.3,9.9,13.8,24.0,5.8,0.0,0.0,38,8,1.8794650496471603,3.532388872845203,9
419,2,5,8,7,91.6,181.3,613.0,7.6,24.8,36.0,4.0,0.0,1.3987168811184478,18,2,1.7523324611369078,0.12504397843179185,9
423,1,3,9,6,91.2,94.3,744.4,8.4,22.3,48.0,4.0,0.0,0.5423242908253617,3,0,1.2784963638796525,0.541949321145052,9
426,8,6,8,4,91.6,248.4,753.8,6.3,20.4,56.0,2.2,0.0,0.0,234,165,0.0,0.0,9
