,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,Class,estimatedOutput,lossValue,testID
1,0.0037209302325581397,1.0,0.4994994994994995,0.24427480916030533,0.15384615384615385,0.18181818181818182,269,0.1696645805459445,0.08940229904274938,Train8
2,0.0037209302325581397,1.0,0.4994994994994995,0.24427480916030533,0.15384615384615385,0.18181818181818182,220,0.1696645805459445,0.08940229904274938,Train8
5,0.0009302325581395349,1.0,0.4994994994994995,0.48854961832061067,0.15384615384615385,0.18181818181818182,318,0.16976607231122323,0.10375732893631728,Train8
6,-0.0018604651162790699,2.0080645161290325,0.4994994994994995,0.48854961832061067,0.3076923076923077,0.18181818181818182,367,0.16995849715719358,0.4916544905573363,Train8
7,-0.0018604651162790699,2.0080645161290325,0.4994994994994995,0.48854961832061067,0.3076923076923077,0.18181818181818182,489,0.16995849715719358,0.4916544905573363,Train8
9,-0.0018604651162790699,4.024193548387097,1.0,0.9770992366412213,0.6153846153846154,0.36363636363636365,1144,0.17063262790437253,2.501767775591177,Train8
10,0.3488372093023256,0.11794354838709678,0.04592092092092092,0.0,0.019230769230769232,0.011363636363636364,38,0.16931881460697562,0.029157676395635507,Train8
11,0.3488372093023256,0.056451612903225805,0.053741241241241244,0.030534351145038167,0.019230769230769232,0.03409090909090909,40,0.16931815151170695,0.032428834992782186,Train8
13,0.023255813953488372,0.4959677419354839,0.24924924924924924,0.4961832061068702,0.019230769230769232,0.045454545454545456,138,0.16964029072352968,0.02174543239731623,Train8
15,0.16279069767441862,0.056451612903225805,0.24924924924924924,0.0,0.07692307692307693,0.18181818181818182,35,0.16932466225987564,0.02552029376739699,Train8
16,0.13209302325581396,0.05796370967741935,0.03028028028028028,0.061068702290076333,0.07692307692307693,0.08522727272727272,19,0.16931413701313255,0.022316199098039727,Train8
24,0.2744186046511628,0.008064516129032258,0.09284284284284285,0.0,0.019230769230769232,0.06818181818181818,23,0.16929980800351918,0.033398515958711406,Train8
28,0.2744186046511628,0.056451612903225805,0.0772022022022022,0.030534351145038167,0.019230769230769232,0.028409090909090908,77,0.16932325510652824,0.02706187797605668,Train8
29,0.2744186046511628,0.024193548387096774,0.0772022022022022,0.030534351145038167,0.019230769230769232,0.03409090909090909,27,0.16931602880778543,0.03051928251672136,Train8
30,0.0,0.15700604838709678,0.03997747747747748,1.0,0.23076923076923078,0.13636363636363635,274,0.16970563099509337,0.12645017144458717,Train8
34,0.02883720930232558,0.6522177419354839,0.32698323323323325,0.22900763358778625,0.23076923076923078,0.13636363636363635,106,0.16954761165133805,0.02334474840540138,Train8
36,0.023255813953488372,0.05493951612903226,0.03028028028028028,0.061068702290076333,0.019230769230769232,0.022727272727272728,20,0.1693250185950658,0.025519006916185003,Train8
38,0.023255813953488372,0.2439516129032258,0.12412412412412413,0.061068702290076333,0.019230769230769232,0.028409090909090908,71,0.16938305837376158,0.008602484477916799,Train8
40,0.023255813953488372,0.11794354838709678,0.12412412412412413,0.061068702290076333,0.057692307692307696,0.028409090909090908,36,0.16935330934970128,0.016079244652306247,Train8
42,0.023255813953488372,0.2439516129032258,0.24924924924924924,0.061068702290076333,0.057692307692307696,0.03409090909090909,52,0.16940493432780843,0.008772224467473258,Train8
43,0.023255813953488372,0.2439516129032258,0.24924924924924924,0.061068702290076333,0.057692307692307696,0.03409090909090909,60,0.16940493432780843,0.008772224467473258,Train8
52,0.10697674418604651,0.11794354838709678,0.24924924924924924,0.12213740458015267,0.019230769230769232,0.017045454545454544,138,0.16941034774464378,0.013992606353179326,Train8
53,0.16279069767441862,0.11794354838709678,0.12412412412412413,0.0,0.019230769230769232,0.011363636363636364,36,0.16933422092370032,0.018794819707757298,Train8
55,0.07906976744186046,0.11794354838709678,0.1866866866866867,0.12213740458015267,0.019230769230769232,0.011363636363636364,60,0.16939765347413024,0.013360931178792173,Train8
56,0.1813953488372093,0.11794354838709678,0.12412412412412413,0.12213740458015267,0.019230769230769232,0.011363636363636364,71,0.1693850782858465,0.013847891331661184,Train8
57,0.7209302325581395,0.024193548387096774,0.12412412412412413,0.0,0.019230769230769232,0.022727272727272728,12,0.16931674949920675,0.08716520349393668,Train8
59,0.7209302325581395,0.024193548387096774,0.12412412412412413,0.0,0.019230769230769232,0.022727272727272728,20,0.16931674949920675,0.08716520349393668,Train8
64,0.046511627906976744,0.2439516129032258,0.24924924924924924,0.48854961832061067,0.019230769230769232,0.2159090909090909,144,0.16956788334141185,0.023104772920387828,Train8
68,0.07441860465116279,0.11794354838709678,0.06156156156156156,0.0,0.057692307692307696,0.13636363636363635,32,0.16930402634705702,0.0195445665232113,Train8
75,0.2558139534883721,0.08870967741935484,0.1866866866866867,0.04580152671755725,0.11538461538461539,0.13636363636363635,50,0.16933857620626813,0.02045581789450227,Train8
76,0.2558139534883721,0.08870967741935484,0.06938188188188188,0.0,0.019230769230769232,0.13636363636363635,45,0.16930441572517616,0.024929637159953593,Train8
78,0.2558139534883721,0.016129032258064516,0.011011011011011011,0.04580152671755725,0.11538461538461539,0.13636363636363635,36,0.16928676848569135,0.03219491871731286,Train8
79,0.14418604651162792,0.08870967741935484,0.1866866866866867,0.04580152671755725,0.019230769230769232,0.17613636363636365,84,0.16934338756032097,0.01893750087718664,Train8
80,0.2837209302325581,0.11794354838709678,0.04592092092092092,0.0,0.038461538461538464,0.022727272727272728,16,0.1693154038129988,0.024395533628500235,Train8
81,0.2558139534883721,0.11794354838709678,0.06156156156156156,0.061068702290076333,0.057692307692307696,0.36363636363636365,38,0.16930711050242106,0.0313819459698749,Train8
83,0.2837209302325581,0.11794354838709678,0.03028028028028028,0.0,0.019230769230769232,0.011363636363636364,16,0.16931518276355664,0.025646729261166526,Train8
88,0.10697674418604651,0.2439516129032258,0.4994994994994995,0.24427480916030533,0.019230769230769232,0.11363636363636363,134,0.16952967171972136,0.022309420663656456,Train8
89,0.10697674418604651,0.2439516129032258,0.12412412412412413,0.24427480916030533,0.019230769230769232,0.3068181818181818,66,0.16943113734806656,0.012421244256316221,Train8
93,0.029767441860465118,0.4959677419354839,0.24924924924924924,0.007633587786259542,0.11538461538461539,0.06818181818181818,132,0.16942549168610577,0.010975476979864437,Train8
95,0.0009302325581395349,2.0080645161290325,0.4994994994994995,0.48854961832061067,0.3076923076923077,0.13636363636363635,465,0.16996316589087865,0.4904017682157639,Train8
98,0.0009302325581395349,1.0,0.24924924924924924,0.0,0.15384615384615385,0.09090909090909091,185,0.1695198619312199,0.07636743005906176,Train8
99,0.4232558139534884,0.004032258064516129,0.007007007007007007,0.0,0.019230769230769232,0.005681818181818182,6,0.169288168920769,0.04942391954844166,Train8
101,0.08372093023255814,0.056451612903225805,0.09284284284284285,0.12213740458015267,0.019230769230769232,0.03409090909090909,45,0.1693629965381093,0.019526921616061153,Train8
108,0.813953488372093,0.056451612903225805,0.01463963963963964,0.0,0.019230769230769232,0.011363636363636364,11,0.1693020868397216,0.1074171716292507,Train8
110,0.813953488372093,0.11794354838709678,0.06156156156156156,0.061068702290076333,0.019230769230769232,0.011363636363636364,22,0.16934997558656661,0.09632021373019001,Train8
112,0.18604651162790697,0.2439516129032258,0.06156156156156156,0.061068702290076333,0.057692307692307696,0.03409090909090909,40,0.16936643296250156,0.008522414500402033,Train8
114,0.14418604651162792,0.2439516129032258,0.12412412412412413,0.061068702290076333,0.019230769230769232,0.03409090909090909,50,0.1693831274519065,0.006899697672561091,Train8
115,0.14883720930232558,0.2439516129032258,0.24924924924924924,0.12213740458015267,0.019230769230769232,0.03409090909090909,76,0.1694347826605129,0.005716947853185438,Train8
120,-0.0074418604651162795,0.4959677419354839,0.24924924924924924,0.061068702290076333,0.11538461538461539,0.06818181818181818,100,0.16944749744740098,0.009588917674671469,Train8
121,-0.0074418604651162795,0.4959677419354839,0.24924924924924924,0.24427480916030533,0.11538461538461539,0.06818181818181818,133,0.16952363179709973,0.007276007109996573,Train8
123,1.372093023255814,0.08870967741935484,0.03028028028028028,0.0,0.0,0.0,18,0.16931807131238705,0.28458659636831624,Train8
124,0.7209302325581395,0.08870967741935484,0.03028028028028028,0.0,0.0,0.0,20,0.16931457306648423,0.08422102231615468,Train8
127,0.023255813953488372,0.2439516129032258,0.12412412412412413,0.061068702290076333,0.019230769230769232,0.03409090909090909,56,0.16938247659805739,0.00850216079558481,Train8
131,0.06976744186046512,0.11794354838709678,0.12412412412412413,0.0,0.038461538461538464,0.03409090909090909,16,0.16932949615172524,0.018229189067799405,Train8
133,0.06976744186046512,0.11794354838709678,0.12412412412412413,0.183206106870229,0.057692307692307696,0.03409090909090909,32,0.16940373509266302,0.01202224551368121,Train8
135,0.023255813953488372,0.2439516129032258,0.24924924924924924,0.183206106870229,0.11538461538461539,0.09090909090909091,54,0.16944418259258867,0.005732949938185203,Train8
137,0.11627906976744186,0.056451612903225805,0.06156156156156156,0.0,0.15384615384615385,0.7272727272727273,30,0.16922159519758861,0.09430905111258299,Train8
141,0.062325581395348835,0.2439516129032258,0.12412412412412413,0.24427480916030533,0.019230769230769232,0.03409090909090909,60,0.1694588219726013,0.0051603463932401545,Train8
142,0.062325581395348835,0.2439516129032258,0.12412412412412413,0.030534351145038167,0.019230769230769232,0.03409090909090909,50,0.16936999759498575,0.008919915631164428,Train8
150,0.013953488372093023,1.0,0.24924924924924924,0.24427480916030533,0.15384615384615385,0.09090909090909091,214,0.16962144224474762,0.0702484324557102,Train8
152,0.009302325581395349,1.0,0.4994994994994995,0.48854961832061067,0.15384615384615385,0.13636363636363635,370,0.1697707713574229,0.10229099196699848,Train8
153,0.012093023255813953,2.0080645161290325,0.4994994994994995,0.9770992366412213,0.3076923076923077,0.18181818181818182,510,0.17016155731828886,0.5790120165352478,Train8
156,0.004651162790697674,2.0080645161290325,0.4994994994994995,1.9541984732824427,0.3076923076923077,0.13636363636363635,510,0.17057207156418583,0.9924365766873837,Train8
157,0.08093023255813954,0.11794354838709678,0.01463963963963964,0.0,0.019230769230769232,0.022727272727272728,8,0.16930964641405546,0.02216702626414446,Train8
160,0.02883720930232558,0.2439516129032258,0.09284284284284285,0.0,0.019230769230769232,0.045454545454545456,21,0.16934940151751843,0.012017036302258066,Train8
162,0.02883720930232558,0.4959677419354839,0.12412412412412413,0.0,0.019230769230769232,0.045454545454545456,34,0.16940787458947448,0.011275955711617375,Train8
164,0.02883720930232558,0.4959677419354839,0.24924924924924924,0.0,0.019230769230769232,0.045454545454545456,46,0.16943412621223533,0.012061091008688291,Train8
165,0.012093023255813953,0.4959677419354839,0.12412412412412413,0.24427480916030533,0.3076923076923077,0.18181818181818182,51,0.1694668808654247,0.015751445765618113,Train8
166,0.012093023255813953,0.4959677419354839,0.12412412412412413,0.24427480916030533,0.3076923076923077,0.18181818181818182,116,0.1694668808654247,0.015751445765618113,Train8
167,0.012093023255813953,1.0,0.24924924924924924,0.48854961832061067,0.07692307692307693,0.045454545454545456,100,0.16973518071965324,0.08388197751738426,Train8
168,0.012093023255813953,1.0,0.3743743743743744,1.2213740458015268,0.07692307692307693,0.045454545454545456,140,0.17006592778948126,0.25183373177144985,Train8
169,0.012093023255813953,0.4959677419354839,0.24924924924924924,0.9770992366412213,0.3076923076923077,0.18181818181818182,212,0.1697976548806376,0.11904342475063162,Train8
172,0.16279069767441862,0.2439516129032258,0.12412412412412413,0.48854961832061067,0.019230769230769232,0.028409090909090908,41,0.16956145534544995,0.019223458537648886,Train8
176,0.12558139534883722,0.056451612903225805,0.06156156156156156,0.015267175572519083,0.019230769230769232,0.028409090909090908,30,0.16931282792888933,0.02462427377563338,Train8
177,0.12558139534883722,0.056451612903225805,0.03028028028028028,0.015267175572519083,0.057692307692307696,0.045454545454545456,32,0.16930072577966684,0.025103596269998394,Train8
179,0.12558139534883722,0.11794354838709678,0.12412412412412413,0.12213740458015267,0.019230769230769232,0.07954545454545454,60,0.16937779665857103,0.012408090482808864,Train8
182,0.2,0.056451612903225805,0.03028028028028028,0.061068702290076333,0.019230769230769232,0.028409090909090908,11,0.16932569952144835,0.024553540016582404,Train8
189,0.03162790697674418,1.0,0.24924924924924924,0.48854961832061067,0.23076923076923078,0.13636363636363635,188,0.1697108031006345,0.08726291433225247,Train8
192,0.0009302325581395349,1.0,0.4994994994994995,0.9770992366412213,0.46153846153846156,0.18181818181818182,405,0.16993872535128507,0.21531231270811033,Train8
199,0.004651162790697674,1.0,1.0,0.9770992366412213,0.23076923076923078,1.0,1150,0.16998272921587176,0.42968879188583825,Train8
200,0.14418604651162792,0.024949596774193547,0.06156156156156156,0.0,0.019230769230769232,0.017045454545454544,12,0.16930125809066743,0.02932518373587277,Train8
203,0.14418604651162792,0.056451612903225805,0.06156156156156156,0.0,0.019230769230769232,0.017045454545454544,21,0.16930774691849138,0.02585546459317654,Train8
205,0.06790697674418604,0.11794354838709678,0.12412412412412413,0.24427480916030533,0.038461538461538464,0.045454545454545456,46,0.16942983683763088,0.012567240889605731,Train8
7,0.0,1.0,0.4994994994994995,0.48854961832061067,0.6521739130434783,0.17714285714285713,489,0.13464795347792932,0.21833100039429723,Test9
8,0.0,1.0,1.0,0.48854961832061067,0.6521739130434783,0.17714285714285713,636,0.1347346593273676,0.3181502832674019,Test9
10,0.4298745724059293,0.058734939759036146,0.04592092092092092,0.0,0.0,0.005714285714285714,38,0.1345976459673666,0.01948131824069492,Test9
22,0.13683010262257697,0.14031124497991967,0.09597097097097097,0.0,0.21739130434782608,0.36,61,0.13461090796394182,0.019130782128168895,Test9
29,0.338654503990878,0.012048192771084338,0.0772022022022022,0.030534351145038167,0.0,0.02857142857142857,27,0.13460090059814575,0.012376273121963438,Test9
33,0.03078677309007982,0.16039156626506024,0.1629129129129129,0.22900763358778625,0.4782608695652174,0.13142857142857142,63,0.1346347216105059,0.02770138906352221,Test9
36,0.03078677309007982,0.027359437751004016,0.03028028028028028,0.061068702290076333,0.0,0.017142857142857144,20,0.13455091438379777,0.012304084636522798,Test9
37,0.03078677309007982,0.058734939759036146,0.06156156156156156,0.061068702290076333,0.0,0.022857142857142857,29,0.13455349725412916,0.010058913827959601,Test9
40,0.03078677309007982,0.058734939759036146,0.12412412412412413,0.061068702290076333,0.08695652173913043,0.022857142857142857,36,0.13457276656464398,0.006764876124827703,Test9
41,0.03078677309007982,0.1214859437751004,0.24924924924924924,0.061068702290076333,0.08695652173913043,0.022857142857142857,40,0.13458771639962094,0.007156932538869738,Test9
44,0.12542759407069556,0.058734939759036146,0.1866866866866867,0.06870229007633588,0.08695652173913043,0.06285714285714286,72,0.13460117565385316,0.00292032099905834,Test9
45,0.12542759407069556,0.058734939759036146,0.12412412412412413,0.06870229007633588,0.08695652173913043,0.06285714285714286,72,0.13459033737227624,0.002826553627274678,Test9
46,0.8973774230330672,0.028112449799196786,0.007007007007007007,0.061068702290076333,0.0,0.0,18,0.13466475621690066,0.09499865486711108,Test9
47,0.8973774230330672,0.058734939759036146,0.0772022022022022,0.0,0.0,0.0,20,0.13466702390280186,0.09363743915051904,Test9
48,0.338654503990878,0.028112449799196786,0.12412412412412413,0.030534351145038167,0.0,0.022857142857142857,40,0.13460678013075292,0.011030811659405977,Test9
49,0.20182440136830102,0.028112449799196786,0.12412412412412413,0.061068702290076333,0.0,0.04,62,0.13459279243726216,0.0058273305893343855,Test9
53,0.20182440136830102,0.058734939759036146,0.12412412412412413,0.0,0.0,0.005714285714285714,36,0.134579736783161,0.00763262629463269,Test9
55,0.09920182440136831,0.058734939759036146,0.1866866866866867,0.12213740458015267,0.0,0.005714285714285714,60,0.13458964000016208,0.005665863065437863,Test9
56,0.22462941847206386,0.058734939759036146,0.12412412412412413,0.12213740458015267,0.0,0.005714285714285714,71,0.13459610308088724,0.004707989509416317,Test9
60,0.8859749144811858,0.012048192771084338,0.12412412412412413,0.0,0.0,0.017142857142857144,16,0.13468016549564102,0.0914330635476463,Test9
61,0.8859749144811858,0.012048192771084338,0.12412412412412413,0.0,0.0,0.017142857142857144,22,0.13468016549564102,0.0914330635476463,Test9
64,0.059293044469783354,0.1214859437751004,0.24924924924924924,0.48854961832061067,0.0,0.21142857142857144,144,0.13464688378354747,0.029848059016073184,Test9
67,0.09350057012542759,0.012048192771084338,0.03028028028028028,0.0,0.08695652173913043,0.05142857142857143,26,0.13456618982240143,0.010042818357408258,Test9
68,0.09350057012542759,0.058734939759036146,0.06156156156156156,0.0,0.08695652173913043,0.13142857142857142,32,0.13457398387932376,0.007661729193831102,Test9
70,0.059293044469783354,0.1214859437751004,0.12412412412412413,0.061068702290076333,0.08695652173913043,0.13142857142857142,62,0.1345799871417729,0.004360388276405873,Test9
75,0.31584948688711517,0.04417670682730924,0.1866866866866867,0.04580152671755725,0.21739130434782608,0.13142857142857142,50,0.13464549550723826,0.008449274479433907,Test9
79,0.1790193842645382,0.04417670682730924,0.1866866866866867,0.04580152671755725,0.0,0.17142857142857143,84,0.1346092339751324,0.006979326088422298,Test9
80,0.3500570125427594,0.058734939759036146,0.04592092092092092,0.0,0.043478260869565216,0.017142857142857144,16,0.1345919057241343,0.012355488604640473,Test9
82,0.31584948688711517,0.058734939759036146,0.24924924924924924,0.061068702290076333,0.043478260869565216,0.6342857142857142,38,0.13468594858804092,0.059349531469918636,Test9
87,0.13340935005701254,0.1214859437751004,0.06156156156156156,0.061068702290076333,0.0,0.10857142857142857,35,0.1345688329662569,0.005199430261638401,Test9
89,0.13340935005701254,0.1214859437751004,0.12412412412412413,0.24427480916030533,0.0,0.3028571428571429,66,0.13461742379673602,0.013175897413403996,Test9
90,0.13340935005701254,0.1214859437751004,0.4994994994994995,0.24427480916030533,0.0,0.3028571428571429,141,0.13468245290983513,0.03328995462290735,Test9
92,0.13340935005701254,0.1214859437751004,0.06156156156156156,0.061068702290076333,0.0,0.10857142857142857,22,0.1345688329662569,0.005199430261638401,Test9
94,0.03876852907639681,0.2469879518072289,0.3743743743743744,0.48854961832061067,0.4782608695652174,0.08571428571428572,237,0.13468704929239697,0.05590182965955621,Test9
102,1.2280501710376284,0.028112449799196786,0.02245995995995996,0.0,0.0,0.0,7,0.13470643411011823,0.19348728293221637,Test9
103,1.2280501710376284,0.04417670682730924,0.03028028028028028,0.0,0.0,0.0,13,0.1347060668946923,0.19259071264771246,Test9
106,0.4298745724059293,0.2469879518072289,0.12412412412412413,0.0,0.0,0.0,32,0.13459048641557272,0.018537940868484554,Test9
107,1.0,0.058734939759036146,0.01463963963963964,0.0,0.0,0.005714285714285714,11,0.134670868169414,0.12189009935547977,Test9
113,0.23033067274800456,0.1214859437751004,0.06156156156156156,0.061068702290076333,0.08695652173913043,0.02857142857142857,34,0.13458325358279685,0.003317416629960535,Test9
114,0.1790193842645382,0.1214859437751004,0.12412412412412413,0.061068702290076333,0.0,0.02857142857142857,50,0.1345785830667129,0.0038147169720321784,Test9
116,0.1790193842645382,0.1214859437751004,0.24924924924924924,0.12213740458015267,0.0,0.02857142857142857,66,0.1346068699415822,0.0043486207411159985,Test9
118,0.002280501710376283,0.1214859437751004,0.1866866866866867,0.061068702290076333,0.0,0.017142857142857144,49,0.1345639878176415,0.009529508156938704,Test9
119,0.002280501710376283,0.1214859437751004,0.1866866866866867,0.12213740458015267,0.08695652173913043,0.022857142857142857,66,0.13457955626273463,0.0063786014255488785,Test9
120,-0.0068415051311288486,0.2469879518072289,0.24924924924924924,0.061068702290076333,0.21739130434782608,0.06285714285714286,100,0.13458540865126553,0.01217222697139238,Test9
123,1.6841505131128849,0.04417670682730924,0.03028028028028028,0.0,-0.043478260869565216,-0.005714285714285714,18,0.13476423454159595,0.38829858579590953,Test9
124,0.8859749144811858,0.04417670682730924,0.03028028028028028,0.0,-0.043478260869565216,-0.005714285714285714,20,0.13465414059606834,0.09505153700443625,Test9
125,0.03078677309007982,0.1214859437751004,0.06156156156156156,0.0,0.08695652173913043,0.02857142857142857,27,0.13454911817637336,0.008974177152953173,Test9
126,0.03078677309007982,0.1214859437751004,0.12412412412412413,0.061068702290076333,0.08695652173913043,0.02857142857142857,45,0.13456656687305593,0.005565571610867847,Test9
130,0.03078677309007982,0.4979919678714859,0.24924924924924924,0.366412213740458,0.0,0.05142857142857143,136,0.1345746118502906,0.037465107104244694,Test9
135,0.03078677309007982,0.1214859437751004,0.24924924924924924,0.183206106870229,0.21739130434782608,0.08571428571428572,54,0.13461938166699253,0.00760171213668897,Test9
138,0.10490307867730901,0.1214859437751004,0.12412412412412413,0.12213740458015267,0.0,0.011428571428571429,50,0.13457338846250871,0.004186627415106656,Test9
139,0.10490307867730901,0.1214859437751004,0.06156156156156156,0.015267175572519083,0.0,0.022857142857142857,40,0.13455203627622295,0.007657751853995316,Test9
143,0.059293044469783354,0.2469879518072289,0.24924924924924924,0.12213740458015267,0.0,0.02857142857142857,66,0.1345769014131464,0.008616269808842164,Test9
147,0.03078677309007982,0.2469879518072289,0.24924924924924924,0.48854961832061067,0.17391304347826086,0.05142857142857143,111,0.13463160131512508,0.028338884374396755,Test9
148,0.055872291904218926,0.2469879518072289,0.24924924924924924,0.48854961832061067,0.30434782608695654,0.08571428571428572,143,0.13465087051456706,0.032446900875517506,Test9
149,0.055872291904218926,0.1214859437751004,0.12412412412412413,0.12213740458015267,0.21739130434782608,0.04,105,0.1345903381810345,0.004878357657462486,Test9
150,0.019384264538198404,0.4979919678714859,0.24924924924924924,0.24427480916030533,0.30434782608695654,0.08571428571428572,214,0.13459248945764687,0.03490101882991984,Test9
151,0.019384264538198404,0.4979919678714859,0.4994994994994995,0.48854961832061067,0.30434782608695654,0.13142857142857142,277,0.13466650056946483,0.07253431650504323,Test9
152,0.013683010262257697,0.4979919678714859,0.4994994994994995,0.48854961832061067,0.30434782608695654,0.13142857142857142,370,0.13466571415344372,0.0728504447692146,Test9
157,0.10148232611174458,0.058734939759036146,0.01463963963963964,0.0,0.0,0.017142857142857144,8,0.1345479827904882,0.011387301098886254,Test9
158,0.06955530216647662,0.058734939759036146,0.03028028028028028,0.0,0.0,0.02857142857142857,12,0.1345473425909212,0.011543778464386922,Test9
159,0.037628278221208664,0.058734939759036146,0.06156156156156156,0.0,0.0,0.02857142857142857,17,0.1345483577349864,0.0118218820243036,Test9
160,0.037628278221208664,0.1214859437751004,0.09284284284284285,0.0,0.0,0.04,21,0.13454810430775713,0.009790238656768717,Test9
164,0.037628278221208664,0.2469879518072289,0.24924924924924924,0.0,0.0,0.04,46,0.13456174649954183,0.012579121184751267,Test9
165,0.01710376282782212,0.2469879518072289,0.12412412412412413,0.24427480916030533,0.6521739130434783,0.17714285714285713,51,0.13463956286254383,0.058023076929699775,Test9
166,0.01710376282782212,0.2469879518072289,0.12412412412412413,0.24427480916030533,0.6521739130434783,0.17714285714285713,116,0.13463956286254383,0.058023076929699775,Test9
168,0.01710376282782212,0.4979919678714859,0.3743743743743744,1.2213740458015268,0.13043478260869565,0.04,140,0.1346985356497734,0.22949873011452263,Test9
174,0.2588369441277081,0.028112449799196786,0.06156156156156156,0.0,0.13043478260869565,0.03428571428571429,50,0.13459532743042824,0.008038039146942495,Test9
175,0.2588369441277081,0.058734939759036146,0.24924924924924924,0.007633587786259542,0.0,0.04,50,0.13461326657969,0.009069542700004265,Test9
176,0.15621436716077536,0.028112449799196786,0.06156156156156156,0.015267175572519083,0.0,0.022857142857142857,30,0.1345691236563058,0.00888498843634856,Test9
178,0.15621436716077536,0.058734939759036146,0.06156156156156156,0.061068702290076333,0.0,0.07428571428571429,38,0.13457554276927997,0.005849736681215127,Test9
180,0.15621436716077536,0.1214859437751004,0.12412412412412413,0.24427480916030533,0.0,0.06857142857142857,109,0.1345989580299882,0.0044050990124175965,Test9
185,0.09350057012542759,0.1214859437751004,0.12412412412412413,0.12213740458015267,0.13043478260869565,0.07428571428571429,58,0.1345902603367181,0.0016029802749990508,Test9
190,0.0034207525655644243,0.4979919678714859,0.3743743743743744,0.24427480916030533,0.30434782608695654,0.08571428571428572,173,0.13461196410172951,0.04251731325808552,Test9
191,0.0034207525655644243,0.4979919678714859,0.4994994994994995,0.48854961832061067,0.4782608695652174,0.08571428571428572,248,0.13467694346706113,0.0889490892653525,Test9
193,0.10604332953249715,0.1214859437751004,0.12412412412412413,0.24427480916030533,0.17391304347826086,0.15428571428571428,70,0.13461680603570028,0.004593295986657917,Test9
196,0.03078677309007982,0.1214859437751004,0.4994994994994995,0.8549618320610687,2.217391304347826,0.5885714285714285,307,0.13497572086496054,0.8892301855120084,Test9
197,0.03078677309007982,0.2469879518072289,0.4994994994994995,0.8549618320610687,2.217391304347826,0.5885714285714285,397,0.13496227000678726,0.8909639447060557,Test9
200,0.1790193842645382,0.012424698795180723,0.06156156156156156,0.0,0.0,0.011428571428571429,12,0.1345712442559899,0.01030694551760068,Test9
201,0.1790193842645382,0.028112449799196786,0.06156156156156156,0.0,0.0,0.011428571428571429,14,0.13456956255709118,0.009666260121582474,Test9
205,0.08551881413911061,0.058734939759036146,0.12412412412412413,0.24427480916030533,0.043478260869565216,0.04,46,0.13459751302136555,0.005820135450088695,Test9
207,0.5210946408209807,0.028112449799196786,0.12412412412412413,0.24427480916030533,-0.043478260869565216,-0.005714285714285714,67,0.1346482301536749,0.028613226542495138,Test9
208,0.5210946408209807,0.058734939759036146,0.06156156156156156,0.0,-0.043478260869565216,-0.005714285714285714,45,0.13460766859818493,0.03016221219467617,Test9
117,0.23033067274800456,0.058734939759036146,0.06156156156156156,0.015267175572519083,0.08695652173913043,0.02857142857142857,24,0.13458502262926483,0.005952707320552318,Train9
13,0.03078677309007982,0.2469879518072289,0.24924924924924924,0.4961832061068702,0.0,0.04,138,0.13461451153417892,0.031015462627038734,Train9
111,1.0,0.1214859437751004,0.06156156156156156,0.0,0.08695652173913043,0.02857142857142857,37,0.13468280929895482,0.11647165228032945,Train9
31,0.002280501710376283,0.07818775100401607,0.03997747747747748,1.0,0.4782608695652174,0.13142857142857142,368,0.1347017567792079,0.15420744059655436,Train9
161,0.037628278221208664,0.1214859437751004,0.12412412412412413,0.0,0.0,0.04,24,0.13455352348019145,0.009348888566245954,Train9
32,0.03078677309007982,0.16039156626506024,0.1629129129129129,0.22900763358778625,0.4782608695652174,0.13142857142857142,32,0.1346347216105059,0.02770138906352221,Train9
17,0.13683010262257697,0.028112449799196786,0.0772022022022022,0.0,0.2608695652173913,0.17714285714285713,28,0.1346070317612765,0.011843931059275517,Train9
14,0.3728620296465222,0.0,0.0,0.0,0.0,0.017142857142857144,10,0.13458917691111535,0.01925244778820206,Train9
206,0.11630558722919042,0.1214859437751004,0.12412412412412413,0.0,0.043478260869565216,0.07428571428571429,52,0.1345717544475847,0.004995838635927282,Train9
27,0.338654503990878,0.012048192771084338,0.04592092092092092,0.030534351145038167,0.0,0.011428571428571429,27,0.1345939001348465,0.013633982820375668,Train9
95,0.0034207525655644243,1.0,0.4994994994994995,0.48854961832061067,0.6521739130434783,0.13142857142857142,465,0.13464420838418498,0.21695139308028977,Train9
23,0.09920182440136831,0.1905120481927711,0.09597097097097097,0.0,0.21739130434782608,0.36,76,0.13460033619097328,0.020319965370053452,Train9
108,1.0,0.028112449799196786,0.01463963963963964,0.0,0.0,0.005714285714285714,11,0.13467415071136016,0.12290435911074361,Train9
101,0.10490307867730901,0.028112449799196786,0.09284284284284285,0.12213740458015267,0.0,0.02857142857142857,45,0.13457956011517996,0.006418357185414086,Train9
162,0.037628278221208664,0.2469879518072289,0.12412412412412413,0.0,0.0,0.04,34,0.1345400697770274,0.011084299669175034,Train9
132,0.08779931584948689,0.058734939759036146,0.12412412412412413,0.183206106870229,0.043478260869565216,0.02857142857142857,26,0.13459016309080835,0.004381549288414079,Train9
142,0.07867730900798175,0.1214859437751004,0.12412412412412413,0.030534351145038167,0.0,0.02857142857142857,50,0.13456143673114068,0.006555116538937387,Train9
