,buying_high,buying_low,buying_med,buying_vhigh,maint_high,maint_low,maint_med,maint_vhigh,doors_2,doors_3,doors_4,doors_5more,persons_2,persons_4,persons_more,lug_boot_big,lug_boot_med,lug_boot_small,safety_high,safety_low,safety_med
1641,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
1647,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
1649,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
1650,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1652,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
1653,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1654,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
1656,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1659,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
1665,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
1668,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
1671,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
1674,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
1675,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
1677,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1678,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
1679,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
1680,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
1681,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
1683,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
1686,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
1698,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
1702,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
1703,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
1705,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
1707,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1708,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1709,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1710,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
1713,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
1716,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1719,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
1722,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
227,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False
230,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False
233,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False
239,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False
241,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True
242,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False
257,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
259,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
260,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False
263,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False
265,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
266,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
268,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
269,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False
281,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False
283,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
286,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
287,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False
290,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False
292,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
293,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
295,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True
308,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False
310,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
311,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False
313,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
314,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False
317,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
319,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
320,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
322,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
323,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False
335,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
338,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
340,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
347,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
349,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
350,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
362,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
365,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
367,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
373,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
374,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
376,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
377,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
389,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
391,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
392,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
394,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
395,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
401,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
403,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
404,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
419,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
421,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
422,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
427,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
428,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
430,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
431,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
551,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
554,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
556,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
557,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
563,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
565,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
566,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
578,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
581,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
583,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
589,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
590,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
592,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
605,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
607,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
608,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
610,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
611,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
616,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
617,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
620,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
632,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
634,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
637,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
638,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
641,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
644,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
646,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
647,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
659,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False
662,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False
664,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
671,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False
674,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False
686,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False
689,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
692,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False
700,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
701,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False
713,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False
715,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
716,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False
718,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
719,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False
722,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False
725,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
727,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True
728,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False
740,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False
742,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
743,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False
745,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
749,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
751,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
754,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
755,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False
767,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
770,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
772,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
773,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
781,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
782,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
794,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
797,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
800,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
803,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
805,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
806,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
808,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
809,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
821,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
823,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
826,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
830,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
832,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
833,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
835,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
836,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
848,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
851,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
853,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
854,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
857,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
859,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
860,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
862,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
863,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
875,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False
878,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
880,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True
887,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False
889,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True
890,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False
905,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
907,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
911,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False
913,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True
914,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
916,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True
929,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False
931,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
932,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
934,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
935,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
940,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
941,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
943,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
944,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False
956,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
958,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
961,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
962,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
965,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False
967,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
970,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True
971,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False
986,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
988,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
989,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
997,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
998,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
1010,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
1013,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1015,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1016,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1019,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
1021,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
1022,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
1024,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
1025,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
1037,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
1039,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1040,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
1042,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1043,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
1046,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
1048,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1049,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1051,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
1052,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
1064,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
1066,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
1067,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
1069,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1070,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1073,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
1076,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
1078,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
1090,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1091,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False
1093,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1094,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False
1096,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
1102,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True
1103,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False
1105,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True
1120,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
1121,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1127,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False
1129,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
1132,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
1144,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
1145,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False
1147,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1150,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1153,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1154,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False
1159,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True
1172,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False
1177,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1180,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1181,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
1183,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
1186,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
1198,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1201,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1210,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
1228,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
1234,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
1252,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
1261,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1279,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1288,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1312,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True
1313,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False
1319,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False
1321,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True
1322,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False
1334,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False
1339,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
1340,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
1345,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True
1346,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
1349,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False
1361,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False
1363,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
1366,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
1367,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
1370,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False
1372,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1373,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1375,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1376,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False
1388,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
1390,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
1391,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
1393,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
1397,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False
1399,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1400,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
1402,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True
1414,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1417,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1418,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
1426,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
1442,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
1445,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1447,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1451,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
