,buying,maint,doors,persons,lug_boot,safety,Class,estimatedOutput,lossValue,testID
107,3,3,3,2,2,2,unacc,1.0822377606475648,2.0631438060033944,Test8
475,2,3,1,1,2,1,unacc,1.0822377606475648,0.6237204093913641,Test8
95,3,3,3,1,1,2,unacc,1.0822377606475648,1.502659005412795,Test8
463,2,3,1,0,1,1,unacc,1.0822377606475648,0.39656894213409793,Test8
355,3,0,1,0,1,1,unacc,1.0822377606373437,0.8314116162221116,Test8
143,3,2,1,0,2,2,unacc,1.0822377606475648,0.859128667044427,Test8
328,3,0,0,0,1,1,unacc,1.0822377602200988,1.0518338248710608,Test8
960,1,3,3,1,2,0,unacc,1.0822377606475648,1.3124966711932307,Test8
96,3,3,3,1,2,0,unacc,1.0822377606475648,1.5993440899629079,Test8
94,3,3,3,1,1,1,unacc,1.0822377606475648,1.2757033948695082,Test8
1189,1,0,0,0,0,1,unacc,1.0822180752573,0.8810151385609445,Test8
192,3,2,3,0,1,0,unacc,1.0822377606475648,1.0804433887178257,Test8
1220,1,0,1,0,1,2,unacc,1.082237760080328,0.7715198076289123,Test8
920,1,3,2,0,0,2,unacc,1.0822377606475648,0.8757489951875224,Test8
1558,0,1,1,2,0,1,acc,1.08223776062538,0.9954037396440943,Test8
1210,1,0,0,2,1,1,acc,1.082237760242333,1.1180967293512099,Test8
800,2,0,1,1,2,2,acc,1.0822377606475528,0.9754283179712067,Test8
1445,0,2,1,1,1,2,acc,1.082237760647559,0.721483061540468,Test8
610,2,2,2,1,2,1,acc,1.0822377606475648,0.4448822996018775,Test8
1313,0,3,0,1,2,2,acc,1.0822377606475648,1.4509174769666444,Test8
1198,1,0,0,1,0,1,acc,1.0822374665044858,0.8909447056712144,Test8
665,2,1,0,1,2,2,acc,1.082237760647563,0.820933094427355,Test8
400,3,0,2,2,1,1,acc,1.0822377606475648,1.2974330636616436,Test8
1346,0,3,1,2,1,2,acc,1.0822377606475648,1.3564541238155339,Test8
1150,1,1,2,1,2,1,acc,1.0822377606475602,0.5097093562292293,Test8
935,1,3,2,1,2,2,acc,1.0822377606475648,0.9868301014148083,Test8
958,1,3,3,1,1,1,acc,1.0822377606475648,0.9888559760998311,Test8
620,2,2,2,2,2,2,acc,1.0822377606475648,1.0150597384324105,Test8
986,1,2,0,1,1,2,acc,1.0822377606475613,0.5853289800603086,Test8
1171,1,1,3,1,0,1,acc,1.0822377606475517,0.854761202487533,Test8
821,2,0,2,1,0,2,acc,1.082237760647531,0.9871468308961746,Test8
902,1,3,1,1,0,2,acc,1.0822377606475648,0.7727263659431061,Test8
914,1,3,1,2,1,2,acc,1.0822377606475648,0.999877833200372,Test8
962,1,3,3,1,2,2,acc,1.0822377606475648,1.433074558946471,Test8
1016,1,2,1,1,2,2,acc,1.0822377606475648,0.582169743228663,Test8
967,1,3,3,2,1,1,acc,1.0822377606475648,1.3320778043870773,Test8
404,3,0,2,2,2,2,acc,1.0822377606475648,1.7416516465082836,Test8
850,2,0,3,1,1,1,acc,1.0822377606475593,1.0903653168545675,Test8
940,1,3,2,2,1,1,acc,1.0822377606475648,0.8858333468554146,Test8
934,1,3,2,1,2,1,acc,1.0822377606475648,0.7598744908715215,Test8
349,3,0,0,2,2,1,acc,1.082237760647556,1.6222071209016697,Test8
1069,1,2,3,1,2,1,acc,1.0822377606475648,0.9143697144153681,Test8
340,3,0,0,1,2,1,acc,1.0822377606469749,1.2789852926141763,Test8
646,2,2,3,2,2,1,acc,1.0822377606475648,1.2343485854207863,Test8
863,2,0,3,2,2,2,acc,1.0822377606475648,1.8778057279884413,Test8
554,2,2,0,1,1,2,acc,1.0822377606475648,0.5620860227784857,Test8
905,1,3,1,1,1,2,acc,1.0822377606475648,0.6566560049131259,Test8
686,2,1,1,1,0,2,acc,1.0822377606475604,0.4993182740189764,Test8
1345,0,3,1,2,1,1,acc,1.0822377606475648,1.1294985132722468,Test8
803,2,0,1,2,0,2,acc,1.0822377606475437,1.2174575349850667,Test8
1363,0,3,2,1,1,1,acc,1.0822377606475648,0.8991878091833297,Test8
1442,0,2,1,1,0,2,acc,1.0822377606475018,0.8375534225703868,Test8
227,3,1,0,1,0,2,acc,1.082237760647562,1.029830859205484,Test8
773,2,0,0,1,2,2,acc,1.0822377606470615,1.1958505271057929,Test8
1123,1,1,1,1,2,1,acc,1.0822377606473712,0.3967982320309505,Test8
283,3,1,2,1,1,1,acc,1.0822377606475648,0.5792938026955468,Test8
857,2,0,3,2,0,2,acc,1.0822377606475648,1.7766131167150683,Test8
1310,0,3,0,1,1,2,acc,1.082237760647564,1.23365450466329,Test8
916,1,3,1,2,2,1,acc,1.0822377606475648,0.9901851949604383,Test8
1376,0,3,2,2,2,2,acc,1.0822377606475648,1.686628220317216,Test8
1093,1,1,0,1,1,1,acc,1.082237760559752,0.3999574687455625,Test8
1720,0,0,3,2,0,1,acc,1.0822377606436542,1.9294767540745745,Test8
1048,1,2,2,2,1,1,acc,1.0822377606475648,0.5940841128675987,Test8
286,3,1,2,1,2,1,acc,1.0822377606475648,0.7965567749988999,Test8
583,2,2,1,1,2,1,acc,1.0822377606475648,0.3319711754035481,Test8
1144,1,1,2,1,0,1,acc,1.08223776064702,0.40851674495608936,Test8
1334,0,3,1,1,0,2,acc,1.0822377606475648,1.1293026565582671,Test8
593,2,2,1,2,2,2,acc,1.0822377606475648,0.9021486142340812,Test8
662,2,1,0,1,1,2,acc,1.0822377606475473,0.603670122123981,Test8
1174,1,1,3,1,1,1,acc,1.0822377606475637,0.7386908414575347,Test8
1525,0,1,0,1,1,1,acc,1.0822377549323403,0.7565337504799036,Test8
797,2,0,1,1,1,2,acc,1.0822377606474343,0.7581653456678258,Test8
1534,0,1,0,2,1,1,acc,1.0822377605620586,1.0997555876492817,Test8
1096,1,1,0,1,2,1,acc,1.0822377606394722,0.6172204411591135,Test8
1403,0,3,3,2,2,2,acc,1.0822377606475648,2.1328726778488787,Test8
647,2,2,3,2,2,2,acc,1.0822377606475648,1.4613041959640733,Test8
1468,0,2,2,1,0,1,acc,1.0822377606474498,0.7235089362255245,Test8
1339,0,3,1,1,2,1,acc,1.0822377606475648,1.0035396572883537,Test8
1181,1,1,3,2,0,2,acc,1.0822377606475648,1.4249386413180456,Test8
1042,1,2,2,1,2,1,acc,1.0822377606475648,0.46812525688370554,Test8
1039,1,2,2,1,1,1,acc,1.0822377606475648,0.2508622845803524,Test8
1394,0,3,3,1,2,2,acc,1.0822377606475648,1.7896508495616326,Test8
1105,1,1,0,2,2,1,acc,1.0822377606474436,0.9604422694530691,Test8
887,1,3,0,2,1,2,acc,1.0822377606475648,1.2203000423353763,Test8
880,1,3,0,1,2,1,acc,1.0822377606475648,0.8673855758081962,Test8
611,2,2,2,1,2,2,acc,1.0822377606475648,0.6718379101451643,Test8
1225,1,0,1,1,0,1,acc,1.0822377536213448,0.670523048092321,Test8
395,3,0,2,1,2,2,acc,1.0822377606475648,1.3984298182210375,Test8
1180,1,1,3,2,0,1,acc,1.0822377606475648,1.197983030774759,Test8
296,3,1,2,2,2,2,acc,1.0822377606475648,1.3667342138294332,Test8
565,2,2,0,2,2,1,acc,1.0822377606475648,0.8956152128257983,Test8
1370,0,3,2,2,0,2,acc,1.0822377606475648,1.5854356090438433,Test8
377,3,0,1,2,2,2,acc,1.0822377606475648,1.6287405223099547,Test8
590,2,2,1,2,1,2,acc,1.0822377606475648,0.6848856419307281,Test8
418,3,0,3,1,1,1,acc,1.0822377606475648,1.4004556929060599,Test8
1127,1,1,1,2,0,2,acc,1.0822377606475604,0.8657830595880508,Test8
428,3,0,3,2,1,2,acc,1.0822377606475648,1.9706331317365933,Test8
422,3,0,3,1,2,2,acc,1.0822377606475648,1.8446742757527002,Test8
592,2,2,1,2,2,1,acc,1.0822377606475648,0.6751930036907944,Test8
832,2,0,2,2,1,1,acc,1.082237760647561,0.9873426876101433,Test8
956,1,3,3,1,0,2,acc,1.0822377606475648,1.331881947673098,Test8
1364,0,3,2,1,1,2,acc,1.0822377606475648,1.1261434197266167,Test8
634,2,2,3,1,1,1,acc,1.0822377606475648,0.6738637848301869,Test8
911,1,3,1,2,0,2,acc,1.0822377606475648,1.1159481942303522,Test8
350,3,0,0,2,2,2,acc,1.0822377606475648,1.8491627314449584,Test8
589,2,2,1,2,1,1,acc,1.0822377606475648,0.45793003138744126,Test8
263,3,1,1,2,0,2,acc,1.0822377606475648,1.1526304783577306,Test8
671,2,1,0,2,1,2,acc,1.0822377606475648,0.9468919504112492,Test8
605,2,2,2,1,0,2,acc,1.0822377606475648,0.5706452988717913,Test8
968,1,3,3,2,1,2,acc,1.0822377606475648,1.5590334149303642,Test8
932,1,3,2,1,1,2,acc,1.0822377606475648,0.7695671291114552,Test8
1474,0,2,2,1,2,1,acc,1.082237760647564,0.8247015474988683,Test8
1049,1,2,2,2,1,2,acc,1.0822377606475648,0.8210397234108856,Test8
908,1,3,1,1,2,2,acc,1.0822377606475648,0.873918977216479,Test8
1090,1,1,0,1,0,1,acc,1.0822377596944885,0.5160278281522558,Test8
1495,0,2,3,1,0,1,acc,1.0822377606475622,1.1697533937571605,Test8
1444,0,2,1,1,1,1,acc,1.0822377606471216,0.4945274509970188,Test8
1154,1,1,2,2,0,2,acc,1.0822377606475648,0.9786941837863831,Test8
1337,0,3,1,1,1,2,acc,1.0822377606475648,1.0132322955282873,Test8
374,3,0,1,2,1,2,acc,1.0822377606475648,1.4114775500066015,Test8
1129,1,1,1,2,1,1,acc,1.0822377606475335,0.5227570880147873,Test8
419,3,0,3,1,1,2,acc,1.0822377606475648,1.627411303449347,Test8
836,2,0,2,2,2,2,acc,1.0822377606475648,1.4315612704567784,Test8
617,2,2,2,2,1,2,acc,1.0822377606475648,0.7977967661290575,Test8
392,3,0,2,1,1,2,acc,1.0822377606475648,1.1811668459176843,Test8
1132,1,1,1,2,2,1,acc,1.082237760647562,0.7400200603181414,Test8
907,1,3,1,1,2,1,acc,1.0822377606475648,0.6469633666731922,Test8
416,3,0,3,1,0,2,acc,1.0822377606475648,1.7434816644793274,Test8
988,1,2,0,1,2,1,acc,1.0822377606475386,0.5756363418203599,Test8
310,3,1,3,1,1,1,acc,1.0822377606475648,1.0255382602272094,Test8
989,1,2,0,1,2,2,acc,1.0822377606475648,0.8025919523636666,Test8
917,1,3,1,2,2,2,acc,1.0822377606475648,1.2171408055037252,Test8
859,2,0,3,2,1,1,acc,1.0822377606475648,1.433587145141801,Test8
1037,1,2,2,1,0,2,acc,1.0822377606475648,0.5938882561536194,Test8
722,2,1,2,2,0,2,acc,1.0822377606475648,0.9554512265045548,Test8
1067,1,2,3,1,1,2,acc,1.0822377606475648,0.9240623526553019,Test8
1261,1,0,2,2,0,1,acc,1.0822377606450506,1.1266560059234396,Test8
1343,0,3,1,2,0,2,acc,1.0822377606475648,1.472524484845514,Test8
752,2,1,3,2,1,2,acc,1.0822377606475648,1.2856253230062373,Test8
805,2,0,1,2,1,1,acc,1.0822377606474158,0.8744315634118385,Test8
314,3,1,3,1,2,2,acc,1.0822377606475648,1.4697568430738495,Test8
1153,1,1,2,2,0,1,acc,1.0822377606475568,0.7517385732431016,Test8
1504,0,2,3,2,0,1,acc,1.0822377606475648,1.512975222044403,Test8
578,2,2,1,1,0,2,acc,1.0822377606475648,0.45773417467346195,Test8
827,2,0,2,1,2,2,acc,1.0822377606475648,1.0883394421695325,Test8
1471,0,2,2,1,1,1,acc,1.0822377606475544,0.6074385751955217,Test8
641,2,2,3,2,0,2,acc,1.0822377606475648,1.3601115846907001,Test8
1373,0,3,2,2,1,2,acc,1.0822377606475648,1.4693652480138628,Test8
943,1,3,2,2,2,1,acc,1.0822377606475648,1.1030963191587677,Test8
1447,0,2,1,1,2,1,acc,1.082237760647524,0.7117904233005424,Test8
1252,1,0,2,1,0,1,acc,1.0822377604796285,0.7834341776971856,Test8
1693,0,0,2,2,0,1,acc,1.0822377604840347,1.4832322965945697,Test8
1156,1,1,2,2,1,1,acc,1.082237760647564,0.6356682122131169,Test8
1117,1,1,1,1,0,1,acc,1.0822377606247815,0.2956056207417295,Test8
941,1,3,2,2,1,2,acc,1.0822377606475648,1.1127889573987015,Test8
1078,1,2,3,2,2,1,acc,1.0822377606475648,1.2575915427026143,Test8
1426,0,2,0,2,1,1,acc,1.0822377606472873,1.058171488419078,Test8
284,3,1,2,1,1,2,acc,1.0822377606475648,0.8062494132388336,Test8
745,2,1,3,1,2,1,acc,1.0822377606475648,0.9327108564790573,Test8
290,3,1,2,2,0,2,acc,1.0822377606475648,1.26554160255606,Test8
1348,0,3,1,2,2,1,acc,1.0822377606475648,1.3467614855756,Test8
755,2,1,3,2,2,2,acc,1.0822377606475648,1.5028882953095906,Test8
1427,0,2,0,2,1,2,acc,1.0822377606475613,1.2851270989627164,Test8
1399,0,3,3,2,1,1,acc,1.0822377606475648,1.6886540950022386,Test8
1361,0,3,2,1,0,2,acc,1.0822377606475648,1.2422137807565967,Test8
664,2,1,0,1,2,1,acc,1.0822377606474405,0.5939774838839952,Test8
1021,1,2,1,2,1,1,acc,1.0822377606475648,0.48117298866926933,Test8
616,2,2,2,2,1,1,acc,1.0822377606475648,0.5708411555857705,Test8
1421,0,2,0,1,2,2,vgood,1.0822377606475426,1.1591682429788022,Test8
1715,0,0,3,1,1,2,vgood,1.0822377606472486,1.697140175295336,Test8
1286,1,0,3,1,2,2,vgood,1.0822377606475646,1.5578268569830238,Test8
1565,0,1,1,2,2,2,vgood,1.0822377606475624,1.3235519614765883,Test8
1454,0,2,1,2,1,2,vgood,1.0822377606475648,1.0647048898277176,Test8
1697,0,0,2,2,1,2,vgood,1.082237760647367,1.5941175460505503,Test8
1502,0,2,3,1,2,2,vgood,1.0822377606475648,1.4979016155738165,Test8
1283,1,0,3,1,1,2,vgood,1.08223776064756,1.3405638846796786,Test8
1148,1,1,2,1,1,2,vgood,1.0822377606475642,0.5194019944691569,Test8
1481,0,2,2,2,1,2,vgood,1.0822377606475648,1.1776160140260468,Test8
1457,0,2,1,2,2,2,vgood,1.0822377606475648,1.2819678621310706,Test8
1160,1,1,2,2,2,2,vgood,1.0822377606475648,1.079886795059756,Test8
1580,0,1,2,1,1,2,vgood,1.082237760647522,0.8759782850843406,Test8
1727,0,0,3,2,2,2,vgood,1.0822377606475646,2.2576249758854314,Test8
1187,1,1,3,2,2,2,vgood,1.0822377606475648,1.5261312525914186,Test8
1106,1,1,0,2,2,2,vgood,1.0822377606475635,1.1873978799964295,Test8
1718,0,0,3,1,2,2,vgood,1.0822377606475357,1.9144031475982455,Test8
1295,1,0,3,2,2,2,vgood,1.0822377606475648,1.9010486852702693,Test8
1097,1,1,0,1,2,2,vgood,1.0822377606474587,0.8441760517090784,Test8
1124,1,1,1,1,2,2,vgood,1.0822377606475624,0.6237538425741808,Test8
1232,1,0,1,1,2,2,vgood,1.0822377606467821,0.9986712752530845,Test8
1472,0,2,2,1,1,2,vgood,1.0822377606475648,0.8343941857388005,Test8
1511,0,2,3,2,2,2,vgood,1.0822377606475648,1.8411234438610629,Test8
1592,0,1,2,2,2,2,vgood,1.0822377606475648,1.4364630856749177,Test8
1133,1,1,1,2,2,2,vgood,1.0822377606475648,0.9669756708614267,Test8
1256,1,0,2,1,1,2,vgood,1.0822377606473617,0.8943194271481508,Test8
1267,1,0,2,2,2,1,good,1.0822377606475435,1.2278486171953535,Test8
1202,1,0,0,1,1,2,good,1.0822377602924715,1.001830511531428,Test8
1550,0,1,1,1,0,2,good,1.0822377606281242,0.8791375218947092,Test8
1294,1,0,3,2,2,1,good,1.0822377606475644,1.6740930747269838,Test8
1643,0,0,0,2,1,2,good,1.0822377603018063,1.7016286304412622,Test8
1588,0,1,2,2,1,1,good,1.082237760647516,0.9922445028283223,Test8
1211,1,0,0,2,1,2,good,1.0822377606422486,1.3450523403648216,Test8
1721,0,0,3,2,0,2,good,1.0822377606475135,2.1564323646121255,Test8
1690,0,0,2,1,2,1,good,1.082237760554787,1.2412030796268783,Test8
1609,0,1,3,1,2,1,good,1.0822377606475575,1.3125301043760635,Test8
1579,0,1,2,1,1,1,good,1.0822377606442988,0.6490226745432887,Test8
1723,0,0,3,2,1,1,good,1.0822377606472042,1.8134063930395037,Test8
1663,0,0,1,1,2,1,good,1.0822377567661656,1.128291955264536,Test8
1258,1,0,2,1,2,1,good,1.0822377606461382,0.8846267889100129,Test8
1555,0,1,1,1,2,1,good,1.0822377606349785,0.753374522646713,Test8
1577,0,1,2,1,0,2,good,1.0822377606470999,0.9920486461143163,Test8
1687,0,0,2,1,1,1,good,1.082237759640623,1.0239401078475387,Test8
1714,0,0,3,1,1,1,good,1.0822377606234899,1.4701845647938176,Test8
1712,0,0,3,1,0,2,good,1.0822377606441376,1.8132105363285953,Test8
1672,0,0,1,2,2,1,good,1.0822377605894873,1.4715137836241323,Test8
1636,0,0,0,1,2,1,good,1.0822375981707373,1.348713977894336,Test8
1658,0,0,1,1,0,2,good,1.0822377546522335,1.254054947633788,Test8
1634,0,0,0,1,1,2,good,1.0822377375348176,1.358406761094618,Test8
1229,1,0,1,1,1,2,good,1.0822377606390743,0.7814083029460673,Test8
1553,0,1,1,1,1,2,good,1.0822377606457732,0.7630671608849141,Test8
1226,1,0,1,1,0,2,good,1.0822377605554365,0.8974786638949938,Test8
1604,0,1,3,1,0,2,good,1.082237760647554,1.4382931036459736,Test8
1237,1,0,1,2,1,1,good,1.0822377606378757,0.8976745206931985,Test8
1,3,3,0,0,0,1,unacc,1.0822377606475648,1.0431518883505875,Train8
9,3,3,0,1,0,0,unacc,1.0822377606475648,1.1594181060945468,Train8
10,3,3,0,1,0,1,unacc,1.0822377606475648,1.0530403833045003,Train8
15,3,3,0,1,2,0,unacc,1.0822377606475648,1.2606107173679197,Train8
16,3,3,0,1,2,1,unacc,1.0822377606475648,1.1542329945778733,Train8
17,3,3,0,1,2,2,unacc,1.0822377606475648,1.3811886051211602,Train8
20,3,3,0,2,0,2,unacc,1.0822377606475648,1.6232178221350335,Train8
22,3,3,0,2,1,1,unacc,1.0822377606475648,1.2801918505617664,Train8
25,3,3,0,2,2,1,unacc,1.0822377606475648,1.4974548228651197,Train8
28,3,3,1,0,0,1,unacc,1.0822377606475648,0.8227296792155833,Train8
29,3,3,1,0,0,2,unacc,1.0822377606475648,1.0496852897588702,Train8
32,3,3,1,0,1,2,unacc,1.0822377606475648,0.9336149287288901,Train8
33,3,3,1,0,2,0,unacc,1.0822377606475648,1.0303000132790028,Train8
34,3,3,1,0,2,1,unacc,1.0822377606475648,0.9239222904889562,Train8
45,3,3,1,2,0,0,unacc,1.0822377606475648,1.282217725246789,Train8
49,3,3,1,2,1,1,unacc,1.0822377606475648,1.0597696414267623,Train8
54,3,3,2,0,0,0,unacc,1.0822377606475648,1.0420185262039592,Train8
56,3,3,2,0,0,2,unacc,1.0822377606475648,1.1625964139571996,Train8
57,3,3,2,0,1,0,unacc,1.0822377606475648,0.925948165173979,Train8
65,3,3,2,1,0,2,unacc,1.0822377606475648,1.1724849089111125,Train8
69,3,3,2,1,2,0,unacc,1.0822377606475648,1.153099632431245,Train8
72,3,3,2,2,0,0,unacc,1.0822377606475648,1.3951288494451184,Train8
73,3,3,2,2,0,1,unacc,1.0822377606475648,1.288751126655072,Train8
76,3,3,2,2,1,1,unacc,1.0822377606475648,1.1726807656250917,Train8
80,3,3,2,2,2,2,unacc,1.0822377606475648,1.6168993484717318,Train8
82,3,3,3,0,0,1,unacc,1.0822377606475648,1.3818852609455756,Train8
87,3,3,3,0,2,0,unacc,1.0822377606475648,1.589455595008995,Train8
88,3,3,3,0,2,1,unacc,1.0822377606475648,1.4830778722189484,Train8
90,3,3,3,1,0,0,unacc,1.0822377606475648,1.4981514786895351,Train8
91,3,3,3,1,0,1,unacc,1.0822377606475648,1.3917737558994885,Train8
97,3,3,3,1,2,1,unacc,1.0822377606475648,1.4929663671728612,Train8
101,3,3,3,2,0,2,unacc,1.0822377606475648,1.9619511947300217,Train8
109,3,2,0,0,0,1,unacc,1.082237760647516,0.7514026543626984,Train8
114,3,2,0,0,2,0,unacc,1.0822377606475333,0.9589729884261797,Train8
115,3,2,0,0,2,1,unacc,1.0822377606475646,0.8525952656361442,Train8
116,3,2,0,0,2,2,unacc,1.0822377606475648,1.0795508761794312,Train8
117,3,2,0,1,0,0,unacc,1.0822377606475093,0.8676688721066684,Train8
118,3,2,0,1,0,1,unacc,1.082237760647564,0.7612911493166835,Train8
119,3,2,0,1,0,2,unacc,1.0822377606475648,0.9882467598599711,Train8
120,3,2,0,1,1,0,unacc,1.0822377606475597,0.7515985110767475,Train8
121,3,2,0,1,1,1,unacc,1.0822377606475648,0.6452207882867041,Train8
124,3,2,0,1,2,1,unacc,1.0822377606475648,0.8624837605900573,Train8
126,3,2,0,2,0,0,unacc,1.082237760647564,1.2108907003939764,Train8
139,3,2,1,0,1,1,unacc,1.0822377606475648,0.41491008419778713,Train8
141,3,2,1,0,2,0,unacc,1.082237760647564,0.7385507792911875,Train8
142,3,2,1,0,2,1,unacc,1.0822377606475648,0.6321730565011402,Train8
145,3,2,1,1,0,1,unacc,1.0822377606475648,0.5408689401816803,Train8
146,3,2,1,1,0,2,unacc,1.0822377606475648,0.7678245507249671,Train8
149,3,2,1,1,1,2,unacc,1.0822377606475648,0.6517541896949871,Train8
154,3,2,1,2,0,1,unacc,1.0822377606475648,0.8840907684689264,Train8
156,3,2,1,2,1,0,unacc,1.0822377606475648,0.8743981302289928,Train8
157,3,2,1,2,1,1,unacc,1.0822377606475648,0.7680204074389464,Train8
164,3,2,2,0,0,2,unacc,1.0822377606475648,0.8708471799693834,Train8
165,3,2,2,0,1,0,unacc,1.0822377606475648,0.6341989311861633,Train8
167,3,2,2,0,1,2,unacc,1.0822377606475648,0.7547768189394034,Train8
168,3,2,2,0,2,0,unacc,1.0822377606475648,0.8514619034895161,Train8
170,3,2,2,0,2,2,unacc,1.0822377606475648,0.9720397912427564,Train8
171,3,2,2,1,0,0,unacc,1.0822377606475648,0.7601577871700561,Train8
175,3,2,2,1,1,1,unacc,1.0822377606475648,0.5377097033500294,Train8
176,3,2,2,1,1,2,unacc,1.0822377606475648,0.7646653138933163,Train8
178,3,2,2,1,2,1,unacc,1.0822377606475648,0.7549726756533826,Train8
179,3,2,2,1,2,2,unacc,1.0822377606475648,0.9819282861966694,Train8
181,3,2,2,2,0,1,unacc,1.0822377606475648,0.9970018926672558,Train8
182,3,2,2,2,0,2,unacc,1.0822377606475648,1.2239575032105428,Train8
183,3,2,2,2,1,0,unacc,1.0822377606475648,0.9873092544273222,Train8
185,3,2,2,2,1,2,unacc,1.0822377606475648,1.1078871421805625,Train8
187,3,2,2,2,2,1,unacc,1.0822377606475648,1.098194503940629,Train8
193,3,2,3,0,1,1,unacc,1.0822377606475648,0.9740656659277792,Train8
194,3,2,3,0,1,2,unacc,1.0822377606475648,1.2010212764710662,Train8
196,3,2,3,0,2,1,unacc,1.0822377606475648,1.1913286382311323,Train8
198,3,2,3,1,0,0,unacc,1.0822377606475648,1.2064022447017189,Train8
201,3,2,3,1,1,0,unacc,1.0822377606475648,1.0903318836717386,Train8
202,3,2,3,1,1,1,unacc,1.0822377606475648,0.9839541608816922,Train8
203,3,2,3,1,1,2,unacc,1.0822377606475648,1.210909771424979,Train8
207,3,2,3,2,0,0,unacc,1.0822377606475648,1.5496240729889654,Train8
208,3,2,3,2,0,1,unacc,1.0822377606475648,1.4432463501989188,Train8
215,3,2,3,2,2,2,unacc,1.0822377606475648,1.7713945720155786,Train8
217,3,1,0,0,0,1,unacc,1.0822377606325169,0.7929867536847587,Train8
219,3,1,0,0,1,0,unacc,1.0822377605418565,0.7832941153720259,Train8
222,3,1,0,0,2,0,unacc,1.0822377606378228,1.0005570877676415,Train8
223,3,1,0,0,2,1,unacc,1.082237760647437,0.8941793649815879,Train8
225,3,1,0,1,0,0,unacc,1.0822377606303935,0.9092529714319219,Train8
226,3,1,0,1,0,1,unacc,1.0822377606473395,0.802875248661899,Train8
228,3,1,0,1,1,0,unacc,1.082237760645982,0.7931826104211761,Train8
235,3,1,0,2,0,1,unacc,1.0822377606475615,1.146097076949444,Train8
236,3,1,0,2,0,2,unacc,1.0822377606475648,1.373052687492735,Train8
240,3,1,0,2,2,0,unacc,1.0822377606475628,1.3536674110128677,Train8
243,3,1,1,0,0,0,unacc,1.0822377606201397,0.6789422673558683,Train8
244,3,1,1,0,0,1,unacc,1.0822377606472051,0.5725645445731297,Train8
245,3,1,1,0,0,2,unacc,1.08223776064756,0.7995201551165687,Train8
246,3,1,1,0,1,0,unacc,1.082237760645037,0.5628719063339115,Train8
252,3,1,1,1,0,0,unacc,1.082237760647154,0.6888307623172233,Train8
258,3,1,1,1,2,0,unacc,1.0822377606475613,0.7900233735906204,Train8
262,3,1,1,2,0,1,unacc,1.0822377606475648,0.9256748678144439,Train8
264,3,1,1,2,1,0,unacc,1.0822377606475642,0.9159822295745107,Train8
270,3,1,2,0,0,0,unacc,1.082237760646909,0.7918533915622251,Train8
271,3,1,2,0,0,1,unacc,1.0822377606475562,0.6854756687716198,Train8
273,3,1,2,0,1,0,unacc,1.0822377606475044,0.6757830305317624,Train8
275,3,1,2,0,1,2,unacc,1.0822377606475648,0.7963609182849206,Train8
276,3,1,2,0,2,0,unacc,1.0822377606475595,0.8930460028350437,Train8
277,3,1,2,0,2,1,unacc,1.0822377606475648,0.786668280044987,Train8
280,3,1,2,1,0,1,unacc,1.0822377606475648,0.695364163725527,Train8
291,3,1,2,2,1,0,unacc,1.0822377606475648,1.0288933537728395,Train8
297,3,1,3,0,0,0,unacc,1.0822377606475493,1.2380978490933543,Train8
302,3,1,3,0,1,2,unacc,1.0822377606475648,1.2426053758165834,Train8
307,3,1,3,1,0,1,unacc,1.0822377606475648,1.1416086212571896,Train8
309,3,1,3,1,1,0,unacc,1.0822377606475648,1.131915983017256,Train8
315,3,1,3,2,0,0,unacc,1.0822377606475648,1.5912081723344826,Train8
316,3,1,3,2,0,1,unacc,1.0822377606475648,1.484830449544436,Train8
318,3,1,3,2,1,0,unacc,1.0822377606475648,1.4751378113045022,Train8
324,3,0,0,0,0,0,unacc,1.0822374065876095,1.2742813878915582,Train8
330,3,0,0,0,2,0,unacc,1.0822377576440234,1.3754745189939188,Train8
331,3,0,0,0,2,1,unacc,1.0822377606081723,1.2690967976351673,Train8
332,3,0,0,0,2,2,unacc,1.0822377606470477,1.4960524082033846,Train8
334,3,0,0,1,0,1,unacc,1.082237760578129,1.1777926812431714,Train8
336,3,0,0,1,1,0,unacc,1.0822377601597675,1.16810004273174,Train8
343,3,0,0,2,0,1,unacc,1.082237760646525,1.5210145096270624,Train8
344,3,0,0,2,0,2,unacc,1.0822377606475515,1.7479701201715672,Train8
345,3,0,0,2,1,0,unacc,1.0822377606402616,1.5113218713844514,Train8
346,3,0,0,2,1,1,unacc,1.082237760647469,1.4049441485982517,Train8
352,3,0,1,0,0,1,unacc,1.0822377605366644,0.9474819771969053,Train8
353,3,0,1,0,0,2,unacc,1.0822377606461093,1.1744375877944664,Train8
356,3,0,1,0,1,2,unacc,1.0822377606474305,1.05836722676542,Train8
357,3,0,1,0,2,0,unacc,1.0822377605757698,1.155052311362072,Train8
369,3,0,1,2,0,0,unacc,1.08223776064567,1.406970023283537,Train8
375,3,0,1,2,2,0,unacc,1.0822377606475488,1.5081626345567318,Train8
380,3,0,2,0,0,2,unacc,1.08223776064753,1.287348711993768,Train8
382,3,0,2,0,1,1,unacc,1.0822377606473201,0.9443227404207605,Train8
385,3,0,2,0,2,1,unacc,1.0822377606475424,1.1615857127238742,Train8
390,3,0,2,1,1,0,unacc,1.082237760647286,1.0605889581648649,Train8
397,3,0,2,2,0,1,unacc,1.0822377606475642,1.4135034246916245,Train8
