,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
88,1,2,9,7,93.5,149.3,728.6,8.1,25.3,36.0,3.6,0.0,0.0,141,78,0.0,0.0,8
124,3,4,9,5,94.3,85.1,692.3,15.9,19.8,50.0,5.4,0.0,0.0,212,148,2.96010509591084,8.762222178837325,8
495,6,6,8,1,96.2,175.5,661.8,16.8,23.9,42.0,2.2,0.0,0.0,21,3,0.7831598732270271,0.6133393870329731,8
359,1,4,9,5,92.5,122.0,789.7,10.2,21.1,39.0,2.2,0.0,2.21046980408624,146,80,0.0,4.88617675477706,8
365,6,5,9,2,91.9,111.7,770.3,6.5,19.6,45.0,3.1,0.0,3.0459499897146083,87,28,4.669646205172456,2.636389400092138,8
87,1,2,9,4,92.9,137.0,706.4,9.2,22.4,34.0,2.2,0.0,0.0,216,154,0.6981347220709844,0.4873920901611306,8
360,6,5,9,5,92.5,122.0,789.7,10.2,18.4,42.0,2.2,0.0,0.7371640659767197,146,80,0.0,0.5434108601673295,8
59,2,2,2,5,86.6,13.2,43.0,5.3,12.3,51.0,0.9,0.0,0.0,99,45,3.228430037673012,10.422760508149366,8
33,6,3,9,7,91.7,75.6,718.3,7.8,17.7,39.0,3.6,0.0,0.0,141,78,0.0,0.0,8
136,3,6,9,7,92.4,124.1,680.7,8.5,17.2,58.0,1.3,0.0,0.0,206,144,4.27332721775054,18.261325509967573,8
366,4,5,9,2,91.1,132.3,812.1,12.5,15.9,38.0,5.4,0.0,1.01160091167848,87,28,4.669646205172456,13.381295369253431,8
7,8,6,8,1,91.5,145.4,608.2,10.7,8.0,86.0,2.2,0.0,0.0,21,3,0.7831598732270271,0.6133393870329731,8
269,4,4,8,2,92.1,152.6,658.2,14.3,19.1,53.0,2.7,0.0,1.6863989535702288,123,67,0.1570037488096647,2.339049692344608,8
224,7,4,9,3,90.1,82.9,735.7,6.2,15.4,57.0,4.5,0.0,3.6560979645895566,150,82,4.494126887194767,0.7022924751228498,8
483,8,6,8,7,94.9,130.3,587.1,14.1,31.0,27.0,5.4,0.0,0.0,226,167,0.0,0.0,8
232,6,4,9,2,91.0,129.5,692.6,7.0,18.7,43.0,2.7,0.0,4.648133885420207,87,28,4.669646205172456,0.0004627799011230067,8
242,2,4,8,7,94.2,122.3,589.9,12.9,15.4,66.0,4.0,0.0,2.4096441652874536,229,170,2.7936160894318567,0.14743443853115523,8
58,2,2,2,1,84.0,9.3,34.0,2.1,13.9,40.0,5.4,0.0,0.0,43,8,2.642622395779755,6.983453126676732,8
352,7,4,9,5,92.1,99.0,745.3,9.6,20.6,43.0,3.6,0.0,1.1085626195212777,212,148,2.96010509591084,3.4282095418747938,8
297,8,6,6,7,90.4,89.5,290.8,6.4,15.4,45.0,2.2,0.0,0.0,31,6,0.0,0.0,8
302,3,6,6,5,91.1,94.1,232.1,7.1,19.2,38.0,4.5,0.0,0.0,34,6,4.267176792994939,18.208797782674573,8
335,4,3,9,1,91.6,108.4,764.0,6.2,9.8,86.0,1.8,0.0,0.0,289,256,1.9600947840472696,3.8419715624493125,8
273,4,6,12,7,84.4,27.2,353.5,6.8,4.8,57.0,8.5,0.0,2.300583090323373,367,352,2.799473688248989,0.24889182869857862,8
298,8,6,6,3,91.2,147.8,377.2,12.7,19.6,43.0,4.9,0.0,0.0,33,6,2.214846178686039,4.905543595240149,8
133,4,6,9,4,93.7,80.9,685.2,17.9,17.6,42.0,3.1,0.0,0.0,155,85,0.7514160886839212,0.5646261383330425,8
247,2,4,8,3,92.2,91.6,503.6,9.6,20.7,70.0,2.2,0.0,0.5596157879354227,125,68,0.0,0.31316983010658395,8
159,7,4,9,5,92.4,117.9,668.0,12.2,19.0,34.0,5.8,0.0,0.9895411936137476,146,80,0.0,0.9791917738585203,8
114,3,4,3,2,88.1,25.7,67.6,3.8,15.8,27.0,7.6,0.0,0.0,57,12,0.0,0.0,8
130,4,6,2,6,68.2,21.5,87.2,0.8,15.4,40.0,2.7,0.0,0.0,42,8,0.0,0.0,8
463,6,5,2,2,75.1,4.4,16.2,1.9,4.6,82.0,6.3,0.0,1.8547342683894437,46,8,1.144222799920162,0.5048265468263751,8
129,2,5,10,7,92.6,46.5,691.8,8.8,15.4,35.0,0.9,0.0,0.0,14,2,2.057962510002712,4.235209692576662,8
276,4,4,12,1,85.4,25.4,349.7,2.6,4.6,21.0,8.5,0.0,2.93651291389402,367,352,2.799473688248989,0.018779749365389786,8
280,4,6,12,5,84.7,26.7,352.6,4.1,2.2,59.0,4.9,0.0,2.329227023940467,367,352,2.799473688248989,0.2211319252932917,8
362,7,4,9,5,88.2,55.2,732.3,11.6,15.2,64.0,3.1,0.0,0.418710334858185,212,148,2.96010509591084,6.458687331505882,8
28,6,3,9,6,93.4,145.4,721.4,8.1,30.2,24.0,2.7,0.0,0.0,135,75,0.0,0.0,8
286,7,6,7,3,91.2,183.1,437.7,12.5,12.6,90.0,7.6,0.2,0.0,36,7,0.0,0.0,8
27,7,4,9,1,90.9,126.5,686.5,7.0,19.4,48.0,1.3,0.0,0.0,289,256,1.9600947840472696,3.8419715624493125,8
412,9,4,7,1,92.3,92.1,442.1,9.8,22.8,27.0,4.5,0.0,0.9669838461896731,38,7,0.0,0.9350577587917734,8
240,6,3,4,3,88.0,17.2,43.5,3.8,15.2,51.0,2.7,0.0,0.0,30,5,4.129228964075603,17.050531837760875,8
309,2,4,9,7,92.4,105.8,758.1,9.9,24.9,27.0,2.2,0.0,0.0,141,78,0.0,0.0,8
411,7,4,2,5,84.6,3.2,43.6,3.3,8.2,53.0,9.4,0.0,1.7263316639055997,99,45,3.228430037673012,2.2562995244747053,8
381,8,6,8,4,90.7,194.1,643.0,6.8,16.2,63.0,2.7,0.0,2.8524391037275145,20,3,0.9720515221858368,3.5358574568161596,8
271,8,6,8,2,92.1,152.6,658.2,14.3,20.1,58.0,4.5,0.0,2.329227023940467,123,67,0.1570037488096647,4.7185539570199895,8
180,1,3,9,7,92.4,124.1,680.7,8.5,23.9,32.0,6.7,0.0,1.8453002361560848,141,78,0.0,3.4051329615577024,8
497,3,4,8,2,96.1,181.1,671.2,14.3,32.3,27.0,2.2,0.0,2.7523860149222616,123,67,0.1570037488096647,6.73600910725176,8
406,6,5,9,6,87.1,291.3,860.6,4.0,17.0,67.0,4.9,0.0,1.599387576580599,135,75,0.0,2.5580406201203614,8
493,1,3,8,5,95.9,158.0,633.6,11.3,27.5,29.0,4.5,0.0,3.791436042439028,115,63,2.074428999856292,2.9481131842787125,8
440,5,4,9,5,90.3,290.0,855.3,7.4,16.2,58.0,3.6,0.0,0.0,212,148,2.96010509591084,8.762222178837325,8
225,4,4,9,7,93.5,149.3,728.6,8.1,22.9,39.0,4.9,0.0,3.902982260775997,141,78,0.0,15.233270527932113,8
172,7,4,8,7,91.4,142.4,601.4,10.6,20.1,39.0,5.4,0.0,1.3190856114264409,226,167,0.0,1.7399868502722673,8
182,5,4,2,7,86.8,15.6,48.3,3.9,12.4,53.0,2.2,0.0,1.998773638612381,43,8,2.642622395779755,0.414541222105972,8
148,2,2,8,2,94.8,108.3,647.1,17.0,17.4,43.0,6.7,0.0,0.7275486072772778,183,122,1.0986122886681098,0.1376882556473169,8
177,2,5,8,7,90.2,99.6,631.2,6.3,19.2,44.0,2.7,0.0,1.7387102481382395,229,170,2.7936160894318567,1.1128263339953943,8
256,8,6,8,6,94.2,117.2,581.1,11.0,23.9,41.0,2.2,0.0,2.199444334074532,237,178,3.295836866004329,1.2020765840714307,8
257,4,3,8,6,94.2,117.2,581.1,11.0,21.4,44.0,2.7,0.0,0.5187937934151675,237,178,3.295836866004329,7.711968227015452,8
253,7,4,8,4,91.9,109.2,565.5,8.0,21.4,38.0,2.7,0.0,0.924258901523332,20,3,0.9720515221858368,0.002284134589790079,8
178,2,5,9,3,90.1,82.9,735.7,6.2,18.3,45.0,2.2,0.0,1.7715567619105357,213,152,0.947789398933526,0.6785926683060964,8
364,6,5,9,2,91.9,111.7,770.3,6.5,21.1,35.0,2.7,0.0,1.8946168546677629,87,28,4.669646205172456,7.7007878961625,8
118,3,4,3,1,90.1,39.7,86.6,6.2,10.6,30.0,4.0,0.0,0.0,353,338,1.8168154899417288,3.300818524492204,8
325,1,4,9,6,92.2,102.3,751.5,8.4,24.2,27.0,3.1,0.0,0.0,194,134,0.0,0.0,8
217,1,3,9,1,88.6,91.8,709.9,7.1,12.4,73.0,6.3,0.0,3.4442568711226023,289,256,1.9600947840472696,2.2027371007118073,8
347,5,4,9,5,92.1,99.0,745.3,9.6,10.1,75.0,3.6,0.0,0.0,212,148,2.96010509591084,8.762222178837325,8
72,5,4,3,5,91.7,33.3,77.5,9.0,15.6,25.0,6.3,0.0,0.0,48,11,0.0,0.0,8
409,1,4,7,2,92.3,96.2,450.2,12.1,23.4,31.0,5.4,0.0,0.0,36,7,0.0,0.0,8
231,1,5,9,7,93.5,149.3,728.6,8.1,27.8,27.0,3.1,0.0,4.566221435849517,141,78,0.0,20.850378201211626,8
54,4,3,8,4,91.7,114.3,661.3,6.3,17.6,45.0,3.6,0.0,0.0,20,3,0.9720515221858368,0.9448841617838023,8
268,3,4,8,2,92.1,152.6,658.2,14.3,21.0,32.0,3.1,0.0,0.0,123,67,0.1570037488096647,0.024650177140288287,8
167,6,5,8,3,96.0,127.1,570.5,16.5,23.4,33.0,4.5,0.0,1.2556160374777745,128,69,2.005525858729668,0.5623647400100465,8
282,6,3,2,7,84.9,27.5,353.5,3.4,4.2,51.0,4.0,0.0,0.0,43,8,2.642622395779755,6.983453126676732,8
472,8,3,6,1,88.2,96.2,229.0,4.7,14.3,79.0,4.0,0.0,1.0784095813505905,32,6,0.0,1.162967225148756,8
165,6,5,3,4,84.9,18.2,55.0,3.0,5.3,70.0,4.5,0.0,1.144222799920162,52,11,2.0294631718735947,0.7836505161362519,8
203,8,6,10,3,91.4,37.9,673.8,5.2,20.2,37.0,2.7,0.0,2.6878474937846906,13,2,0.0,7.224524149844642,8
435,2,5,7,6,90.8,84.7,376.6,5.6,23.8,51.0,1.8,0.0,0.0,96,37,0.0,0.0,8
515,1,4,8,6,94.4,146.0,614.7,11.3,25.6,42.0,4.0,0.0,0.0,237,178,3.295836866004329,10.862540647313239,8
413,7,5,8,6,93.7,231.1,715.1,8.4,26.4,33.0,3.6,0.0,0.0,233,175,2.578700529074361,6.64969641864839,8
414,5,4,8,7,93.6,235.1,723.1,10.1,24.1,50.0,4.0,0.0,0.0,226,167,0.0,0.0,8
176,6,5,4,4,81.5,9.1,55.2,2.7,5.8,54.0,5.8,0.0,1.724550719534605,89,29,2.4790562361098245,0.5692785745424388,8
398,1,2,8,6,93.7,231.1,715.1,8.4,25.9,32.0,3.1,0.0,0.0,233,175,2.578700529074361,6.64969641864839,8
402,9,9,8,5,94.8,227.0,706.7,12.0,25.0,36.0,4.0,0.0,0.0,115,63,2.074428999856292,4.303255675444777,8
100,3,4,8,7,91.4,142.4,601.4,10.6,19.8,39.0,5.4,0.0,0.0,229,170,2.7936160894318567,7.80429085513254,8
330,3,3,9,6,92.2,102.3,751.5,8.4,24.2,27.0,3.1,0.0,2.0255131996542803,194,134,0.0,4.102703721973721,8
285,2,5,7,7,93.9,169.7,411.8,12.3,23.4,40.0,6.3,0.0,0.0,40,7,1.1662709371419244,1.3601878988219027,8
52,4,3,8,3,92.1,111.2,654.1,9.6,20.4,42.0,4.9,0.0,0.0,128,69,2.005525858729668,4.022133970033371,8
288,7,4,7,6,91.6,104.2,474.9,9.0,24.2,32.0,1.8,0.0,0.0,96,37,0.0,0.0,8
187,1,5,9,1,90.9,126.5,686.5,7.0,21.0,42.0,2.2,0.0,2.1162555148025524,200,139,0.0,4.478537403932216,8
170,5,4,9,3,92.9,133.3,699.6,9.2,21.9,35.0,1.8,0.0,1.2725655957915476,213,152,0.947789398933526,0.10547957804556041,8
346,1,4,9,1,91.5,130.1,807.1,7.5,21.3,35.0,2.2,0.0,3.373826184866024,289,256,1.9600947840472696,1.9986364736609579,8
443,1,2,7,5,90.7,80.9,368.3,16.8,14.8,78.0,8.0,0.0,0.0,95,37,0.5364933705145685,0.28782513660608205,8
391,8,6,9,5,91.1,91.3,738.1,7.2,20.7,46.0,2.7,0.0,3.43977686362963,212,148,2.96010509591084,0.23008500474646887,8
500,8,6,8,2,96.1,181.1,671.2,14.3,21.6,65.0,4.9,0.8,0.0,123,67,0.1570037488096647,0.024650177140288287,8
363,4,3,9,2,91.9,111.7,770.3,6.5,15.9,53.0,2.2,0.0,1.3686394258811698,87,28,4.669646205172456,10.89664575692703,8
145,6,5,8,4,95.2,131.7,578.8,10.4,27.4,22.0,4.0,0.0,0.6418538861723948,20,3,0.9720515221858368,0.10903047882886552,8
223,2,2,7,5,88.3,150.3,309.9,6.8,13.4,79.0,3.6,0.0,3.6381123370602833,95,37,0.5364933705145685,9.620040213636107,8
460,2,5,8,6,93.7,231.1,715.1,8.4,18.9,64.0,4.9,0.0,0.0,233,175,2.578700529074361,6.64969641864839,8
82,1,2,8,2,94.8,108.3,647.1,17.0,18.6,51.0,4.5,0.0,0.0,183,122,1.0986122886681098,1.206948960812582,8
489,4,4,8,3,95.1,141.3,605.8,17.7,20.6,58.0,1.3,0.0,0.0,125,68,0.0,0.0,8
221,3,4,9,5,93.3,141.2,713.9,13.9,18.6,49.0,3.6,0.0,3.607669398688393,212,148,2.96010509591084,0.4193395262317781,8
420,8,8,8,3,91.7,191.4,635.9,7.8,26.2,36.0,4.5,0.0,5.229824370102736,128,69,2.005525858729668,10.396100890442582,8
451,1,4,8,5,90.5,196.8,649.9,16.3,11.8,88.0,4.9,0.0,2.3711778844596574,115,63,2.074428999856292,0.08805990051334138,8
18,6,4,3,3,89.2,27.9,70.8,6.3,15.9,35.0,4.0,0.0,0.0,52,11,2.0294631718735947,4.118720765991232,8
26,7,4,9,5,92.4,117.9,668.0,12.2,19.0,34.0,5.8,0.0,0.0,146,80,0.0,0.0,8
36,6,3,10,2,90.6,35.4,669.1,6.7,21.7,24.0,4.5,0.0,0.0,14,2,2.057962510002712,4.235209692576662,8
64,2,2,8,1,91.1,103.2,638.8,5.8,23.1,31.0,3.1,0.0,0.0,21,3,0.7831598732270271,0.6133393870329731,8
13,6,5,9,1,90.9,126.5,686.5,7.0,21.3,42.0,2.2,0.0,0.0,200,139,0.0,0.0,8
56,4,3,9,2,90.3,80.7,730.2,6.3,17.8,63.0,4.9,0.0,0.0,87,28,4.669646205172456,21.80559568148152,8
32,6,3,9,5,88.6,69.7,706.8,5.8,20.6,37.0,1.8,0.0,0.0,146,80,0.0,0.0,8
401,3,4,9,4,91.1,88.2,731.7,8.3,22.8,46.0,4.0,0.0,1.7833912195575383,155,85,0.7514160886839212,1.0649726707416192,8
101,3,4,8,2,88.8,147.3,614.5,9.0,14.4,66.0,5.4,0.0,0.0,123,67,0.1570037488096647,0.024650177140288287,8
334,2,3,9,1,91.6,108.4,764.0,6.2,18.0,51.0,5.4,0.0,0.0,289,256,1.9600947840472696,3.8419715624493125,8
316,4,5,9,4,92.4,96.2,739.4,8.6,18.6,24.0,5.8,0.0,0.0,155,85,0.7514160886839212,0.5646261383330425,8
2,7,4,10,6,90.6,43.7,686.9,6.7,14.6,33.0,1.3,0.0,0.0,14,2,2.057962510002712,4.235209692576662,8
324,6,5,9,4,88.1,53.3,726.9,5.4,13.7,56.0,1.8,0.0,1.6900958154515549,155,85,0.7514160886839212,0.8811196294445593,8
378,6,5,3,4,90.9,18.9,30.6,8.0,8.7,51.0,5.8,0.0,0.0,52,11,2.0294631718735947,4.118720765991232,8
368,6,5,9,6,91.2,94.3,744.4,8.4,16.8,47.0,4.9,0.0,2.613006652415316,194,134,0.0,6.827803765566696,8
47,6,6,7,1,94.2,62.3,442.9,11.0,23.0,36.0,3.1,0.0,0.0,38,7,0.0,0.0,8
454,3,4,8,4,91.6,248.4,753.8,6.3,16.8,56.0,3.1,0.0,0.0,20,3,0.9720515221858368,0.9448841617838023,8
138,9,9,7,2,85.8,48.3,313.4,3.9,18.0,42.0,2.7,0.0,0.3074846997479606,36,7,0.0,0.09454684057909349,8
181,8,6,10,1,84.9,32.8,664.2,3.0,19.1,32.0,4.0,0.0,1.8625285401162623,13,2,0.0,3.4690125627476154,8
292,4,5,7,5,91.6,100.2,466.3,6.3,22.9,40.0,1.3,0.0,1.2919836816486494,96,37,0.0,1.6692218336463986,8
43,4,4,9,6,92.5,88.0,698.6,7.1,19.6,48.0,2.7,0.0,0.0,194,134,0.0,0.0,8
99,3,4,8,7,91.4,142.4,601.4,10.6,19.8,39.0,5.4,0.0,0.0,229,170,2.7936160894318567,7.80429085513254,8
186,8,6,3,7,89.3,51.3,102.2,9.6,11.5,39.0,5.8,0.0,2.1029138978649784,51,11,2.5726122302071057,0.22061652340497548,8
161,6,4,8,4,95.2,131.7,578.8,10.4,20.3,41.0,4.0,0.0,1.0647107369924282,20,3,0.9720515221858368,0.008585730088574056,8
270,2,2,8,2,92.1,152.6,658.2,14.3,21.8,56.0,3.1,0.0,0.418710334858185,183,122,1.0986122886681098,0.46226666679455314,8
166,6,5,8,3,92.1,111.2,654.1,9.6,16.6,47.0,0.9,0.0,1.1908875647772803,125,68,0.0,1.418213191941161,8
104,2,4,1,6,82.1,3.7,9.3,2.9,5.3,78.0,3.1,0.0,0.0,42,8,0.0,0.0,8
376,8,6,8,1,92.1,207.0,672.6,8.2,21.1,54.0,2.2,0.0,0.0,21,3,0.7831598732270271,0.6133393870329731,8
343,8,6,9,1,91.5,130.1,807.1,7.5,15.9,51.0,4.5,0.0,1.1568811967920856,200,139,0.0,1.338374103491088,8
1,7,4,10,2,90.6,35.4,669.1,6.7,18.0,33.0,0.9,0.0,0.0,36,5,0.0,0.0,9
7,8,6,8,1,91.5,145.4,608.2,10.7,8.0,86.0,2.2,0.0,0.0,67,15,0.0,0.0,9
10,7,5,9,6,92.5,88.0,698.6,7.1,17.8,51.0,7.2,0.0,0.0,60,13,0.7630109242604993,0.5821856705408615,9
15,6,5,9,5,93.3,141.2,713.9,13.9,22.9,44.0,5.4,0.0,0.0,220,163,1.597365331199831,2.551576001319146,9
16,5,5,3,6,91.7,35.8,80.8,7.8,15.1,27.0,5.4,0.0,0.0,86,27,2.128231705849268,4.529370193782085,9
21,5,4,9,1,91.8,78.5,724.3,9.2,19.1,38.0,2.7,0.0,0.0,62,13,2.511223958105374,6.30624576776242,9
24,7,4,8,6,93.5,139.4,594.2,20.3,23.7,32.0,5.8,0.0,0.0,198,132,1.9960599327407849,3.9842552550931467,9
28,6,3,9,6,93.4,145.4,721.4,8.1,30.2,24.0,2.7,0.0,0.0,226,170,1.0818051703517284,1.1703024265997322,9
31,6,3,9,1,88.6,91.8,709.9,7.1,11.2,78.0,7.6,0.0,0.0,62,13,2.511223958105374,6.30624576776242,9
32,6,3,9,5,88.6,69.7,706.8,5.8,20.6,37.0,1.8,0.0,0.0,117,59,0.0,0.0,9
39,4,4,3,2,88.1,25.7,67.6,3.8,14.1,43.0,2.7,0.0,0.0,32,4,0.0,0.0,9
40,4,4,7,2,79.5,60.6,366.7,1.5,23.3,37.0,3.1,0.0,0.0,47,7,2.081938421878423,4.334467592493618,9
43,4,4,9,6,92.5,88.0,698.6,7.1,19.6,48.0,2.7,0.0,0.0,60,13,0.7630109242604993,0.5821856705408615,9
49,4,4,3,1,87.6,52.2,103.8,5.0,11.0,46.0,5.8,0.0,0.0,28,4,0.0,0.0,9
50,4,4,9,4,92.9,137.0,706.4,9.2,20.8,17.0,1.3,0.0,0.0,160,103,3.5655812377694427,12.71336956313347,9
51,4,3,8,7,90.2,99.6,631.2,6.3,21.5,34.0,2.2,0.0,0.0,240,188,5.285637313390662,27.93796180870766,9
54,4,3,8,4,91.7,114.3,661.3,6.3,17.6,45.0,3.6,0.0,0.0,331,317,1.8906153575890607,3.574426430351612,9
55,4,3,9,4,92.9,137.0,706.4,9.2,27.7,24.0,2.2,0.0,0.0,160,103,3.5655812377694427,12.71336956313347,9
57,4,3,10,7,92.6,46.5,691.8,8.8,13.8,50.0,2.7,0.0,0.0,33,5,0.0,0.0,9
60,2,2,3,7,89.3,51.3,102.2,9.6,11.5,39.0,5.8,0.0,0.0,29,4,0.0,0.0,9
61,2,2,3,7,89.3,51.3,102.2,9.6,5.5,59.0,6.3,0.0,0.0,29,4,0.0,0.0,9
65,2,2,8,4,91.7,114.3,661.3,6.3,18.6,44.0,4.5,0.0,0.0,331,317,1.8906153575890607,3.574426430351612,9
67,2,2,9,5,92.4,117.9,668.0,12.2,19.6,33.0,5.4,0.0,0.0,117,59,0.0,0.0,9
68,2,2,9,5,92.4,117.9,668.0,12.2,19.6,33.0,6.3,0.0,0.0,117,59,0.0,0.0,9
73,5,4,8,2,88.8,147.3,614.5,9.0,17.3,43.0,4.5,0.0,0.0,141,74,0.0,0.0,9
75,9,9,2,4,84.2,6.8,26.6,7.7,6.7,79.0,3.1,0.0,0.0,91,39,0.0,0.0,9
76,9,9,2,5,86.6,13.2,43.0,5.3,15.7,43.0,3.1,0.0,0.0,91,39,0.0,0.0,9
78,1,2,8,5,90.1,108.0,529.8,12.5,14.7,66.0,2.7,0.0,0.0,201,135,0.0,0.0,9
82,1,2,8,2,94.8,108.3,647.1,17.0,18.6,51.0,4.5,0.0,0.0,139,73,2.856470206220483,8.159422039025289,9
83,1,2,8,3,92.1,111.2,654.1,9.6,16.6,47.0,0.9,0.0,0.0,75,19,0.0,0.0,9
85,1,2,9,4,92.9,137.0,706.4,9.2,21.5,15.0,0.9,0.0,0.0,160,103,3.5655812377694427,12.71336956313347,9
88,1,2,9,7,93.5,149.3,728.6,8.1,25.3,36.0,3.6,0.0,0.0,107,54,3.4170707308184456,11.676372379416106,9
89,6,5,3,6,91.7,35.8,80.8,7.8,17.4,25.0,4.9,0.0,0.0,86,27,2.128231705849268,4.529370193782085,9
91,8,6,3,5,91.7,35.8,80.8,7.8,17.4,24.0,5.4,0.0,0.0,213,150,2.231089091288976,4.977758533268668,9
98,3,4,8,7,91.4,142.4,601.4,10.6,11.6,87.0,4.5,0.0,0.0,326,312,2.0734352982367734,4.299133935974218,9
99,3,4,8,7,91.4,142.4,601.4,10.6,19.8,39.0,5.4,0.0,0.0,240,188,5.285637313390662,27.93796180870766,9
100,3,4,8,7,91.4,142.4,601.4,10.6,19.8,39.0,5.4,0.0,0.0,240,188,5.285637313390662,27.93796180870766,9
101,3,4,8,2,88.8,147.3,614.5,9.0,14.4,66.0,5.4,0.0,0.0,141,74,0.0,0.0,9
102,2,4,8,2,94.8,108.3,647.1,17.0,20.1,40.0,4.0,0.0,0.0,141,74,0.0,0.0,9
104,2,4,1,6,82.1,3.7,9.3,2.9,5.3,78.0,3.1,0.0,0.0,11,0,0.0,0.0,9
105,4,5,3,5,85.9,19.5,57.3,2.8,12.7,52.0,6.3,0.0,0.0,83,26,0.0,0.0,9
106,4,5,3,4,91.4,30.7,74.3,7.5,18.2,29.0,3.1,0.0,0.0,88,30,2.0294631718735947,4.118720765991232,9
110,4,4,3,5,85.9,19.5,57.3,2.8,13.7,43.0,5.8,0.0,0.0,213,150,2.231089091288976,4.977758533268668,9
111,3,4,3,5,91.7,33.3,77.5,9.0,18.8,18.0,4.5,0.0,0.0,213,150,2.231089091288976,4.977758533268668,9
112,3,4,9,7,89.7,90.0,704.4,4.8,22.8,39.0,3.6,0.0,0.0,184,122,3.242201650171697,10.511871540376076,9
113,3,4,9,1,91.8,78.5,724.3,9.2,18.9,35.0,2.7,0.0,0.0,62,13,2.511223958105374,6.30624576776242,9
116,3,4,3,6,91.7,35.8,80.8,7.8,11.6,30.0,6.3,0.0,0.0,85,27,0.0,0.0,9
120,3,4,8,1,91.5,145.4,608.2,10.7,10.3,74.0,2.2,0.0,0.0,67,15,0.0,0.0,9
123,3,4,9,2,84.4,73.4,671.9,3.2,17.9,45.0,3.1,0.0,0.0,121,61,0.0,0.0,9
129,2,5,10,7,92.6,46.5,691.8,8.8,15.4,35.0,0.9,0.0,0.0,33,5,0.0,0.0,9
133,4,6,9,4,93.7,80.9,685.2,17.9,17.6,42.0,3.1,0.0,0.0,64,13,0.0,0.0,9
136,3,6,9,7,92.4,124.1,680.7,8.5,17.2,58.0,1.3,0.0,0.0,107,54,3.4170707308184456,11.676372379416106,9
138,9,9,7,2,85.8,48.3,313.4,3.9,18.0,42.0,2.7,0.0,0.3074846997479606,47,7,2.081938421878423,3.1486860119826523,9
139,1,4,9,2,91.0,129.5,692.6,7.0,21.7,38.0,2.2,0.0,0.3576744442718159,113,57,2.9014215940827497,6.470649562171248,9
141,1,2,8,3,95.5,99.9,513.3,13.2,23.3,31.0,4.5,0.0,0.4382549309311553,330,316,1.9618769641519225,2.321424100115784,9
144,2,5,8,3,95.5,99.9,513.3,13.2,23.8,32.0,5.4,0.0,0.5709795465857378,330,316,1.9618769641519225,1.9345956261922812,9
153,5,4,9,5,94.3,85.1,692.3,15.9,20.1,47.0,4.9,0.0,0.9001613499442714,117,59,0.0,0.8102904559334931,9
154,1,5,9,6,93.4,145.4,721.4,8.1,29.6,27.0,2.7,0.0,0.9001613499442714,226,170,1.0818051703517284,0.032994477492216484,9
156,2,4,9,6,93.4,145.4,721.4,8.1,28.6,27.0,2.2,0.0,0.959350221334602,226,170,1.0818051703517284,0.014995214538787023,9
157,2,2,8,3,92.1,111.2,654.1,9.6,18.4,45.0,3.6,0.0,0.9669838461896731,75,19,0.0,0.9350577587917734,9
158,2,4,8,3,92.1,111.2,654.1,9.6,20.5,35.0,4.0,0.0,0.9707789171582248,75,19,0.0,0.9424117059988956,9
161,6,4,8,4,95.2,131.7,578.8,10.4,20.3,41.0,4.0,0.0,1.0647107369924282,332,318,3.6291469168684944,6.576332920657352,9
162,6,3,3,6,90.6,50.1,100.4,7.8,15.2,31.0,8.5,0.0,1.0784095813505905,86,27,2.128231705849268,1.1021264930869166,9
164,8,5,9,7,89.7,90.0,704.4,4.8,17.8,67.0,2.2,0.0,1.1019400787607845,184,122,3.242201650171697,4.5807195940583085,9
165,6,5,3,4,84.9,18.2,55.0,3.0,5.3,70.0,4.5,0.0,1.144222799920162,87,30,0.0,1.309245815857135,9
166,6,5,8,3,92.1,111.2,654.1,9.6,16.6,47.0,0.9,0.0,1.1908875647772803,75,19,0.0,1.418213191941161,9
167,6,5,8,3,96.0,127.1,570.5,16.5,23.4,33.0,4.5,0.0,1.2556160374777745,330,316,1.9618769641519225,0.49880449654662623,9
169,8,6,8,4,95.2,131.7,578.8,10.4,20.7,45.0,2.2,0.0,1.2669476034873244,332,318,3.6291469168684944,5.579985596138473,9
174,1,4,8,6,90.2,96.9,624.2,8.9,14.2,53.0,1.8,0.0,1.5040773967762742,198,132,1.9960599327407849,0.24204681569407105,9
175,1,4,8,6,90.2,96.9,624.2,8.9,20.3,39.0,4.9,0.0,1.7101878155342434,198,132,1.9960599327407849,0.08172286739615059,9
177,2,5,8,7,90.2,99.6,631.2,6.3,19.2,44.0,2.7,0.0,1.7387102481382395,240,188,5.285637313390662,12.580691606220164,9
178,2,5,9,3,90.1,82.9,735.7,6.2,18.3,45.0,2.2,0.0,1.7715567619105357,121,61,0.0,3.1384133606709423,9
189,7,4,3,7,90.7,44.0,92.4,5.5,11.5,60.0,4.0,0.0,2.2235418856535927,29,4,0.0,4.944138517255935,9
192,2,2,8,2,94.8,108.3,647.1,17.0,24.6,22.0,4.5,0.0,2.2731562823032334,139,73,2.856470206220483,0.3402551338357391,9
194,2,2,8,2,94.8,108.3,647.1,17.0,24.6,22.0,4.5,0.0,2.3988039507345884,139,73,2.856470206220483,0.20945840141048033,9
