,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,Class,estimatedOutput,lossValue
48,0.3431483578708947,0.014028056112224449,0.12412412412412413,0.015625,0.0,0.022857142857142857,40,28.902698079794586,123.15010990819476
126,0.03737259343148358,0.06062124248496994,0.12412412412412413,0.03125,0.06451612903225806,0.02857142857142857,45,42.46267656119268,6.438010233121004
135,0.03737259343148358,0.06062124248496994,0.24924924924924924,0.09375,0.16129032258064516,0.08571428571428572,54,116.2387711426291,3873.6646333445615
72,0.17893544733861835,0.006012024048096192,0.03028028028028028,0.0,0.06451612903225806,0.13142857142857142,22,13.316890547191012,75.39638976946081
28,0.3431483578708947,0.014028056112224449,0.0772022022022022,0.015625,0.0,0.022857142857142857,77,11.230333982759188,4325.648968019401
151,0.026047565118912798,0.24849699398797595,0.4994994994994995,0.25,0.22580645161290322,0.13142857142857142,277,291.43149449741804,208.26803342900726
137,0.1506228765571914,0.014028056112224449,0.06156156156156156,0.0,0.22580645161290322,0.7257142857142858,30,162.00358776447905,17424.947182694523
133,0.09399773499433749,0.02930861723446894,0.12412412412412413,0.09375,0.06451612903225806,0.02857142857142857,32,48.497719442068515,272.17474678920547
51,0.7734994337485843,0.006012024048096192,0.03028028028028028,0.0,0.0,0.0,24,-14.080811201682252,1450.1481817781685
86,0.1392978482446206,0.06062124248496994,0.06156156156156156,0.0,0.0967741935483871,0.04,40,16.388022042287677,557.5255030754926
198,0.014722536806342015,0.24849699398797595,1.0,0.375,0.3548387096774194,1.0,915,700.4528242079444,46030.49064034719
36,0.03737259343148358,0.013652304609218437,0.03028028028028028,0.03125,0.0,0.017142857142857144,20,-6.290384758376707,691.1843307434863
111,1.0,0.06062124248496994,0.06156156156156156,0.0,0.06451612903225806,0.02857142857142857,37,17.67876698454644,373.3100452374527
158,0.07587768969422423,0.02930861723446894,0.03028028028028028,0.0,0.0,0.02857142857142857,12,-6.416263083728296,339.1587459690937
70,0.06568516421291053,0.06062124248496994,0.12412412412412413,0.03125,0.06451612903225806,0.13142857142857142,62,65.56607791739373,12.716911712923181
206,0.12231030577576443,0.06062124248496994,0.12412412412412413,0.0,0.03225806451612903,0.07428571428571429,52,46.42539025686645,31.076273788239504
148,0.0622876557191393,0.12324649298597194,0.24924924924924924,0.25,0.22580645161290322,0.08571428571428572,143,161.11928094535264,328.3083419766193
201,0.18459796149490373,0.014028056112224449,0.06156156156156156,0.0,0.0,0.011428571428571429,14,-1.083862567881063,227.5229099667235
203,0.18459796149490373,0.014028056112224449,0.06156156156156156,0.0,0.0,0.011428571428571429,21,-1.083862567881063,487.6969859170584
147,0.03737259343148358,0.12324649298597194,0.24924924924924924,0.25,0.12903225806451613,0.05142857142857143,111,151.70093842749688,1656.5663888788922
32,0.03737259343148358,0.08003507014028056,0.1629129129129129,0.1171875,0.3548387096774194,0.13142857142857142,32,105.83467815432547,5451.559698152827
176,0.16194790486976218,0.014028056112224449,0.06156156156156156,0.0078125,0.0,0.022857142857142857,30,2.8837310191469676,735.2920434419724
159,0.044167610419026046,0.02930861723446894,0.06156156156156156,0.0,0.0,0.02857142857142857,17,5.203655220036811,139.15375016776477
110,1.0,0.02930861723446894,0.06156156156156156,0.03125,0.0,0.005714285714285714,22,11.102692965571773,118.75130060259892
98,0.010192525481313703,0.24849699398797595,0.24924924924924924,0.0,0.22580645161290322,0.08571428571428572,185,137.86822710693764,2221.4040160432082
120,0.0,0.12324649298597194,0.24924924924924924,0.03125,0.16129032258064516,0.06285714285714286,100,111.70994545037581,137.1228224507772
91,0.1392978482446206,0.06062124248496994,0.4994994994994995,0.125,0.0,0.3028571428571429,189,262.8778470909275,5457.936290790465
108,1.0,0.014028056112224449,0.01463963963963964,0.0,0.0,0.005714285714285714,11,-15.874816371981028,722.2557550276994
14,0.37712344280860705,0.0,0.0,0.0,0.0,0.017142857142857144,10,-24.929523923313702,1220.0716415093443
94,0.045300113250283124,0.12324649298597194,0.3743743743743744,0.25,0.3548387096774194,0.08571428571428572,237,210.34338863105174,710.5749296751418
127,0.03737259343148358,0.06062124248496994,0.12412412412412413,0.03125,0.0,0.02857142857142857,56,41.370473661761565,214.02304088121207
55,0.10532276330690826,0.02930861723446894,0.1866866866866867,0.0625,0.0,0.005714285714285714,60,59.79616415929527,0.041549049955802816
104,0.6602491506228766,0.022044088176352707,0.03028028028028028,0.0,0.0,0.0,16,-11.324998327247005,746.6555335840517
38,0.03737259343148358,0.06062124248496994,0.12412412412412413,0.03125,0.0,0.022857142857142857,71,40.09497010233598,955.120872975507
161,0.044167610419026046,0.06062124248496994,0.12412412412412413,0.0,0.0,0.04,24,37.82789653974605,191.21072271392077
88,0.1392978482446206,0.06062124248496994,0.4994994994994995,0.125,0.0,0.10857142857142857,134,219.51072607045725,7312.084273096778
168,0.02378255945639864,0.24849699398797595,0.3743743743743744,0.625,0.0967741935483871,0.04,140,295.23988278169844,24099.421206075473
69,0.09966024915062288,0.06062124248496994,0.06156156156156156,0.03125,0.06451612903225806,0.10285714285714286,32,35.79861273473361,14.42945870848035
167,0.02378255945639864,0.24849699398797595,0.24924924924924924,0.25,0.0967741935483871,0.04,100,174.574876247301,5561.41216730026
160,0.044167610419026046,0.06062124248496994,0.09284284284284285,0.0,0.0,0.04,21,26.046320475055797,25.465350336967365
21,0.14269535673839184,0.09506513026052105,0.09597097097097097,0.0,0.12903225806451613,0.10857142857142857,33,52.37831062927981,375.5189228448588
139,0.11098527746319366,0.06062124248496994,0.06156156156156156,0.0078125,0.0,0.022857142857142857,40,12.310926025732986,766.6848175524309
146,0.04869762174405436,0.12324649298597194,0.24924924924924924,0.25,0.12903225806451613,0.04,93,149.20766622326184,3159.30174226561
46,0.8980747451868629,0.014028056112224449,0.007007007007007007,0.03125,0.0,0.0,18,-14.4164135330998,1050.8238663489358
15,0.2072480181200453,0.014028056112224449,0.24924924924924924,0.0,0.0967741935483871,0.17714285714285713,35,108.34897122198169,5380.0715793230975
24,0.3431483578708947,0.002004008016032064,0.09284284284284285,0.0,0.0,0.06285714285714286,23,20.48566282081794,6.321891450617201
37,0.03737259343148358,0.02930861723446894,0.06156156156156156,0.03125,0.0,0.022857142857142857,29,10.021735901477914,360.17450819325234
0,0.12231030577576443,0.006012024048096192,0.09284284284284285,1.0,0.4838709677419355,0.7257142857142858,198,372.4462631984192,30431.498743892153
50,0.7734994337485843,0.01002004008016032,0.12412412412412413,0.0,0.0,0.0,24,22.097207497537642,3.6206193074269617
200,0.18459796149490373,0.0061998997995991985,0.06156156156156156,0.0,0.0,0.011428571428571429,12,-2.711383085750448,216.42479229570438
191,0.010192525481313703,0.24849699398797595,0.4994994994994995,0.25,0.3548387096774194,0.08571428571428572,248,283.33104294041294,1248.2825952573032
113,0.23556058890147225,0.06062124248496994,0.06156156156156156,0.03125,0.06451612903225806,0.02857142857142857,34,19.909885437594358,198.53132838171553
39,0.03737259343148358,0.02930861723446894,0.06156156156156156,0.03125,0.06451612903225806,0.022857142857142857,26,11.113938800909036,221.5948180230815
178,0.16194790486976218,0.02930861723446894,0.06156156156156156,0.03125,0.0,0.07428571428571429,38,22.136351997085665,251.65532796036797
194,0.03737259343148358,0.06062124248496994,0.4994994994994995,0.09375,0.16129032258064516,0.14285714285714285,114,223.2464152544071,11934.779245938355
83,0.35447338618346547,0.02930861723446894,0.03028028028028028,0.0,0.0,0.005714285714285714,16,-10.097998421873996,681.1055216281376
31,0.009060022650056626,0.03901553106212425,0.03997747747747748,0.51171875,0.3548387096774194,0.13142857142857142,368,128.22938243907612,57489.94904554682
17,0.14269535673839184,0.014028056112224449,0.0772022022022022,0.0,0.1935483870967742,0.17714285714285713,28,44.859518202020055,284.24335400424553
62,0.12231030577576443,0.014028056112224449,0.01463963963963964,0.0,0.22580645161290322,0.10857142857142857,36,6.432501962938925,874.2369401716105
134,0.03737259343148358,0.06062124248496994,0.24924924924924924,0.046875,0.06451612903225806,0.08571428571428572,45,105.40812900902785,3649.1420503713516
71,0.06568516421291053,0.09193386773547094,0.12412412412412413,0.03125,0.06451612903225806,0.26857142857142857,64,102.68824541508556,1496.780333297889
79,0.18459796149490373,0.022044088176352707,0.1866866866866867,0.0234375,0.0,0.17142857142857143,84,88.01929125732218,16.154702211186514
64,0.06568516421291053,0.06062124248496994,0.24924924924924924,0.25,0.0,0.21142857142857144,144,172.3548054361366,803.9949913211609
1,0.008091706001348618,0.4969818913480885,0.4959677419354839,0.125,0.5,0.18181818181818182,269,285.41593871201667,269.48304379668747
3,0.008091706001348618,0.4969818913480885,0.4959677419354839,0.125,0.5,0.18181818181818182,172,285.41593871201667,12863.175153927921
6,0.004045853000674309,1.0,0.4959677419354839,0.25,1.0,0.18181818181818182,367,438.0716036894814,5051.172850994703
7,0.004045853000674309,1.0,0.4959677419354839,0.25,1.0,0.18181818181818182,489,438.0716036894814,2593.701550761247
12,0.02899527983816588,0.11971830985915492,0.11794354838709678,0.25390625,0.0625,0.045454545454545456,92,48.10415479414936,1926.8452263360007
14,0.22454484153742413,-0.002012072434607646,-0.007056451612903226,0.0,0.0625,0.022727272727272728,10,-43.972092456139784,2912.986764094101
16,0.10114632501685772,0.026911468812877263,0.0234375,0.03125,0.25,0.08522727272727272,19,13.451099291787038,30.79029906960631
17,0.08496291301416048,0.026156941649899398,0.07069052419354839,0.0,0.4375,0.18181818181818182,28,72.14007730082042,1948.3464241224024
20,0.08496291301416048,0.08827967806841046,0.09116683467741936,0.0,0.3125,0.18181818181818182,30,71.66480741790778,1735.9561771713431
22,0.08496291301416048,0.13858148893360162,0.08959173387096774,0.0,0.375,0.36363636363636365,61,135.77746816081063,5591.669744541047
30,0.005394470667565745,0.07633299798792756,0.033203125,0.51171875,0.75,0.13636363636363635,274,160.2223495950663,12945.353731667308
31,0.005394470667565745,0.07633299798792756,0.033203125,0.51171875,0.75,0.13636363636363635,368,160.2223495950663,43171.552007794846
33,0.022252191503708697,0.15870221327967807,0.15700604838709678,0.1171875,0.75,0.13636363636363635,63,157.47691444251677,8925.887362578635
41,0.022252191503708697,0.11971830985915492,0.2439516129032258,0.03125,0.1875,0.028409090909090908,40,66.29482240483546,691.4176853018367
45,0.0782198246797033,0.056841046277665994,0.11794354838709678,0.03515625,0.1875,0.06818181818181818,72,32.642446948690825,1549.0169821866161
50,0.4605529332434255,0.018108651911468814,0.11794354838709678,0.0,0.0625,0.005681818181818182,24,-11.372477050587086,1251.2121326943102
52,0.08293998651382332,0.056841046277665994,0.2439516129032258,0.0625,0.0625,0.017045454545454544,138,42.07830922064495,9200.97076197021
55,0.06271072151045179,0.056841046277665994,0.18094758064516128,0.0625,0.0625,0.011363636363636364,60,22.930683393303404,1374.134233687512
56,0.1368846931894808,0.056841046277665994,0.11794354838709678,0.0625,0.0625,0.011363636363636364,71,4.98345695837989,4358.1839551660805
58,0.5279838165879973,0.01006036217303823,0.11794354838709678,0.0,0.0625,0.022727272727272728,14,-8.191957868028062,492.4829940163326
59,0.5279838165879973,0.01006036217303823,0.11794354838709678,0.0,0.0625,0.022727272727272728,20,-8.191957868028062,794.7864884326693
61,0.5279838165879973,0.01006036217303823,0.11794354838709678,0.0,0.0625,0.022727272727272728,22,-8.191957868028062,911.5543199047817
63,0.03910991233985165,0.11971830985915492,0.11794354838709678,0.25,0.0625,0.2159090909090909,144,93.81044254346196,2518.9916776831333
64,0.03910991233985165,0.11971830985915492,0.2439516129032258,0.25,0.0625,0.2159090909090909,144,129.16940958043506,219.94641219289144
66,0.049224544841537425,0.01006036217303823,0.007686491935483871,0.0,0.1875,0.056818181818181816,17,-12.675653071634052,880.6443852279835
67,0.05933917734322319,0.01006036217303823,0.0234375,0.0,0.1875,0.056818181818181816,26,-8.29229258970836,1175.961331058167
68,0.05933917734322319,0.056841046277665994,0.05493951612903226,0.0,0.1875,0.13636363636363635,32,29.096218599953637,8.431946419255214
69,0.05933917734322319,0.11971830985915492,0.05493951612903226,0.03125,0.1875,0.10795454545454546,32,34.698783850613545,7.283434272332471
70,0.03910991233985165,0.11971830985915492,0.11794354838709678,0.03125,0.1875,0.13636363636363635,62,60.15710368572636,3.396266825163359
74,0.19082939986513822,0.04225352112676056,0.03918850806451613,0.0234375,0.375,0.13636363636363635,44,48.20046163319305,17.64387793192683
78,0.19082939986513822,0.006036217303822937,0.004032258064516129,0.0234375,0.375,0.13636363636363635,36,32.937256174938845,9.380399737950233
79,0.10991233985165205,0.04225352112676056,0.18094758064516128,0.0234375,0.0625,0.17613636363636365,84,60.35886570111034,558.9032309381371
80,0.21105866486850977,0.056841046277665994,0.03918850806451613,0.0,0.125,0.022727272727272728,16,-14.434702082039358,926.2710908224908
81,0.19082939986513822,0.056841046277665994,0.05493951612903226,0.03125,0.1875,0.36363636363636365,38,94.20486744296247,3158.9871242809822
83,0.21105866486850977,0.056841046277665994,0.0234375,0.0,0.0625,0.011363636363636364,16,-29.67703092214937,2086.3911538629895
93,0.026972353337828724,0.2454728370221328,0.2439516129032258,0.00390625,0.375,0.06818181818181818,132,115.58489819959854,269.45556711754324
96,0.006068779501011463,1.0,0.4959677419354839,0.25,0.5,0.13636363636363635,465,363.8139427600101,10238.618179774514
101,0.06608226567768037,0.026156941649899398,0.08644153225806452,0.0625,0.0625,0.03409090909090909,45,-2.009410613216204,2209.884686201964
102,0.7302764666217127,0.026156941649899398,0.015561995967741936,0.0,0.0625,0.005681818181818182,7,-39.87568089447779,2197.32945932091
103,0.7302764666217127,0.04225352112676056,0.0234375,0.0,0.0625,0.005681818181818182,13,-35.26661049691643,2329.6656888610432
104,0.3931220498988537,0.04225352112676056,0.0234375,0.0,0.0625,0.005681818181818182,16,-34.04959724038477,2504.9621839247307
106,0.25826028320971006,0.2454728370221328,0.11794354838709678,0.0,0.0625,0.005681818181818182,32,23.24551218155826,76.6410569632448
113,0.14025623735670936,0.11971830985915492,0.05493951612903226,0.03125,0.1875,0.03409090909090909,34,14.371580313836596,385.27485937616706
117,0.14025623735670936,0.056841046277665994,0.05493951612903226,0.0078125,0.1875,0.03409090909090909,24,2.04738950273763,481.917107644514
123,1.0,0.04225352112676056,0.0234375,0.0,0.0,0.0,18,-45.52151595838327,4034.98298965114
127,0.022252191503708697,0.11971830985915492,0.11794354838709678,0.03125,0.0625,0.03409090909090909,56,16.99675496811995,1521.2531230168756
129,0.022252191503708697,0.11971830985915492,0.2439516129032258,0.09375,0.0625,0.03409090909090909,80,60.229241691455535,390.88288409488
132,0.055967633175994604,0.056841046277665994,0.11794354838709678,0.09375,0.125,0.03409090909090909,26,23.117084152110856,8.311203786010385
133,0.055967633175994604,0.056841046277665994,0.11794354838709678,0.09375,0.1875,0.03409090909090909,32,30.85721590410548,1.3059554898294548
134,0.022252191503708697,0.11971830985915492,0.2439516129032258,0.046875,0.1875,0.09090909090909091,45,85.2159964731417,1617.3263723277457
136,0.022252191503708697,0.11971830985915492,0.2439516129032258,0.09375,0.375,0.09090909090909091,65,114.34153149389746,2434.586730163275
137,0.08968307484828052,0.026156941649899398,0.05493951612903226,0.0,0.5,0.7272727272727273,30,223.39495799530184,37401.60977800456
138,0.06608226567768037,0.11971830985915492,0.11794354838709678,0.0625,0.0625,0.017045454545454544,50,16.151813775211444,1145.6997107079658
139,0.06608226567768037,0.11971830985915492,0.05493951612903226,0.0078125,0.0625,0.028409090909090908,40,-5.3346732603485165,2055.2325996225586
143,0.03910991233985165,0.2454728370221328,0.2439516129032258,0.0625,0.0625,0.03409090909090909,66,74.97487304287381,80.548346135703
149,0.037086985839514496,0.11971830985915492,0.11794354838709678,0.0625,0.375,0.045454545454545456,105,62.66295119648071,1792.425701391574
150,0.015509103169251517,0.4969818913480885,0.2439516129032258,0.125,0.5,0.09090909090909091,214,190.0126206784768,575.3943667146392
151,0.015509103169251517,0.4969818913480885,0.4959677419354839,0.25,0.5,0.13636363636363635,277,288.80689895912286,139.40286303093652
155,0.014160485502360081,0.4969818913480885,0.4959677419354839,0.25,0.5,0.13636363636363635,326,288.811767012149,1382.964672758689
157,0.06405933917734322,0.056841046277665994,0.007686491935483871,0.0,0.0625,0.022727272727272728,8,-30.483957813429456,1481.015008985818
159,0.026298044504383007,0.056841046277665994,0.05493951612903226,0.0,0.0625,0.03409090909090909,17,-14.00571348133925,961.3542684869025
161,0.026298044504383007,0.11971830985915492,0.11794354838709678,0.0,0.0625,0.045454545454545456,24,16.127717174354082,61.97283688695968
162,0.026298044504383007,0.2454728370221328,0.11794354838709678,0.0,0.0625,0.045454545454545456,34,34.87095903178017,0.758569635039446
163,0.026298044504383007,0.2454728370221328,0.18094758064516128,0.0,0.0625,0.045454545454545456,42,52.5504425502667,111.31183800647815
164,0.026298044504383007,0.2454728370221328,0.2439516129032258,0.0,0.0625,0.045454545454545456,46,70.22992606875326,587.0893172972487
165,0.014160485502360081,0.2454728370221328,0.11794354838709678,0.125,1.0,0.18181818181818182,51,203.75170166358473,23333.082361120792
166,0.014160485502360081,0.2454728370221328,0.11794354838709678,0.125,1.0,0.18181818181818182,116,203.75170166358473,7700.361144854778
167,0.014160485502360081,0.4969818913480885,0.2439516129032258,0.25,0.25,0.045454545454545456,100,162.47469626227434,3903.087673063435
168,0.014160485502360081,0.4969818913480885,0.3699596774193548,0.625,0.25,0.045454545454545456,140,245.07478141742226,11040.709689919066
169,0.014160485502360081,0.2454728370221328,0.2439516129032258,0.5,1.0,0.18181818181818182,212,286.3517868187326,5528.188203138257
171,0.12339851652056642,0.056841046277665994,0.05493951612903226,0.0,0.0625,0.022727272727272728,30,-17.43853950771412,2250.4150306249535
175,0.15711395819285232,0.056841046277665994,0.2439516129032258,0.00390625,0.0625,0.045454545454545456,50,42.13495711947753,61.85889951245725
177,0.0964261631827377,0.026156941649899398,0.0234375,0.0078125,0.1875,0.045454545454545456,32,-8.125165337874748,1610.028893391785
183,0.05933917734322319,0.11971830985915492,0.05493951612903226,0.03125,0.1875,0.045454545454545456,22,17.74598970389794,18.09660359934233
187,0.03573836817262306,0.2454728370221328,0.18094758064516128,0.03125,0.375,0.045454545454545456,75,95.15378478223823,406.1750410487774
188,0.028320971004720162,0.2454728370221328,0.18094758064516128,0.125,0.375,0.06818181818181818,113,113.15549102041311,0.02417745742910989
191,0.006068779501011463,0.4969818913480885,0.4959677419354839,0.25,0.75,0.09090909090909091,248,307.47219750430935,3536.942275991579
192,0.006068779501011463,0.4969818913480885,0.4959677419354839,0.5,1.5,0.18181818181818182,405,456.5064669416448,2652.9161368107502
195,0.022252191503708697,0.11971830985915492,0.4959677419354839,0.1875,1.625,0.29545454545454547,208,407.1542518901675,39662.416045932274
196,0.022252191503708697,0.11971830985915492,0.4959677419354839,0.4375,3.25,0.5909090909090909,307,720.0322376083152,170595.62930373175
197,0.022252191503708697,0.2454728370221328,0.4959677419354839,0.4375,3.25,0.5909090909090909,397,738.7754794657413,116810.47836403738
202,0.10991233985165205,0.010437625754527164,0.05493951612903226,0.0,0.0625,0.017045454545454544,18,-25.847278327089942,1922.583816693291
207,0.3122049898853675,0.026156941649899398,0.11794354838709678,0.125,0.0,0.0,67,-3.1716792223544488,4924.06456488501
146,0.02899527983816588,0.2454728370221328,0.2439516129032258,0.25,0.3125,0.045454545454545456,93,169.3676854930599,5832.023387566911
13,0.022252191503708697,0.2454728370221328,0.2439516129032258,0.25390625,0.0625,0.045454545454545456,138,152.89044382714656,221.72531736940695
42,0.022252191503708697,0.11971830985915492,0.2439516129032258,0.03125,0.1875,0.03409090909090909,52,85.7680338265367,1140.2801085101264
32,0.022252191503708697,0.15870221327967807,0.15700604838709678,0.1171875,0.75,0.13636363636363635,32,142.36506953801864,12180.448574131691
15,0.12339851652056642,0.026156941649899398,0.2439516129032258,0.0,0.25,0.18181818181818182,35,61.84964372725223,720.9033682803749
147,0.022252191503708697,0.2454728370221328,0.2439516129032258,0.25,0.3125,0.056818181818181816,111,169.53804421052817,3426.7026199937504
37,0.022252191503708697,0.056841046277665994,0.05493951612903226,0.03125,0.0625,0.028409090909090908,29,39.75592725097823,115.68997102833615
94,0.026972353337828724,0.2454728370221328,0.3699596774193548,0.25,0.75,0.09090909090909091,237,215.12376705004704,478.5695680806078
182,0.15037086985839515,0.026156941649899398,0.0234375,0.03125,0.0625,0.028409090909090908,11,27.464552726422163,271.08149648113545
116,0.10991233985165205,0.11971830985915492,0.2439516129032258,0.0625,0.0625,0.03409090909090909,66,82.65439537621512,277.3688853472956
97,0.006068779501011463,0.4969818913480885,0.4959677419354839,0.0,0.5,0.13636363636363635,277,221.06170501431254,3129.0928459057873
148,0.037086985839514496,0.2454728370221328,0.2439516129032258,0.25,0.5,0.09090909090909091,143,182.7061931601474,1576.5817752709356
179,0.0964261631827377,0.056841046277665994,0.11794354838709678,0.0625,0.0625,0.07954545454545454,60,53.39400957289983,43.639109522939044
95,0.006068779501011463,1.0,0.4959677419354839,0.25,1.0,0.13636363636363635,465,426.1749924318812,1507.3812126644816
107,0.5954146999325691,0.056841046277665994,0.007686491935483871,0.0,0.0625,0.011363636363636364,11,21.685403791557263,114.17785418862634
173,0.15711395819285232,0.026156941649899398,0.05493951612903226,0.0,0.0625,0.03977272727272727,25,24.779801567307857,0.04848734976007638
100,0.12542144302090358,0.056841046277665994,0.0234375,0.0,0.0625,0.028409090909090908,24,28.50492091622403,20.294312461432757
23,0.06271072151045179,0.18888329979879276,0.08959173387096774,0.0,0.375,0.36363636363636365,76,92.85694385731307,284.15655620860485
174,0.15711395819285232,0.026156941649899398,0.05493951612903226,0.0,0.25,0.03977272727272727,50,37.79476300662462,148.96781006445886
189,0.028320971004720162,0.4969818913480885,0.2439516129032258,0.25,0.75,0.13636363636363635,188,259.9275484859516,5173.572231198919
25,0.2043155765340526,0.026156941649899398,0.0234375,0.015625,0.0625,0.017045454545454544,69,23.583558779653547,2062.6531331211845
87,0.08293998651382332,0.11971830985915492,0.05493951612903226,0.03125,0.0625,0.11363636363636363,35,54.74112577364902,389.7120468110295
186,0.023600809170600135,0.2454728370221328,0.2439516129032258,0.125,0.25,0.06818181818181818,130,139.45659630366967,89.42721365057886
29,0.2043155765340526,0.01006036217303823,0.07069052419354839,0.015625,0.0625,0.03409090909090909,27,25.546417539765258,2.1129019687020847
181,0.15037086985839515,0.026156941649899398,0.007686491935483871,0.03125,0.0625,0.017045454545454544,6,25.49288689000573,379.9726393065573
125,0.022252191503708697,0.11971830985915492,0.05493951612903226,0.0,0.1875,0.03409090909090909,27,56.86872741829005,892.1408775881117
141,0.05057316250842886,0.11971830985915492,0.11794354838709678,0.125,0.0625,0.03409090909090909,60,81.21444644468043,450.0527379542143
140,0.05057316250842886,0.11971830985915492,0.11794354838709678,0.125,0.0625,0.03409090909090909,62,81.21444644468043,369.1949521754926
119,0.005394470667565745,0.11971830985915492,0.18094758064516128,0.0625,0.1875,0.028409090909090908,66,84.86652536762303,355.94577944716315
49,0.12339851652056642,0.026156941649899398,0.11794354838709678,0.03125,0.0625,0.045454545454545456,62,39.112943796673086,523.817341654245
154,0.020903573836817263,0.2454728370221328,0.3699596774193548,0.125,0.5,0.13636363636363635,214,172.40766685243156,1729.9221766583203
34,0.026298044504383007,0.32344064386317906,0.32223412298387094,0.1171875,0.75,0.13636363636363635,106,200.8304226754836,8992.809064810872
152,0.012137559002022926,0.4969818913480885,0.4959677419354839,0.25,0.5,0.13636363636363635,370,272.6615556651643,9474.772745525905
204,0.07215104517869184,0.056841046277665994,0.11794354838709678,0.0,0.0625,0.045454545454545456,42,40.42172846805174,2.4909410285583093
153,0.014160485502360081,1.0,0.4959677419354839,0.5,1.0,0.18181818181818182,510,478.16033157548304,1013.7644853831822
128,0.022252191503708697,0.11971830985915492,0.2439516129032258,0.09375,0.0625,0.03409090909090909,70,90.00684109594994,400.2736906385913
92,0.08293998651382332,0.11971830985915492,0.05493951612903226,0.03125,0.0625,0.11363636363636363,22,54.74112577364902,1071.981316925904
180,0.0964261631827377,0.11971830985915492,0.11794354838709678,0.125,0.0625,0.07386363636363637,109,81.1018071455013,778.3091645468024
48,0.2043155765340526,0.026156941649899398,0.11794354838709678,0.015625,0.0625,0.028409090909090908,40,34.90588390513987,25.950018787912985
206,0.07282535401213756,0.11971830985915492,0.11794354838709678,0.0,0.125,0.07954545454545454,52,59.90088474268971,62.42397971726707
71,0.03910991233985165,0.18259557344064387,0.11794354838709678,0.03125,0.1875,0.2727272727272727,64,87.6102470004567,557.4437634225744
200,0.10991233985165205,0.010437625754527164,0.05493951612903226,0.0,0.0625,0.017045454545454544,12,21.347727698927603,87.38001313329833
114,0.10991233985165205,0.11971830985915492,0.11794354838709678,0.03125,0.0625,0.03409090909090909,50,61.23561639922441,126.23907587052054
85,0.08293998651382332,0.11971830985915492,0.05493951612903226,0.0,0.1875,0.03409090909090909,29,56.24930476849748,742.5246103664596
98,0.006068779501011463,0.4969818913480885,0.2439516129032258,0.0,0.5,0.09090909090909091,185,190.73345937487906,32.87255640338859
156,0.008766014834794335,1.0,0.4959677419354839,1.0,1.0,0.13636363636363635,510,581.132841283828,5059.881109110272
46,0.5347269049224544,0.026156941649899398,0.0,0.03125,0.0625,0.005681818181818182,18,20.555718449437126,6.531696792793309
172,0.12339851652056642,0.11971830985915492,0.11794354838709678,0.25,0.0625,0.028409090909090908,41,106.25126873354365,4257.728071337132
205,0.05461901550910317,0.056841046277665994,0.11794354838709678,0.125,0.125,0.045454545454545456,46,70.7698897267907,613.5474370773712
36,0.022252191503708697,0.02540241448692153,0.0234375,0.03125,0.0625,0.022727272727272728,20,28.54333837957658,72.98863066794615
110,0.5954146999325691,0.056841046277665994,0.05493951612903226,0.03125,0.0625,0.011363636363636364,22,33.753523479478076,138.14531418264244
108,0.5954146999325691,0.026156941649899398,0.007686491935483871,0.0,0.0625,0.011363636363636364,11,14.441963021080127,11.847109438483036
77,0.19082939986513822,0.018108651911468814,0.18094758064516128,0.0234375,0.0625,0.13636363636363635,53,43.203145748853544,95.9783532182064
89,0.08293998651382332,0.11971830985915492,0.11794354838709678,0.125,0.0625,0.3068181818181818,66,83.32090318458324,300.01368712970594
124,0.5279838165879973,0.04225352112676056,0.0234375,0.0,0.0,0.0,20,16.36032559041172,13.2472298078118
10,0.25826028320971006,0.056841046277665994,0.03918850806451613,0.0,0.0625,0.011363636363636364,38,28.866904450477268,83.41343431671194
199,0.008766014834794335,0.4969818913480885,1.0,0.5,0.75,1.0,1150,409.27184469335106,548678.200063991
99,0.3122049898853675,0.0,0.0,0.0,0.0625,0.005681818181818182,6,10.194474323025899,17.59361484652357
121,0.0,0.2454728370221328,0.2439516129032258,0.125,0.375,0.06818181818181818,133,148.37412384924463,236.36368413191238
18,0.08496291301416048,0.056841046277665994,0.0234375,0.0,0.3125,0.09090909090909091,31,46.82958815082159,250.57586102463137
194,0.022252191503708697,0.11971830985915492,0.4959677419354839,0.09375,0.375,0.14772727272727273,114,142.6358930058594,820.0143682430273
145,0.02899527983816588,0.11971830985915492,0.2439516129032258,0.25,0.3125,0.045454545454545456,74,139.68145282716998,4314.053245487755
21,0.08496291301416048,0.18888329979879276,0.08959173387096774,0.0,0.3125,0.11363636363636363,33,86.05775421002959,2815.1252818119124
26,0.2043155765340526,0.01006036217303823,0.08644153225806452,0.0,0.0625,0.03409090909090909,33,24.187687340339796,77.6568544116075
126,0.022252191503708697,0.11971830985915492,0.11794354838709678,0.03125,0.1875,0.03409090909090909,45,70.80697896402485,666.0001632496211
62,0.07282535401213756,0.026156941649899398,0.007686491935483871,0.0,0.5,0.11363636363636363,36,51.05792944901064,226.741239291382
122,1.0,0.04225352112676056,0.007686491935483871,0.0,0.0,0.0,12,9.672462011988873,5.417433085634884
90,0.08293998651382332,0.11971830985915492,0.4959677419354839,0.125,0.0625,0.3068181818181818,141,128.20406777211875,163.73588158053008
