,buying,maint,doors,persons,lug_boot,safety,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
205,3,2,3,1,2,1,unacc,182,81,acc,False,9
207,3,2,3,2,0,0,unacc,1,0,unacc,True,9
210,3,2,3,2,1,0,unacc,1,0,unacc,True,9
212,3,2,3,2,1,2,unacc,99,46,unacc,True,9
214,3,2,3,2,2,1,unacc,178,80,acc,False,9
217,3,1,0,0,0,1,unacc,158,71,unacc,True,9
218,3,1,0,0,0,2,unacc,109,52,acc,False,9
219,3,1,0,0,1,0,unacc,1,0,unacc,True,9
224,3,1,0,0,2,2,unacc,109,52,acc,False,9
226,3,1,0,1,0,1,unacc,181,81,acc,False,9
228,3,1,0,1,1,0,unacc,1,0,unacc,True,9
235,3,1,0,2,0,1,unacc,179,80,acc,False,9
236,3,1,0,2,0,2,unacc,102,46,acc,False,9
238,3,1,0,2,1,1,unacc,178,80,acc,False,9
240,3,1,0,2,2,0,unacc,1,0,unacc,True,9
246,3,1,1,0,1,0,unacc,1,0,unacc,True,9
249,3,1,1,0,2,0,unacc,1,0,unacc,True,9
250,3,1,1,0,2,1,unacc,158,71,unacc,True,9
251,3,1,1,0,2,2,unacc,109,52,acc,False,9
255,3,1,1,1,1,0,unacc,1,0,unacc,True,9
262,3,1,1,2,0,1,unacc,179,80,acc,False,9
264,3,1,1,2,1,0,unacc,1,0,unacc,True,9
267,3,1,1,2,2,0,unacc,1,0,unacc,True,9
270,3,1,2,0,0,0,unacc,1,0,unacc,True,9
271,3,1,2,0,0,1,unacc,158,71,unacc,True,9
272,3,1,2,0,0,2,unacc,109,52,acc,False,9
273,3,1,2,0,1,0,unacc,1,0,unacc,True,9
275,3,1,2,0,1,2,unacc,109,52,acc,False,9
276,3,1,2,0,2,0,unacc,1,0,unacc,True,9
280,3,1,2,1,0,1,unacc,181,81,acc,False,9
282,3,1,2,1,1,0,unacc,1,0,unacc,True,9
288,3,1,2,2,0,0,unacc,1,0,unacc,True,9
298,3,1,3,0,0,1,unacc,158,71,unacc,True,9
300,3,1,3,0,1,0,unacc,1,0,unacc,True,9
301,3,1,3,0,1,1,unacc,158,71,unacc,True,9
302,3,1,3,0,1,2,unacc,109,52,acc,False,9
305,3,1,3,0,2,2,unacc,109,52,acc,False,9
306,3,1,3,1,0,0,unacc,1,0,unacc,True,9
309,3,1,3,1,1,0,unacc,1,0,unacc,True,9
312,3,1,3,1,2,0,unacc,1,0,unacc,True,9
315,3,1,3,2,0,0,unacc,1,0,unacc,True,9
321,3,1,3,2,2,0,unacc,1,0,unacc,True,9
325,3,0,0,0,0,1,unacc,158,71,unacc,True,9
326,3,0,0,0,0,2,unacc,108,52,unacc,True,9
327,3,0,0,0,1,0,unacc,1,0,unacc,True,9
328,3,0,0,0,1,1,unacc,158,71,unacc,True,9
329,3,0,0,0,1,2,unacc,108,52,unacc,True,9
330,3,0,0,0,2,0,unacc,1,0,unacc,True,9
337,3,0,0,1,1,1,unacc,180,81,unacc,True,9
344,3,0,0,2,0,2,unacc,102,46,acc,False,9
345,3,0,0,2,1,0,unacc,1,0,unacc,True,9
346,3,0,0,2,1,1,unacc,178,80,acc,False,9
348,3,0,0,2,2,0,unacc,1,0,unacc,True,9
351,3,0,1,0,0,0,unacc,1,0,unacc,True,9
355,3,0,1,0,1,1,unacc,158,71,unacc,True,9
357,3,0,1,0,2,0,unacc,1,0,unacc,True,9
363,3,0,1,1,1,0,unacc,1,0,unacc,True,9
366,3,0,1,1,2,0,unacc,1,0,unacc,True,9
380,3,0,2,0,0,2,unacc,108,52,unacc,True,9
381,3,0,2,0,1,0,unacc,1,0,unacc,True,9
382,3,0,2,0,1,1,unacc,158,71,unacc,True,9
383,3,0,2,0,1,2,unacc,108,52,unacc,True,9
385,3,0,2,0,2,1,unacc,158,71,unacc,True,9
388,3,0,2,1,0,1,unacc,180,81,unacc,True,9
393,3,0,2,1,2,0,unacc,1,0,unacc,True,9
397,3,0,2,2,0,1,unacc,179,80,acc,False,9
399,3,0,2,2,1,0,unacc,1,0,unacc,True,9
402,3,0,2,2,2,0,unacc,1,0,unacc,True,9
405,3,0,3,0,0,0,unacc,1,0,unacc,True,9
408,3,0,3,0,1,0,unacc,1,0,unacc,True,9
409,3,0,3,0,1,1,unacc,158,71,unacc,True,9
411,3,0,3,0,2,0,unacc,1,0,unacc,True,9
415,3,0,3,1,0,1,unacc,180,81,unacc,True,9
420,3,0,3,1,2,0,unacc,1,0,unacc,True,9
426,3,0,3,2,1,0,unacc,1,0,unacc,True,9
429,3,0,3,2,2,0,unacc,1,0,unacc,True,9
433,2,3,0,0,0,1,unacc,72,22,acc,False,9
435,2,3,0,0,1,0,unacc,1,0,unacc,True,9
436,2,3,0,0,1,1,unacc,72,22,acc,False,9
440,2,3,0,0,2,2,unacc,107,51,vgood,False,9
442,2,3,0,1,0,1,unacc,185,82,acc,False,9
444,2,3,0,1,1,0,unacc,1,0,unacc,True,9
445,2,3,0,1,1,1,unacc,185,82,acc,False,9
449,2,3,0,1,2,2,unacc,119,55,acc,False,9
450,2,3,0,2,0,0,unacc,1,0,unacc,True,9
451,2,3,0,2,0,1,unacc,179,80,acc,False,9
453,2,3,0,2,1,0,unacc,1,0,unacc,True,9
455,2,3,0,2,1,2,unacc,49,15,acc,False,9
458,2,3,0,2,2,2,unacc,49,15,acc,False,9
459,2,3,1,0,0,0,unacc,1,0,unacc,True,9
465,2,3,1,0,2,0,unacc,1,0,unacc,True,9
471,2,3,1,1,1,0,unacc,1,0,unacc,True,9
472,2,3,1,1,1,1,unacc,185,82,acc,False,9
479,2,3,1,2,0,2,unacc,49,15,acc,False,9
482,2,3,1,2,1,2,unacc,49,15,acc,False,9
486,2,3,2,0,0,0,unacc,1,0,unacc,True,9
488,2,3,2,0,0,2,unacc,107,51,vgood,False,9
489,2,3,2,0,1,0,unacc,1,0,unacc,True,9
491,2,3,2,0,1,2,unacc,107,51,vgood,False,9
494,2,3,2,0,2,2,unacc,107,51,vgood,False,9
497,2,3,2,1,0,2,unacc,119,55,acc,False,9
500,2,3,2,1,1,2,unacc,119,55,acc,False,9
509,2,3,2,2,1,2,unacc,49,15,acc,False,9
510,2,3,2,2,2,0,unacc,1,0,unacc,True,9
513,2,3,3,0,0,0,unacc,1,0,unacc,True,9
514,2,3,3,0,0,1,unacc,72,22,acc,False,9
515,2,3,3,0,0,2,unacc,107,51,vgood,False,9
523,2,3,3,1,0,1,unacc,185,82,acc,False,9
526,2,3,3,1,1,1,unacc,185,82,acc,False,9
530,2,3,3,1,2,2,unacc,119,55,acc,False,9
534,2,3,3,2,1,0,unacc,1,0,unacc,True,9
535,2,3,3,2,1,1,unacc,178,80,acc,False,9
539,2,3,3,2,2,2,unacc,49,15,acc,False,9
540,2,2,0,0,0,0,unacc,1,0,unacc,True,9
542,2,2,0,0,0,2,unacc,107,51,vgood,False,9
545,2,2,0,0,1,2,unacc,107,51,vgood,False,9
546,2,2,0,0,2,0,unacc,1,0,unacc,True,9
547,2,2,0,0,2,1,unacc,72,22,acc,False,9
548,2,2,0,0,2,2,unacc,107,51,vgood,False,9
549,2,2,0,1,0,0,unacc,1,0,unacc,True,9
552,2,2,0,1,1,0,unacc,1,0,unacc,True,9
561,2,2,0,2,1,0,unacc,1,0,unacc,True,9
564,2,2,0,2,2,0,unacc,1,0,unacc,True,9
567,2,2,1,0,0,0,unacc,1,0,unacc,True,9
570,2,2,1,0,1,0,unacc,1,0,unacc,True,9
574,2,2,1,0,2,1,unacc,72,22,acc,False,9
575,2,2,1,0,2,2,unacc,107,51,vgood,False,9
579,2,2,1,1,1,0,unacc,1,0,unacc,True,9
582,2,2,1,1,2,0,unacc,1,0,unacc,True,9
585,2,2,1,2,0,0,unacc,1,0,unacc,True,9
586,2,2,1,2,0,1,unacc,179,80,acc,False,9
591,2,2,1,2,2,0,unacc,1,0,unacc,True,9
594,2,2,2,0,0,0,unacc,1,0,unacc,True,9
597,2,2,2,0,1,0,unacc,1,0,unacc,True,9
598,2,2,2,0,1,1,unacc,72,22,acc,False,9
599,2,2,2,0,1,2,unacc,107,51,vgood,False,9
600,2,2,2,0,2,0,unacc,1,0,unacc,True,9
601,2,2,2,0,2,1,unacc,72,22,acc,False,9
606,2,2,2,1,1,0,unacc,1,0,unacc,True,9
615,2,2,2,2,1,0,unacc,1,0,unacc,True,9
618,2,2,2,2,2,0,unacc,1,0,unacc,True,9
621,2,2,3,0,0,0,unacc,1,0,unacc,True,9
625,2,2,3,0,1,1,unacc,72,22,acc,False,9
626,2,2,3,0,1,2,unacc,107,51,vgood,False,9
627,2,2,3,0,2,0,unacc,1,0,unacc,True,9
629,2,2,3,0,2,2,unacc,107,51,vgood,False,9
639,2,2,3,2,0,0,unacc,1,0,unacc,True,9
640,2,2,3,2,0,1,unacc,179,80,acc,False,9
648,2,1,0,0,0,0,unacc,1,0,unacc,True,9
653,2,1,0,0,1,2,unacc,106,51,vgood,False,9
654,2,1,0,0,2,0,unacc,1,0,unacc,True,9
656,2,1,0,0,2,2,unacc,106,51,vgood,False,9
657,2,1,0,1,0,0,unacc,1,0,unacc,True,9
670,2,1,0,2,1,1,unacc,178,80,acc,False,9
676,2,1,1,0,0,1,unacc,72,22,acc,False,9
677,2,1,1,0,0,2,unacc,106,51,vgood,False,9
678,2,1,1,0,1,0,unacc,1,0,unacc,True,9
679,2,1,1,0,1,1,unacc,72,22,acc,False,9
680,2,1,1,0,1,2,unacc,106,51,vgood,False,9
681,2,1,1,0,2,0,unacc,1,0,unacc,True,9
682,2,1,1,0,2,1,unacc,72,22,acc,False,9
685,2,1,1,1,0,1,unacc,183,82,unacc,True,9
687,2,1,1,1,1,0,unacc,1,0,unacc,True,9
693,2,1,1,2,0,0,unacc,1,0,unacc,True,9
694,2,1,1,2,0,1,unacc,179,80,acc,False,9
699,2,1,1,2,2,0,unacc,1,0,unacc,True,9
702,2,1,2,0,0,0,unacc,1,0,unacc,True,9
705,2,1,2,0,1,0,unacc,1,0,unacc,True,9
710,2,1,2,0,2,2,unacc,106,51,vgood,False,9
712,2,1,2,1,0,1,unacc,183,82,unacc,True,9
714,2,1,2,1,1,0,unacc,1,0,unacc,True,9
721,2,1,2,2,0,1,unacc,179,80,acc,False,9
723,2,1,2,2,1,0,unacc,1,0,unacc,True,9
730,2,1,3,0,0,1,unacc,72,22,acc,False,9
734,2,1,3,0,1,2,unacc,106,51,vgood,False,9
735,2,1,3,0,2,0,unacc,1,0,unacc,True,9
736,2,1,3,0,2,1,unacc,72,22,acc,False,9
738,2,1,3,1,0,0,unacc,1,0,unacc,True,9
739,2,1,3,1,0,1,unacc,183,82,unacc,True,9
741,2,1,3,1,1,0,unacc,1,0,unacc,True,9
747,2,1,3,2,0,0,unacc,1,0,unacc,True,9
748,2,1,3,2,0,1,unacc,179,80,acc,False,9
756,2,0,0,0,0,0,unacc,1,0,unacc,True,9
757,2,0,0,0,0,1,unacc,72,22,acc,False,9
758,2,0,0,0,0,2,unacc,105,51,acc,False,9
765,2,0,0,1,0,0,unacc,1,0,unacc,True,9
768,2,0,0,1,1,0,unacc,1,0,unacc,True,9
769,2,0,0,1,1,1,unacc,184,82,unacc,True,9
777,2,0,0,2,1,0,unacc,1,0,unacc,True,9
783,2,0,1,0,0,0,unacc,1,0,unacc,True,9
787,2,0,1,0,1,1,unacc,72,22,acc,False,9
791,2,0,1,0,2,2,unacc,105,51,acc,False,9
792,2,0,1,1,0,0,unacc,1,0,unacc,True,9
795,2,0,1,1,1,0,unacc,1,0,unacc,True,9
796,2,0,1,1,1,1,unacc,184,82,unacc,True,9
798,2,0,1,1,2,0,unacc,1,0,unacc,True,9
802,2,0,1,2,0,1,unacc,179,80,acc,False,9
807,2,0,1,2,2,0,unacc,1,0,unacc,True,9
813,2,0,2,0,1,0,unacc,1,0,unacc,True,9
815,2,0,2,0,1,2,unacc,105,51,acc,False,9
817,2,0,2,0,2,1,unacc,72,22,acc,False,9
820,2,0,2,1,0,1,unacc,184,82,unacc,True,9
822,2,0,2,1,1,0,unacc,1,0,unacc,True,9
828,2,0,2,2,0,0,unacc,1,0,unacc,True,9
838,2,0,3,0,0,1,unacc,72,22,acc,False,9
839,2,0,3,0,0,2,unacc,105,51,acc,False,9
843,2,0,3,0,2,0,unacc,1,0,unacc,True,9
844,2,0,3,0,2,1,unacc,72,22,acc,False,9
845,2,0,3,0,2,2,unacc,105,51,acc,False,9
849,2,0,3,1,1,0,unacc,1,0,unacc,True,9
852,2,0,3,1,2,0,unacc,1,0,unacc,True,9
855,2,0,3,2,0,0,unacc,1,0,unacc,True,9
861,2,0,3,2,2,0,unacc,1,0,unacc,True,9
864,1,3,0,0,0,0,unacc,1,0,unacc,True,9
866,1,3,0,0,0,2,unacc,104,50,vgood,False,9
867,1,3,0,0,1,0,unacc,1,0,unacc,True,9
870,1,3,0,0,2,0,unacc,1,0,unacc,True,9
872,1,3,0,0,2,2,unacc,104,50,vgood,False,9
874,1,3,0,1,0,1,unacc,84,25,acc,False,9
877,1,3,0,1,1,1,unacc,84,25,acc,False,9
879,1,3,0,1,2,0,unacc,1,0,unacc,True,9
884,1,3,0,2,0,2,unacc,48,15,acc,False,9
888,1,3,0,2,2,0,unacc,1,0,unacc,True,9
892,1,3,1,0,0,1,unacc,162,73,good,False,9
894,1,3,1,0,1,0,unacc,1,0,unacc,True,9
899,1,3,1,0,2,2,unacc,104,50,vgood,False,9
900,1,3,1,1,0,0,unacc,1,0,unacc,True,9
903,1,3,1,1,1,0,unacc,1,0,unacc,True,9
904,1,3,1,1,1,1,unacc,84,25,acc,False,9
910,1,3,1,2,0,1,unacc,174,78,unacc,True,9
920,1,3,2,0,0,2,unacc,104,50,vgood,False,9
924,1,3,2,0,2,0,unacc,1,0,unacc,True,9
930,1,3,2,1,1,0,unacc,1,0,unacc,True,9
933,1,3,2,1,2,0,unacc,1,0,unacc,True,9
945,1,3,3,0,0,0,unacc,1,0,unacc,True,9
951,1,3,3,0,2,0,unacc,1,0,unacc,True,9
952,1,3,3,0,2,1,unacc,162,73,good,False,9
953,1,3,3,0,2,2,unacc,104,50,vgood,False,9
972,1,2,0,0,0,0,unacc,1,0,unacc,True,9
973,1,2,0,0,0,1,unacc,162,73,good,False,9
978,1,2,0,0,2,0,unacc,1,0,unacc,True,9
980,1,2,0,0,2,2,unacc,104,50,vgood,False,9
999,1,2,1,0,0,0,unacc,1,0,unacc,True,9
1000,1,2,1,0,0,1,unacc,162,73,good,False,9
1003,1,2,1,0,1,1,unacc,162,73,good,False,9
1006,1,2,1,0,2,1,unacc,162,73,good,False,9
1009,1,2,1,1,0,1,unacc,84,25,acc,False,9
1018,1,2,1,2,0,1,unacc,174,78,unacc,True,9
1023,1,2,1,2,2,0,unacc,1,0,unacc,True,9
1028,1,2,2,0,0,2,unacc,104,50,vgood,False,9
1033,1,2,2,0,2,1,unacc,162,73,good,False,9
1050,1,2,2,2,2,0,unacc,1,0,unacc,True,9
1053,1,2,3,0,0,0,unacc,1,0,unacc,True,9
1055,1,2,3,0,0,2,unacc,104,50,vgood,False,9
1056,1,2,3,0,1,0,unacc,1,0,unacc,True,9
1058,1,2,3,0,1,2,unacc,104,50,vgood,False,9
1061,1,2,3,0,2,2,unacc,104,50,vgood,False,9
1062,1,2,3,1,0,0,unacc,1,0,unacc,True,9
1074,1,2,3,2,1,0,unacc,1,0,unacc,True,9
1084,1,1,0,0,1,1,unacc,161,73,acc,False,9
1098,1,1,0,2,0,0,unacc,1,0,unacc,True,9
1101,1,1,0,2,1,0,unacc,1,0,unacc,True,9
1107,1,1,1,0,0,0,unacc,1,0,unacc,True,9
1119,1,1,1,1,1,0,unacc,1,0,unacc,True,9
1137,1,1,2,0,1,0,unacc,1,0,unacc,True,9
1138,1,1,2,0,1,1,unacc,161,73,acc,False,9
1140,1,1,2,0,2,0,unacc,1,0,unacc,True,9
1142,1,1,2,0,2,2,unacc,104,50,vgood,False,9
1143,1,1,2,1,0,0,unacc,1,0,unacc,True,9
1152,1,1,2,2,0,0,unacc,1,0,unacc,True,9
1162,1,1,3,0,0,1,unacc,161,73,acc,False,9
1163,1,1,3,0,0,2,unacc,104,50,vgood,False,9
1164,1,1,3,0,1,0,unacc,1,0,unacc,True,9
1165,1,1,3,0,1,1,unacc,161,73,acc,False,9
1169,1,1,3,0,2,2,unacc,104,50,vgood,False,9
1176,1,1,3,1,2,0,unacc,1,0,unacc,True,9
1179,1,1,3,2,0,0,unacc,1,0,unacc,True,9
1182,1,1,3,2,1,0,unacc,1,0,unacc,True,9
1185,1,1,3,2,2,0,unacc,1,0,unacc,True,9
1190,1,0,0,0,0,2,unacc,103,50,unacc,True,9
1193,1,0,0,0,1,2,unacc,103,50,unacc,True,9
1195,1,0,0,0,2,1,unacc,160,73,acc,False,9
1197,1,0,0,1,0,0,unacc,1,0,unacc,True,9
1206,1,0,0,2,0,0,unacc,1,0,unacc,True,9
1208,1,0,0,2,0,2,unacc,48,15,acc,False,9
1215,1,0,1,0,0,0,unacc,1,0,unacc,True,9
1217,1,0,1,0,0,2,unacc,103,50,unacc,True,9
1218,1,0,1,0,1,0,unacc,1,0,unacc,True,9
1219,1,0,1,0,1,1,unacc,160,73,acc,False,9
1220,1,0,1,0,1,2,unacc,103,50,unacc,True,9
1222,1,0,1,0,2,1,unacc,160,73,acc,False,9
1227,1,0,1,1,1,0,unacc,1,0,unacc,True,9
1233,1,0,1,2,0,0,unacc,1,0,unacc,True,9
1244,1,0,2,0,0,2,unacc,103,50,unacc,True,9
1245,1,0,2,0,1,0,unacc,1,0,unacc,True,9
1247,1,0,2,0,1,2,unacc,103,50,unacc,True,9
1250,1,0,2,0,2,2,unacc,103,50,unacc,True,9
1269,1,0,3,0,0,0,unacc,1,0,unacc,True,9
1271,1,0,3,0,0,2,unacc,103,50,unacc,True,9
1272,1,0,3,0,1,0,unacc,1,0,unacc,True,9
1273,1,0,3,0,1,1,unacc,160,73,acc,False,9
1276,1,0,3,0,2,1,unacc,160,73,acc,False,9
1281,1,0,3,1,1,0,unacc,1,0,unacc,True,9
1290,1,0,3,2,1,0,unacc,1,0,unacc,True,9
1293,1,0,3,2,2,0,unacc,1,0,unacc,True,9
1296,0,3,0,0,0,0,unacc,1,0,unacc,True,9
1300,0,3,0,0,1,1,unacc,165,74,good,False,9
1301,0,3,0,0,1,2,unacc,112,53,vgood,False,9
1302,0,3,0,0,2,0,unacc,1,0,unacc,True,9
1308,0,3,0,1,1,0,unacc,1,0,unacc,True,9
1309,0,3,0,1,1,1,unacc,188,83,good,False,9
1311,0,3,0,1,2,0,unacc,1,0,unacc,True,9
1315,0,3,0,2,0,1,unacc,79,24,unacc,True,9
1318,0,3,0,2,1,1,unacc,79,24,unacc,True,9
1324,0,3,1,0,0,1,unacc,165,74,good,False,9
1325,0,3,1,0,0,2,unacc,112,53,vgood,False,9
1326,0,3,1,0,1,0,unacc,1,0,unacc,True,9
1327,0,3,1,0,1,1,unacc,165,74,good,False,9
1328,0,3,1,0,1,2,unacc,112,53,vgood,False,9
1329,0,3,1,0,2,0,unacc,1,0,unacc,True,9
1333,0,3,1,1,0,1,unacc,188,83,good,False,9
1336,0,3,1,1,1,1,unacc,188,83,good,False,9
1344,0,3,1,2,1,0,unacc,1,0,unacc,True,9
1347,0,3,1,2,2,0,unacc,1,0,unacc,True,9
1352,0,3,2,0,0,2,unacc,112,53,vgood,False,9
1354,0,3,2,0,1,1,unacc,165,74,good,False,9
1356,0,3,2,0,2,0,unacc,1,0,unacc,True,9
1360,0,3,2,1,0,1,unacc,188,83,good,False,9
1374,0,3,2,2,2,0,unacc,1,0,unacc,True,9
1377,0,3,3,0,0,0,unacc,1,0,unacc,True,9
1378,0,3,3,0,0,1,unacc,165,74,good,False,9
1379,0,3,3,0,0,2,unacc,112,53,vgood,False,9
1381,0,3,3,0,1,1,unacc,165,74,good,False,9
1387,0,3,3,1,0,1,unacc,188,83,good,False,9
1389,0,3,3,1,1,0,unacc,1,0,unacc,True,9
1392,0,3,3,1,2,0,unacc,1,0,unacc,True,9
1398,0,3,3,2,1,0,unacc,1,0,unacc,True,9
1406,0,2,0,0,0,2,unacc,112,53,vgood,False,9
1409,0,2,0,0,1,2,unacc,112,53,vgood,False,9
1413,0,2,0,1,0,0,unacc,1,0,unacc,True,9
1416,0,2,0,1,1,0,unacc,1,0,unacc,True,9
1419,0,2,0,1,2,0,unacc,1,0,unacc,True,9
1422,0,2,0,2,0,0,unacc,1,0,unacc,True,9
1428,0,2,0,2,2,0,unacc,1,0,unacc,True,9
1432,0,2,1,0,0,1,unacc,165,74,good,False,9
1435,0,2,1,0,1,1,unacc,165,74,good,False,9
1438,0,2,1,0,2,1,unacc,165,74,good,False,9
1440,0,2,1,1,0,0,unacc,1,0,unacc,True,9
1458,0,2,2,0,0,0,unacc,1,0,unacc,True,9
1459,0,2,2,0,0,1,unacc,165,74,good,False,9
1460,0,2,2,0,0,2,unacc,112,53,vgood,False,9
1463,0,2,2,0,1,2,unacc,112,53,vgood,False,9
1466,0,2,2,0,2,2,unacc,112,53,vgood,False,9
1467,0,2,2,1,0,0,unacc,1,0,unacc,True,9
1473,0,2,2,1,2,0,unacc,1,0,unacc,True,9
1487,0,2,3,0,0,2,unacc,112,53,vgood,False,9
1488,0,2,3,0,1,0,unacc,1,0,unacc,True,9
1490,0,2,3,0,1,2,unacc,112,53,vgood,False,9
1494,0,2,3,1,0,0,unacc,1,0,unacc,True,9
1497,0,2,3,1,1,0,unacc,1,0,unacc,True,9
1500,0,2,3,1,2,0,unacc,1,0,unacc,True,9
1503,0,2,3,2,0,0,unacc,1,0,unacc,True,9
1515,0,1,0,0,1,0,unacc,1,0,unacc,True,9
1536,0,1,0,2,2,0,unacc,1,0,unacc,True,9
1539,0,1,1,0,0,0,unacc,1,0,unacc,True,9
1547,0,1,1,0,2,2,unacc,111,53,vgood,False,9
1557,0,1,1,2,0,0,unacc,1,0,unacc,True,9
1568,0,1,2,0,0,2,unacc,111,53,vgood,False,9
1569,0,1,2,0,1,0,unacc,1,0,unacc,True,9
1571,0,1,2,0,1,2,unacc,111,53,vgood,False,9
1572,0,1,2,0,2,0,unacc,1,0,unacc,True,9
1573,0,1,2,0,2,1,unacc,164,74,acc,False,9
1578,0,1,2,1,1,0,unacc,1,0,unacc,True,9
1581,0,1,2,1,2,0,unacc,1,0,unacc,True,9
1590,0,1,2,2,2,0,unacc,1,0,unacc,True,9
1593,0,1,3,0,0,0,unacc,1,0,unacc,True,9
1596,0,1,3,0,1,0,unacc,1,0,unacc,True,9
1600,0,1,3,0,2,1,unacc,164,74,acc,False,9
1601,0,1,3,0,2,2,unacc,111,53,vgood,False,9
1602,0,1,3,1,0,0,unacc,1,0,unacc,True,9
1614,0,1,3,2,1,0,unacc,1,0,unacc,True,9
1621,0,0,0,0,0,1,unacc,163,74,acc,False,9
1623,0,0,0,0,1,0,unacc,1,0,unacc,True,9
1638,0,0,0,2,0,0,unacc,1,0,unacc,True,9
1640,0,0,0,2,0,2,unacc,47,15,unacc,True,9
1647,0,0,1,0,0,0,unacc,1,0,unacc,True,9
1653,0,0,1,0,2,0,unacc,1,0,unacc,True,9
1659,0,0,1,1,1,0,unacc,1,0,unacc,True,9
1668,0,0,1,2,1,0,unacc,1,0,unacc,True,9
1675,0,0,2,0,0,1,unacc,163,74,acc,False,9
1676,0,0,2,0,0,2,unacc,113,53,good,False,9
1678,0,0,2,0,1,1,unacc,163,74,acc,False,9
1679,0,0,2,0,1,2,unacc,113,53,good,False,9
1681,0,0,2,0,2,1,unacc,163,74,acc,False,9
1692,0,0,2,2,0,0,unacc,1,0,unacc,True,9
1695,0,0,2,2,1,0,unacc,1,0,unacc,True,9
1701,0,0,3,0,0,0,unacc,1,0,unacc,True,9
1702,0,0,3,0,0,1,unacc,163,74,acc,False,9
1703,0,0,3,0,0,2,unacc,113,53,good,False,9
1705,0,0,3,0,1,1,unacc,163,74,acc,False,9
1708,0,0,3,0,2,1,unacc,163,74,acc,False,9
1710,0,0,3,1,0,0,unacc,1,0,unacc,True,9
1713,0,0,3,1,1,0,unacc,1,0,unacc,True,9
1719,0,0,3,2,0,0,unacc,1,0,unacc,True,9
230,3,1,0,1,1,2,acc,56,17,acc,True,9
233,3,1,0,1,2,2,acc,56,17,acc,True,9
241,3,1,0,2,2,1,acc,178,80,acc,True,9
242,3,1,0,2,2,2,acc,102,46,acc,True,9
254,3,1,1,1,0,2,acc,56,17,acc,True,9
260,3,1,1,1,2,2,acc,56,17,acc,True,9
266,3,1,1,2,1,2,acc,101,46,acc,True,9
268,3,1,1,2,2,1,acc,178,80,acc,True,9
269,3,1,1,2,2,2,acc,101,46,acc,True,9
281,3,1,2,1,0,2,acc,56,17,acc,True,9
284,3,1,2,1,1,2,acc,56,17,acc,True,9
290,3,1,2,2,0,2,acc,100,46,acc,True,9
293,3,1,2,2,1,2,acc,100,46,acc,True,9
296,3,1,2,2,2,2,acc,100,46,acc,True,9
314,3,1,3,1,2,2,acc,56,17,acc,True,9
317,3,1,3,2,0,2,acc,99,46,unacc,False,9
350,3,0,0,2,2,2,acc,102,46,acc,True,9
362,3,0,1,1,0,2,acc,56,17,acc,True,9
371,3,0,1,2,0,2,acc,101,46,acc,True,9
374,3,0,1,2,1,2,acc,101,46,acc,True,9
376,3,0,1,2,2,1,acc,178,80,acc,True,9
392,3,0,2,1,1,2,acc,56,17,acc,True,9
394,3,0,2,1,2,1,acc,180,81,unacc,False,9
400,3,0,2,2,1,1,acc,178,80,acc,True,9
401,3,0,2,2,1,2,acc,100,46,acc,True,9
404,3,0,2,2,2,2,acc,100,46,acc,True,9
419,3,0,3,1,1,2,acc,56,17,acc,True,9
421,3,0,3,1,2,1,acc,180,81,unacc,False,9
430,3,0,3,2,2,1,acc,178,80,acc,True,9
554,2,2,0,1,1,2,acc,120,55,acc,True,9
584,2,2,1,1,2,2,acc,120,55,acc,True,9
587,2,2,1,2,0,2,acc,49,15,acc,True,9
592,2,2,1,2,2,1,acc,178,80,acc,True,9
605,2,2,2,1,0,2,acc,120,55,acc,True,9
608,2,2,2,1,1,2,acc,120,55,acc,True,9
610,2,2,2,1,2,1,acc,185,82,acc,True,9
614,2,2,2,2,0,2,acc,49,15,acc,True,9
617,2,2,2,2,1,2,acc,49,15,acc,True,9
637,2,2,3,1,2,1,acc,185,82,acc,True,9
644,2,2,3,2,1,2,acc,49,15,acc,True,9
646,2,2,3,2,2,1,acc,178,80,acc,True,9
659,2,1,0,1,0,2,acc,121,55,acc,True,9
665,2,1,0,1,2,2,acc,121,55,acc,True,9
671,2,1,0,2,1,2,acc,49,15,acc,True,9
674,2,1,0,2,2,2,acc,49,15,acc,True,9
692,2,1,1,1,2,2,acc,121,55,acc,True,9
695,2,1,1,2,0,2,acc,49,15,acc,True,9
713,2,1,2,1,0,2,acc,121,55,acc,True,9
715,2,1,2,1,1,1,acc,183,82,unacc,False,9
718,2,1,2,1,2,1,acc,183,82,unacc,False,9
722,2,1,2,2,0,2,acc,49,15,acc,True,9
724,2,1,2,2,1,1,acc,178,80,acc,True,9
740,2,1,3,1,0,2,acc,121,55,acc,True,9
745,2,1,3,1,2,1,acc,183,82,unacc,False,9
773,2,0,0,1,2,2,acc,118,55,unacc,False,9
779,2,0,0,2,1,2,acc,49,15,acc,True,9
782,2,0,0,2,2,2,acc,49,15,acc,True,9
799,2,0,1,1,2,1,acc,184,82,unacc,False,9
800,2,0,1,1,2,2,acc,118,55,unacc,False,9
803,2,0,1,2,0,2,acc,49,15,acc,True,9
808,2,0,1,2,2,1,acc,178,80,acc,True,9
809,2,0,1,2,2,2,acc,49,15,acc,True,9
824,2,0,2,1,1,2,acc,118,55,unacc,False,9
833,2,0,2,2,1,2,acc,49,15,acc,True,9
